Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['brunner', 'bay', 'bay brunner']",elijah,0,0.22,incorrect,egypt,0,0.25,incorrect,jesus,0,0.17,incorrect,egypt,0,0.25,incorrect,god,0,0.0,incorrect,eve,0,0.2,incorrect,emily,0,0.25,incorrect,plato,0,0.25,incorrect,noah,0,0.29,incorrect,jerusalem,0,0.38,incorrect,jesus,0,0.17,incorrect,egypt,0,0.25,incorrect,egypt,0,0.25,incorrect,eve,0,0.2,incorrect,plato,0,0.25,incorrect,jerusalem,0,0.38,incorrect,professor,0,0.38,incorrect,emily,0,0.25,incorrect,ogretmen,0,0.27,incorrect,odasi,0,0.25,incorrect,phileas,0,0.2,incorrect,yancy,0,0.5,incorrect,director,0,0.4,incorrect,wilde,0,0.17,incorrect,emily,0,0.25,incorrect,odasi,0,0.25,incorrect,yancy,0,0.5,incorrect,wilde,0,0.17,incorrect
"['brunner', 'bay', 'bay brunner']",elijah,0,0.22,incorrect,egypt,0,0.25,incorrect,thomas,0,0.22,incorrect,north,0,0.33,incorrect,god,0,0.0,incorrect,alice,0,0.25,incorrect,ram,0,0.33,incorrect,shakespeare,0,0.27,incorrect,job,0,0.33,incorrect,equinox,0,0.29,incorrect,jerusalem,0,0.38,incorrect,egypt,0,0.25,incorrect,north,0,0.33,incorrect,alice,0,0.25,incorrect,shakespeare,0,0.27,incorrect,equinox,0,0.29,incorrect,ebenezer,0,0.53,incorrect,eve,0,0.2,incorrect,hamlet,0,0.24,incorrect,hamlet,0,0.24,incorrect,de van,0,0.24,incorrect,tran dang xuyen,0,0.36,incorrect,doctor,0,0.15,incorrect,navidad,0,0.2,incorrect,eve,0,0.2,incorrect,hamlet,0,0.24,incorrect,tran dang xuyen,0,0.36,incorrect,navidad,0,0.2,incorrect
"['brunner', 'bay', 'bay brunner']",alexander,0,0.4,incorrect,alexander,0,0.4,incorrect,paul,0,0.29,incorrect,god,0,0.0,incorrect,alexander,0,0.4,incorrect,paul,0,0.29,incorrect,alexander,0,0.4,incorrect,caesar,0,0.35,incorrect,alexandria,0,0.29,incorrect,africa,0,0.24,incorrect,constantine,0,0.36,incorrect,alexander,0,0.4,incorrect,god,0,0.0,incorrect,paul,0,0.29,incorrect,caesar,0,0.35,incorrect,africa,0,0.24,incorrect,professor,0,0.38,incorrect,alexander,0,0.4,incorrect,ogretmen,0,0.27,incorrect,platon,0,0.24,incorrect,phuong,0,0.31,incorrect,dong,0,0.18,incorrect,profesor,0,0.4,incorrect,aristoteles,0,0.27,incorrect,alexander,0,0.4,incorrect,platon,0,0.24,incorrect,dong,0,0.18,incorrect,aristoteles,0,0.27,incorrect
"['nancy', 'bobofit', 'nancy bobofit']",eve,0,0.0,incorrect,elijah,0,0.18,incorrect,jesus,0,0.0,incorrect,god,0,0.2,incorrect,adam,0,0.22,incorrect,eve,0,0.0,incorrect,emily,0,0.2,incorrect,shakespeare,0,0.12,incorrect,jesus,0,0.0,incorrect,elijah,0,0.18,incorrect,jesus,0,0.0,incorrect,elijah,0,0.18,incorrect,god,0,0.2,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.12,incorrect,elijah,0,0.18,incorrect,emily,0,0.2,incorrect,harry,0,0.4,incorrect,seyma,0,0.2,incorrect,ozdemir,0,0.29,incorrect,nhat,0,0.44,incorrect,thay,0,0.44,incorrect,maria,0,0.22,incorrect,ella,0,0.22,incorrect,harry,0,0.4,incorrect,ozdemir,0,0.29,incorrect,thay,0,0.44,incorrect,ella,0,0.22,incorrect
"['sally jackson', 'sally', 'jackson', 'jackso', 'sally jackso']",charles dickens,0,0.44,incorrect,shakespeare,0,0.35,incorrect,harry potter,0,0.33,incorrect,god,0,0.22,incorrect,adam,0,0.25,incorrect,eve,0,0.0,incorrect,harry potter,0,0.33,incorrect,shakespeare,0,0.35,incorrect,charles dickens,0,0.44,incorrect,harvard,0,0.21,incorrect,abraham,0,0.21,incorrect,shakespeare,0,0.35,incorrect,god,0,0.22,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.35,incorrect,harvard,0,0.21,incorrect,matilda,0,0.33,incorrect,emily,0,0.4,incorrect,annem,0,0.33,incorrect,charles dickens,0,0.44,incorrect,me toi,0,0.22,incorrect,tran hung dao,0,0.32,incorrect,emily,0,0.4,incorrect,harvard,0,0.21,incorrect,emily,0,0.4,incorrect,charles dickens,0,0.44,incorrect,tran hung dao,0,0.32,incorrect,harvard,0,0.21,incorrect
"['el', 'gabe el apestoso', 'apestoso', 'gabe', 'gabe cóc', 'cóc']",god,0,0.36,incorrect,god,0,0.36,incorrect,mother,0,0.25,incorrect,god,0,0.36,incorrect,cat,0,0.36,incorrect,elijah,0,0.5,incorrect,robert,0,0.4,incorrect,jesus,0,0.46,incorrect,smelly,0,0.5,incorrect,andriamanitra,0,0.21,incorrect,god,0,0.36,incorrect,god,0,0.36,incorrect,god,0,0.36,incorrect,elijah,0,0.5,incorrect,jesus,0,0.46,incorrect,andriamanitra,0,0.21,incorrect,cat,0,0.36,incorrect,god,0,0.36,incorrect,karacaoglan,0,0.32,incorrect,babam,0,0.44,incorrect,chong,0,0.5,incorrect,duc,0,0.33,incorrect,papa,0,0.33,incorrect,jesus,0,0.46,incorrect,god,0,0.36,incorrect,babam,0,0.44,incorrect,duc,0,0.33,incorrect,jesus,0,0.46,incorrect
['gabe'],eve,0,0.29,incorrect,elijah,0,0.2,incorrect,mother,0,0.2,incorrect,mary,0,0.25,incorrect,god,0,0.29,incorrect,eve,0,0.29,incorrect,maay,0,0.25,incorrect,emily,0,0.22,incorrect,noah,0,0.25,incorrect,alexander,0,0.31,incorrect,jesus,0,0.22,incorrect,elijah,0,0.2,incorrect,mary,0,0.25,incorrect,eve,0,0.29,incorrect,emily,0,0.22,incorrect,alexander,0,0.31,incorrect,my father,0,0.31,incorrect,mother,0,0.2,incorrect,babam,0,0.44,incorrect,annem,0,0.44,incorrect,dat,0,0.29,incorrect,nguyen,0,0.4,incorrect,mi hermano,0,0.14,incorrect,medusa,0,0.2,incorrect,mother,0,0.2,incorrect,annem,0,0.44,incorrect,nguyen,0,0.4,incorrect,medusa,0,0.2,incorrect
"['bayan dodds', 'bayan', 'dodd', 'dodds']",eve,0,0.0,incorrect,moses,0,0.4,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,esperanza,0,0.29,incorrect,shakespeare,0,0.25,incorrect,paul,0,0.22,incorrect,adriary,0,0.33,incorrect,jesus,0,0.2,incorrect,moses,0,0.4,incorrect,eve,0,0.0,incorrect,eve,0,0.0,incorrect,shakespeare,0,0.25,incorrect,adriary,0,0.33,incorrect,santa,0,0.4,incorrect,emily,0,0.2,incorrect,atropos,0,0.33,incorrect,annem,0,0.4,incorrect,de van,0,0.36,incorrect,thuy,0,0.22,incorrect,bruja,0,0.4,incorrect,aristoteles,0,0.27,incorrect,emily,0,0.2,incorrect,annem,0,0.4,incorrect,thuy,0,0.22,incorrect,aristoteles,0,0.27,incorrect
['gabe'],god,0,0.29,incorrect,eve,0,0.29,incorrect,richard,0,0.18,incorrect,dad,0,0.29,incorrect,jesus,0,0.22,incorrect,eve,0,0.29,incorrect,tom,0,0.0,incorrect,jack,0,0.25,incorrect,donald trump,0,0.12,incorrect,elijah,0,0.2,incorrect,jesus,0,0.22,incorrect,eve,0,0.29,incorrect,dad,0,0.29,incorrect,eve,0,0.29,incorrect,jack,0,0.25,incorrect,elijah,0,0.2,incorrect,santa,0,0.22,incorrect,like,0,0.25,incorrect,tom,0,0.0,incorrect,allah,0,0.22,incorrect,dat,0,0.29,incorrect,dat,0,0.29,incorrect,don vito,0,0.0,incorrect,poker,0,0.22,incorrect,like,0,0.25,incorrect,allah,0,0.22,incorrect,dat,0,0.29,incorrect,poker,0,0.22,incorrect
"['el', 'gabe el apestoso', 'kokarca', 'apestoso', 'gabe cóc chế', 'gabe', 'kokarca gabe', 'chế', 'cóc']",ellie,0,0.57,incorrect,elijah,0,0.5,incorrect,monna,0,0.33,incorrect,god,0,0.33,incorrect,smelly cat,0,0.38,incorrect,moana,0,0.5,incorrect,smiley,0,0.25,incorrect,odysseus,0,0.25,incorrect,cat,0,0.4,incorrect,ary,0,0.4,incorrect,jesus,0,0.46,incorrect,elijah,0,0.5,incorrect,god,0,0.33,incorrect,moana,0,0.5,incorrect,odysseus,0,0.25,incorrect,ary,0,0.4,incorrect,steve,0,0.31,incorrect,god,0,0.33,incorrect,babam,0,0.44,incorrect,atlantis,0,0.42,incorrect,da thi,0,0.33,incorrect,theresa,0,0.4,incorrect,mi madrastra,0,0.33,incorrect,dios,0,0.33,incorrect,god,0,0.33,incorrect,atlantis,0,0.42,incorrect,theresa,0,0.4,incorrect,dios,0,0.33,incorrect
"['perc', 'percy']",emily,0,0.4,incorrect,eve,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,eve,0,0.29,incorrect,madhu,0,0.0,incorrect,mother,0,0.4,incorrect,god,0,0.0,incorrect,andriamanitra,0,0.12,incorrect,jesus,0,0.22,incorrect,eve,0,0.29,incorrect,god,0,0.0,incorrect,eve,0,0.29,incorrect,mother,0,0.4,incorrect,andriamanitra,0,0.12,incorrect,sweetie,0,0.18,incorrect,mom,0,0.0,incorrect,oglu,0,0.0,incorrect,annem,0,0.22,incorrect,con,0,0.29,incorrect,chau,0,0.25,incorrect,querido,0,0.36,incorrect,mama,0,0.0,incorrect,mom,0,0.0,incorrect,annem,0,0.22,incorrect,chau,0,0.25,incorrect,mama,0,0.0,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",sheldon,0,0.46,incorrect,elijah,0,0.33,incorrect,samson,0,0.36,incorrect,god,0,0.5,incorrect,long island,0,0.27,incorrect,easter,0,0.5,incorrect,stephen king,0,0.33,incorrect,zeus,0,0.25,incorrect,stephen,0,0.46,incorrect,madagascar,0,0.29,incorrect,jesus,0,0.24,incorrect,elijah,0,0.33,incorrect,god,0,0.5,incorrect,easter,0,0.5,incorrect,zeus,0,0.25,incorrect,madagascar,0,0.29,incorrect,sarah,0,0.55,incorrect,medusa,0,0.36,incorrect,dracula,0,0.33,incorrect,dracula,0,0.33,incorrect,emily,0,0.2,incorrect,long,0,0.22,incorrect,dracula,0,0.33,incorrect,dracula,0,0.33,incorrect,medusa,0,0.36,incorrect,dracula,0,0.33,incorrect,long,0,0.22,incorrect,dracula,0,0.33,incorrect
"['brunner', 'señor', 'señor brunner', 'bay brunner', 'bay']",noah,0,0.44,incorrect,elijah,0,0.22,incorrect,disney,0,0.36,incorrect,god,0,0.25,incorrect,google,0,0.21,incorrect,eve,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,elijah,0,0.22,incorrect,god,0,0.25,incorrect,eve,0,0.25,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,orson,0,0.4,incorrect,loch ness,0,0.36,incorrect,dracula,0,0.29,incorrect,dracula,0,0.29,incorrect,phuong,0,0.31,incorrect,thales,0,0.24,incorrect,abuelo,0,0.47,incorrect,frankenstein,0,0.42,incorrect,loch ness,0,0.36,incorrect,dracula,0,0.29,incorrect,thales,0,0.24,incorrect,frankenstein,0,0.42,incorrect
"['bayan', 'dodds', 'señora', 'señora dodds', 'bayan dodds']",ade,0,0.29,incorrect,god,0,0.5,incorrect,africa,0,0.36,incorrect,god,0,0.5,incorrect,jesus,0,0.24,incorrect,elijah,0,0.33,incorrect,adrenaline,0,0.4,incorrect,tesla,0,0.36,incorrect,hoover,0,0.33,incorrect,andriamanitra,0,0.33,incorrect,israel,0,0.5,incorrect,god,0,0.5,incorrect,god,0,0.5,incorrect,elijah,0,0.33,incorrect,tesla,0,0.36,incorrect,andriamanitra,0,0.33,incorrect,sabrina,0,0.46,incorrect,claws,0,0.25,incorrect,kedi,0,0.25,incorrect,adem,0,0.27,incorrect,chinh minh,0,0.19,incorrect,helen,0,0.36,incorrect,x-men,0,0.36,incorrect,adan,0,0.67,incorrect,claws,0,0.25,incorrect,adem,0,0.27,incorrect,helen,0,0.36,incorrect,adan,0,0.67,incorrect
"['bay d', 'mano', 'd', 'bay']",zeus,0,0.0,incorrect,mount,0,0.44,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,mount olympus,0,0.35,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,mount,0,0.44,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,zeus,0,0.0,incorrect,mount,0,0.44,incorrect,olimpos dagi,0,0.25,incorrect,olimpos,0,0.36,incorrect,olympus,0,0.2,incorrect,lap,0,0.33,incorrect,olimpo,0,0.4,incorrect,olimpo,0,0.4,incorrect,mount,0,0.44,incorrect,olimpos,0,0.36,incorrect,lap,0,0.33,incorrect,olimpo,0,0.4,incorrect
"['d', 'padre', 'bay d', 'bay', 'percy']",eve,0,0.25,incorrect,eve,0,0.25,incorrect,jesus,0,0.2,incorrect,god,0,0.5,incorrect,adam,0,0.44,incorrect,eve,0,0.25,incorrect,christopher reeve,0,0.27,incorrect,stephen hawking,0,0.2,incorrect,job,0,0.33,incorrect,noah,0,0.29,incorrect,jesus,0,0.2,incorrect,eve,0,0.25,incorrect,god,0,0.5,incorrect,eve,0,0.25,incorrect,stephen hawking,0,0.2,incorrect,noah,0,0.29,incorrect,stephen,0,0.33,incorrect,christopher,0,0.38,incorrect,stephen hawking,0,0.2,incorrect,stephen hawking,0,0.2,incorrect,philoctetes,0,0.25,incorrect,phuong,0,0.18,incorrect,stephen,0,0.33,incorrect,eva,0,0.33,incorrect,christopher,0,0.38,incorrect,stephen hawking,0,0.2,incorrect,phuong,0,0.18,incorrect,eva,0,0.33,incorrect
