Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['henry'],oliver,0,0.36,incorrect,osborne,0,0.17,incorrect,modiri,0,0.18,incorrect,ke,0,0.29,incorrect,te faaitea,0,0.13,incorrect,teie,0,0.22,incorrect,prakash,0,0.17,incorrect,prakriti,0,0.15,incorrect,andriamanitra,0,0.22,incorrect,tena tena,0,0.29,incorrect,leholimo,0,0.15,incorrect,osborne,0,0.17,incorrect,ke,0,0.29,incorrect,teie,0,0.22,incorrect,prakriti,0,0.15,incorrect,tena tena,0,0.29,incorrect,thorne,0,0.36,incorrect,spring,0,0.18,incorrect,benjamin,0,0.31,incorrect,benny,0,0.6,incorrect,emily,0,0.4,incorrect,nguoi ban,0,0.14,incorrect,carlos,0,0.18,incorrect,primavera,0,0.29,incorrect,spring,0,0.18,incorrect,benny,0,0.6,incorrect,nguoi ban,0,0.14,incorrect,primavera,0,0.29,incorrect
"['clerva', 'clerval']",oliver,0,0.5,incorrect,oliver,0,0.5,incorrect,selebi,0,0.33,incorrect,keabetswe,0,0.27,incorrect,tamatoa,0,0.15,incorrect,ua,0,0.25,incorrect,john,0,0.0,incorrect,prashant,0,0.29,incorrect,thomas,0,0.17,incorrect,natsipiko,0,0.13,incorrect,thabo,0,0.18,incorrect,oliver,0,0.5,incorrect,keabetswe,0,0.27,incorrect,ua,0,0.25,incorrect,prashant,0,0.29,incorrect,natsipiko,0,0.13,incorrect,arthur,0,0.17,incorrect,percy,0,0.36,incorrect,ali,0,0.4,incorrect,ali,0,0.4,incorrect,phoebe,0,0.17,incorrect,thu,0,0.0,incorrect,charles,0,0.46,incorrect,carta,0,0.55,incorrect,percy,0,0.36,incorrect,ali,0,0.4,incorrect,thu,0,0.0,incorrect,carta,0,0.55,incorrect
['clerval'],mont blanc,0,0.24,incorrect,blanc,0,0.33,incorrect,secheron,0,0.4,incorrect,blanc,0,0.33,incorrect,geneve,0,0.31,incorrect,geneve,0,0.31,incorrect,ghanshyam,0,0.12,incorrect,janakpur,0,0.13,incorrect,secheron,0,0.4,incorrect,takona,0,0.15,incorrect,geneva,0,0.46,incorrect,blanc,0,0.33,incorrect,blanc,0,0.33,incorrect,geneve,0,0.31,incorrect,janakpur,0,0.13,incorrect,takona,0,0.15,incorrect,charlotte corday,0,0.43,incorrect,mont,0,0.0,incorrect,secheron,0,0.4,incorrect,cenevre,0,0.43,incorrect,william,0,0.29,incorrect,geneva,0,0.46,incorrect,plainpalais,0,0.33,incorrect,mont,0,0.0,incorrect,mont,0,0.0,incorrect,cenevre,0,0.43,incorrect,geneva,0,0.46,incorrect,mont,0,0.0,incorrect
['clerval'],oliver,0,0.46,incorrect,oliver,0,0.46,incorrect,molatlwa,0,0.4,incorrect,matlhwabano,0,0.22,incorrect,tamatoa,0,0.14,incorrect,te atairangi,0,0.32,incorrect,nirdoss,0,0.14,incorrect,colonel mustard,0,0.36,incorrect,joseph,0,0.15,incorrect,angano,0,0.15,incorrect,matlhwabano,0,0.22,incorrect,oliver,0,0.46,incorrect,matlhwabano,0,0.22,incorrect,te atairangi,0,0.32,incorrect,colonel mustard,0,0.36,incorrect,angano,0,0.15,incorrect,clara,0,0.67,incorrect,clarence,0,0.4,incorrect,halima,0,0.31,incorrect,ben,0,0.2,incorrect,nguyen khuyen,0,0.1,incorrect,mr. darcy,0,0.25,incorrect,maria,0,0.33,incorrect,juan,0,0.18,incorrect,clarence,0,0.4,incorrect,ben,0,0.2,incorrect,mr. darcy,0,0.25,incorrect,juan,0,0.18,incorrect
"['clerva', 'clerval']",oliver,0,0.5,incorrect,oroko,0,0.18,incorrect,modupi,0,0.0,incorrect,go,0,0.0,incorrect,tamatoa,0,0.15,incorrect,ua,0,0.25,incorrect,jenaa,0,0.36,incorrect,okr,0,0.22,incorrect,andriamanitra,0,0.21,incorrect,nantsoina,0,0.13,incorrect,thabo,0,0.18,incorrect,oroko,0,0.18,incorrect,go,0,0.0,incorrect,ua,0,0.25,incorrect,okr,0,0.22,incorrect,nantsoina,0,0.13,incorrect,hester,0,0.33,incorrect,jane,0,0.2,incorrect,asya,0,0.2,incorrect,ada,0,0.22,incorrect,phoebe,0,0.17,incorrect,thi my,0,0.0,incorrect,juana,0,0.18,incorrect,lozano,0,0.33,incorrect,jane,0,0.2,incorrect,ada,0,0.22,incorrect,thi my,0,0.0,incorrect,lozano,0,0.33,incorrect
['william'],despair,0,0.14,incorrect,despair,0,0.14,incorrect,moratiwa,0,0.27,incorrect,mathata,0,0.14,incorrect,teremoana,0,0.12,incorrect,te ua a'e,0,0.12,incorrect,jephrsn,0,0.0,incorrect,dillii,0,0.62,incorrect,valentina,0,0.38,incorrect,ny nisotro,0,0.12,incorrect,art,0,0.2,incorrect,despair,0,0.14,incorrect,mathata,0,0.14,incorrect,te ua a'e,0,0.12,incorrect,dillii,0,0.62,incorrect,ny nisotro,0,0.12,incorrect,edmond,0,0.15,incorrect,edith,0,0.17,incorrect,umar,0,0.18,incorrect,umar,0,0.18,incorrect,thi,0,0.2,incorrect,thuyen vien,0,0.11,incorrect,protagonista,0,0.21,incorrect,espeto,0,0.0,incorrect,edith,0,0.17,incorrect,umar,0,0.18,incorrect,thuyen vien,0,0.11,incorrect,espeto,0,0.0,incorrect
['justine'],oliver,0,0.31,incorrect,sibe,0,0.55,incorrect,segakolodi,0,0.24,incorrect,matlhong,0,0.27,incorrect,te atua,0,0.29,incorrect,ua,0,0.22,incorrect,charity,0,0.14,incorrect,pran,0,0.18,incorrect,thomas hobbes,0,0.2,incorrect,nikoriana,0,0.25,incorrect,sebakeng,0,0.27,incorrect,sibe,0,0.55,incorrect,matlhong,0,0.27,incorrect,ua,0,0.22,incorrect,pran,0,0.18,incorrect,nikoriana,0,0.25,incorrect,edgar,0,0.17,incorrect,pearl,0,0.17,incorrect,ali,0,0.2,incorrect,ali,0,0.2,incorrect,myrtle,0,0.31,incorrect,thanh than,0,0.24,incorrect,edgar,0,0.17,incorrect,conciencia,0,0.24,incorrect,pearl,0,0.17,incorrect,ali,0,0.2,incorrect,thanh than,0,0.24,incorrect,conciencia,0,0.24,incorrect
['justine'],adeode,0,0.15,incorrect,titipa,0,0.31,incorrect,breve,0,0.17,incorrect,diphetogo,0,0.25,incorrect,geneve,0,0.31,incorrect,geneve,0,0.31,incorrect,devaal,0,0.15,incorrect,prithvi,0,0.29,incorrect,marie de raboin,0,0.18,incorrect,belrive,0,0.29,incorrect,geneva,0,0.31,incorrect,titipa,0,0.31,incorrect,diphetogo,0,0.25,incorrect,geneve,0,0.31,incorrect,prithvi,0,0.29,incorrect,belrive,0,0.29,incorrect,william,0,0.14,incorrect,geneva,0,0.31,incorrect,edmund,0,0.31,incorrect,cenevre,0,0.29,incorrect,marie,0,0.33,incorrect,geneva,0,0.31,incorrect,amelie,0,0.31,incorrect,ginebra,0,0.43,incorrect,geneva,0,0.31,incorrect,cenevre,0,0.29,incorrect,geneva,0,0.31,incorrect,ginebra,0,0.43,incorrect
['justine'],oliver,0,0.31,incorrect,thomas,0,0.15,incorrect,rre bo,0,0.15,incorrect,rre botshelo,0,0.21,incorrect,te fenua,0,0.27,incorrect,te ua,0,0.33,incorrect,shriimaan pitaak,0,0.26,incorrect,prithvi,0,0.29,incorrect,thomas jefferson,0,0.26,incorrect,andriamatoa,0,0.11,incorrect,meokho,0,0.15,incorrect,thomas,0,0.15,incorrect,rre botshelo,0,0.21,incorrect,te ua,0,0.33,incorrect,prithvi,0,0.29,incorrect,andriamatoa,0,0.11,incorrect,eliza,0,0.17,incorrect,edith,0,0.17,incorrect,anne,0,0.36,incorrect,gul,0,0.2,incorrect,emilia,0,0.15,incorrect,thieu nguyen,0,0.42,incorrect,maria,0,0.17,incorrect,senor,0,0.33,incorrect,edith,0,0.17,incorrect,gul,0,0.2,incorrect,thieu nguyen,0,0.42,incorrect,senor,0,0.33,incorrect
['justine'],akure,0,0.33,incorrect,orile-ede united states,0,0.27,incorrect,dr. malan,0,0.12,incorrect,ditshupetso,0,0.22,incorrect,tamatoa,0,0.14,incorrect,te atua,0,0.29,incorrect,jenaa,0,0.33,incorrect,jenaa,0,0.33,incorrect,ary,0,0.0,incorrect,ary,0,0.0,incorrect,matlhwabano,0,0.22,incorrect,orile-ede united states,0,0.27,incorrect,ditshupetso,0,0.22,incorrect,te atua,0,0.29,incorrect,jenaa,0,0.33,incorrect,ary,0,0.0,incorrect,indian,0,0.31,incorrect,winter,0,0.46,incorrect,ali,0,0.2,incorrect,cinar,0,0.33,incorrect,thoreau,0,0.29,incorrect,thi nghe,0,0.53,incorrect,winter,0,0.46,incorrect,primavera,0,0.25,incorrect,winter,0,0.46,incorrect,cinar,0,0.33,incorrect,thi nghe,0,0.53,incorrect,primavera,0,0.25,incorrect
['elizabeth'],arabian,0,0.25,incorrect,arabian,0,0.25,incorrect,modupi,0,0.13,incorrect,wonder,0,0.13,incorrect,arabia,0,0.27,incorrect,arabia,0,0.27,incorrect,jkhn,0,0.15,incorrect,abdulaa khliiphaa,0,0.23,incorrect,arabo,0,0.29,incorrect,al-khwarizmi,0,0.29,incorrect,marabia,0,0.25,incorrect,arabian,0,0.25,incorrect,wonder,0,0.13,incorrect,arabia,0,0.27,incorrect,abdulaa khliiphaa,0,0.23,incorrect,al-khwarizmi,0,0.29,incorrect,edmond,0,0.13,incorrect,arabian,0,0.25,incorrect,osman,0,0.14,incorrect,osmanli,0,0.25,incorrect,kim,0,0.17,incorrect,ngoc,0,0.0,incorrect,don,0,0.0,incorrect,don quijote,0,0.2,incorrect,arabian,0,0.25,incorrect,osmanli,0,0.25,incorrect,ngoc,0,0.0,incorrect,don quijote,0,0.2,incorrect
['elizabeth'],isaac,0,0.29,incorrect,baba,0,0.31,incorrect,sefora,0,0.27,incorrect,sefora,0,0.27,incorrect,te atairangapu,0,0.26,incorrect,farani,0,0.13,incorrect,jkhn,0,0.15,incorrect,lalita,0,0.4,incorrect,raymond,0,0.12,incorrect,charles darwin,0,0.17,incorrect,sefora,0,0.27,incorrect,baba,0,0.31,incorrect,sefora,0,0.27,incorrect,farani,0,0.13,incorrect,lalita,0,0.4,incorrect,charles darwin,0,0.17,incorrect,edmond dantes,0,0.27,incorrect,mademoiselle de trevise,0,0.25,incorrect,paul,0,0.15,incorrect,isabelle,0,0.47,incorrect,marie,0,0.29,incorrect,thuong,0,0.27,incorrect,don quixote,0,0.2,incorrect,padre,0,0.29,incorrect,mademoiselle de trevise,0,0.25,incorrect,isabelle,0,0.47,incorrect,thuong,0,0.27,incorrect,padre,0,0.29,incorrect
"['félix', 'felix']",oliver,0,0.36,incorrect,oluyemi,0,0.33,incorrect,mariga,0,0.18,incorrect,mariga,0,0.18,incorrect,te atua,0,0.17,incorrect,te ua ' i noa'tu,0,0.19,incorrect,baabuu baadshaah,0,0.0,incorrect,pran,0,0.0,incorrect,thomas jefferson,0,0.19,incorrect,nanamboatra,0,0.0,incorrect,ke,0,0.29,incorrect,oluyemi,0,0.33,incorrect,mariga,0,0.18,incorrect,te ua ' i noa'tu,0,0.19,incorrect,pran,0,0.0,incorrect,nanamboatra,0,0.0,incorrect,eliza,0,0.6,incorrect,french revolution,0,0.36,incorrect,sesim,0,0.4,incorrect,sesim,0,0.4,incorrect,hester,0,0.18,incorrect,thien,0,0.2,incorrect,anciano,0,0.17,incorrect,mi familia,0,0.4,incorrect,french revolution,0,0.36,incorrect,sesim,0,0.4,incorrect,thien,0,0.2,incorrect,mi familia,0,0.4,incorrect
"['félix', 'felix']",wole,0,0.22,incorrect,oluwemi,0,0.33,incorrect,selebi,0,0.55,incorrect,lebohang,0,0.15,incorrect,tamatoa,0,0.0,incorrect,na te e,0,0.17,incorrect,pravesh,0,0.17,incorrect,pravesh,0,0.17,incorrect,midira,0,0.18,incorrect,midira,0,0.18,incorrect,empa,0,0.22,incorrect,oluwemi,0,0.33,incorrect,lebohang,0,0.15,incorrect,na te e,0,0.17,incorrect,pravesh,0,0.17,incorrect,midira,0,0.18,incorrect,arthur,0,0.0,incorrect,mr. rochester,0,0.11,incorrect,aliye,0,0.4,incorrect,ali,0,0.5,incorrect,mr. rochester,0,0.11,incorrect,trung,0,0.0,incorrect,carlos,0,0.18,incorrect,los ninos,0,0.29,incorrect,mr. rochester,0,0.11,incorrect,ali,0,0.5,incorrect,trung,0,0.0,incorrect,los ninos,0,0.29,incorrect
"['félix', 'felix']",oliver,0,0.36,incorrect,ijoba ibile osodi,0,0.18,incorrect,modise,0,0.18,incorrect,ruri,0,0.22,incorrect,te atua,0,0.17,incorrect,tera,0,0.22,incorrect,chatur,0,0.0,incorrect,heba,0,0.22,incorrect,antananarivo,0,0.12,incorrect,tokony,0,0.0,incorrect,selebi,0,0.55,incorrect,ijoba ibile osodi,0,0.18,incorrect,ruri,0,0.22,incorrect,tera,0,0.22,incorrect,heba,0,0.22,incorrect,tokony,0,0.0,incorrect,mr. wilson,0,0.13,incorrect,mr. knightley,0,0.11,incorrect,halil,0,0.4,incorrect,enine,0,0.4,incorrect,duc,0,0.0,incorrect,nguoi ba,0,0.15,incorrect,don,0,0.0,incorrect,mi padre,0,0.15,incorrect,mr. knightley,0,0.11,incorrect,enine,0,0.4,incorrect,nguoi ba,0,0.15,incorrect,mi padre,0,0.15,incorrect
