Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['smit', 'smith']",plenty,0,0.2,incorrect,plenty,0,0.2,incorrect,opolopo,0,0.0,incorrect,obafemi awolowo,0,0.21,incorrect,jesus,0,0.22,incorrect,botswana,0,0.17,incorrect,te,0,0.33,incorrect,te,0,0.33,incorrect,plenty,0,0.2,incorrect,plenty,0,0.2,incorrect,minisiteran'ny plenty,0,0.24,incorrect,plenty,0,0.2,incorrect,winston,0,0.36,incorrect,occam,0,0.22,incorrect,ministry of abundance,0,0.24,incorrect,ministry of agriculture,0,0.22,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,winston,0,0.36,incorrect,ministerio,0,0.43,incorrect,plenty,0,0.2,incorrect,obafemi awolowo,0,0.21,incorrect,botswana,0,0.17,incorrect,te,0,0.33,incorrect,plenty,0,0.2,incorrect,plenty,0,0.2,incorrect,occam,0,0.22,incorrect,ministry of agriculture,0,0.22,incorrect,nguyen,0,0.0,incorrect,ministerio,0,0.43,incorrect
['winston'],lesotho,0,0.43,incorrect,lesotho,0,0.43,incorrect,winston,1,1.0,correct,ibugbamu,0,0.13,incorrect,simogo,0,0.31,incorrect,simogo,0,0.31,incorrect,teie,0,0.18,incorrect,teie,0,0.18,incorrect,winston,1,1.0,correct,sttaalk,0,0.29,incorrect,marx,0,0.0,incorrect,vaky,0,0.0,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,winston,1,1.0,correct,istanbul,0,0.53,incorrect,nguyen tuan,0,0.33,incorrect,nguyen,0,0.31,incorrect,winston,1,1.0,correct,plaza,0,0.0,incorrect,lesotho,0,0.43,incorrect,ibugbamu,0,0.13,incorrect,simogo,0,0.31,incorrect,teie,0,0.18,incorrect,sttaalk,0,0.29,incorrect,vaky,0,0.0,incorrect,winston,1,1.0,correct,istanbul,0,0.53,incorrect,nguyen,0,0.31,incorrect,plaza,0,0.0,incorrect
"['winston’s', 'winston']",general,0,0.14,incorrect,general,0,0.14,incorrect,le carre,0,0.0,incorrect,general,0,0.14,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect,asia,0,0.18,incorrect,alaska,0,0.15,incorrect,midsummer day,0,0.2,incorrect,george,0,0.15,incorrect,stonehenge,0,0.47,incorrect,day,0,0.0,incorrect,winston,1,1.0,correct,general,0,0.14,incorrect,stalin,0,0.46,incorrect,almanya,0,0.14,incorrect,george orwell,0,0.1,incorrect,canada,0,0.15,incorrect,julia,0,0.17,incorrect,canada,0,0.15,incorrect,general,0,0.14,incorrect,general,0,0.14,incorrect,canada,0,0.15,incorrect,alaska,0,0.15,incorrect,george,0,0.15,incorrect,day,0,0.0,incorrect,general,0,0.14,incorrect,almanya,0,0.14,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect
['winston'],james,0,0.17,incorrect,lesotho,0,0.43,incorrect,victory coffee,0,0.29,incorrect,victory,0,0.43,incorrect,jesus,0,0.17,incorrect,jesus,0,0.17,incorrect,te taofe,0,0.27,incorrect,te peneia'e,0,0.22,incorrect,victory,0,0.43,incorrect,victory,0,0.43,incorrect,andrianiaina,0,0.32,incorrect,fandresena,0,0.35,incorrect,winston,1,1.0,correct,victory,0,0.43,incorrect,ali,0,0.2,incorrect,gecidin,0,0.29,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,victoria,0,0.4,incorrect,victoria,0,0.4,incorrect,lesotho,0,0.43,incorrect,victory,0,0.43,incorrect,jesus,0,0.17,incorrect,te peneia'e,0,0.22,incorrect,victory,0,0.43,incorrect,fandresena,0,0.35,incorrect,victory,0,0.43,incorrect,gecidin,0,0.29,incorrect,nguyen,0,0.31,incorrect,victoria,0,0.4,incorrect
['winston'],john,0,0.36,incorrect,elon musk,0,0.25,incorrect,winston,1,1.0,correct,steamer,0,0.29,incorrect,john,0,0.36,incorrect,galileo galilei,0,0.18,incorrect,te arii,0,0.14,incorrect,steamer,0,0.29,incorrect,proles,0,0.15,incorrect,steamer,0,0.29,incorrect,steamer,0,0.29,incorrect,antony,0,0.62,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,winston,1,1.0,correct,winston,1,1.0,correct,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,winston,1,1.0,correct,wells,0,0.33,incorrect,elon musk,0,0.25,incorrect,steamer,0,0.29,incorrect,galileo galilei,0,0.18,incorrect,steamer,0,0.29,incorrect,steamer,0,0.29,incorrect,antony,0,0.62,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,nguyen,0,0.31,incorrect,wells,0,0.33,incorrect
['winston'],winston,1,1.0,correct,u,0,0.0,incorrect,orwell,0,0.15,incorrect,opopona,0,0.29,incorrect,he,0,0.0,incorrect,jesus,0,0.17,incorrect,tei,0,0.2,incorrect,teie,0,0.18,incorrect,shivani,0,0.29,incorrect,shiv,0,0.18,incorrect,antananarivo,0,0.32,incorrect,madagascar,0,0.12,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,winston,1,1.0,correct,galip,0,0.17,incorrect,anh,0,0.2,incorrect,anh,0,0.2,incorrect,winston,1,1.0,correct,spain,0,0.33,incorrect,u,0,0.0,incorrect,opopona,0,0.29,incorrect,jesus,0,0.17,incorrect,teie,0,0.18,incorrect,shiv,0,0.18,incorrect,madagascar,0,0.12,incorrect,winston,1,1.0,correct,galip,0,0.17,incorrect,anh,0,0.2,incorrect,spain,0,0.33,incorrect
"['winston—', 'winston']",phetohelo,0,0.25,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,jesus,0,0.17,incorrect,botswana,0,0.27,incorrect,paul gauguin,0,0.21,incorrect,paris,0,0.33,incorrect,lenin,0,0.33,incorrect,lndn,0,0.36,incorrect,lenin,0,0.33,incorrect,marx,0,0.0,incorrect,winston,1,1.0,correct,marx,0,0.0,incorrect,george orwell,0,0.1,incorrect,marx,0,0.0,incorrect,nguyen tuan,0,0.33,incorrect,chin,0,0.36,incorrect,winston,1,1.0,correct,revolucion,0,0.35,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,botswana,0,0.27,incorrect,paris,0,0.33,incorrect,lndn,0,0.36,incorrect,marx,0,0.0,incorrect,marx,0,0.0,incorrect,marx,0,0.0,incorrect,chin,0,0.36,incorrect,revolucion,0,0.35,incorrect
['winston'],marx,0,0.0,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect,joshua,0,0.15,incorrect,jesus,0,0.17,incorrect,temaru,0,0.15,incorrect,canada,0,0.15,incorrect,jack london,0,0.33,incorrect,canada,0,0.15,incorrect,marx,0,0.0,incorrect,kanada,0,0.15,incorrect,george orwell,0,0.1,incorrect,canada,0,0.15,incorrect,marx,0,0.0,incorrect,marx,0,0.0,incorrect,nguyen ai quoc,0,0.19,incorrect,canada,0,0.15,incorrect,marx,0,0.0,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect,jesus,0,0.17,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect,kanada,0,0.15,incorrect,canada,0,0.15,incorrect,marx,0,0.0,incorrect,canada,0,0.15,incorrect,canada,0,0.15,incorrect
['winston'],winston,1,1.0,correct,party,0,0.17,incorrect,adewale,0,0.14,incorrect,jesus,0,0.17,incorrect,phathi,0,0.15,incorrect,phathi,0,0.15,incorrect,pupu,0,0.0,incorrect,france,0,0.15,incorrect,george orwell,0,0.1,incorrect,john,0,0.36,incorrect,antoko,0,0.46,incorrect,albert einstein,0,0.45,incorrect,winston,1,1.0,correct,winston,1,1.0,correct,winston,1,1.0,correct,ataturk,0,0.14,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,winston,1,1.0,correct,marx,0,0.0,incorrect,party,0,0.17,incorrect,jesus,0,0.17,incorrect,phathi,0,0.15,incorrect,france,0,0.15,incorrect,john,0,0.36,incorrect,albert einstein,0,0.45,incorrect,winston,1,1.0,correct,ataturk,0,0.14,incorrect,nguyen,0,0.31,incorrect,marx,0,0.0,incorrect
['winston'],sherlock holmes,0,0.18,incorrect,sebaka,0,0.15,incorrect,oliver,0,0.15,incorrect,chinese,0,0.43,incorrect,john,0,0.36,incorrect,mo,0,0.22,incorrect,te arii,0,0.14,incorrect,te fenua enata,0,0.19,incorrect,mr. holmes,0,0.12,incorrect,agate,0,0.17,incorrect,mr. holmes,0,0.12,incorrect,brooches,0,0.13,incorrect,winston,1,1.0,correct,dickens,0,0.43,incorrect,antoine,0,0.57,incorrect,antique shop,0,0.32,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,he,0,0.0,incorrect,paris,0,0.33,incorrect,sebaka,0,0.15,incorrect,chinese,0,0.43,incorrect,mo,0,0.22,incorrect,te fenua enata,0,0.19,incorrect,agate,0,0.17,incorrect,brooches,0,0.13,incorrect,dickens,0,0.43,incorrect,antique shop,0,0.32,incorrect,nguyen,0,0.31,incorrect,paris,0,0.33,incorrect
['winston'],monnamoholo,0,0.22,incorrect,monnamoholo,0,0.22,incorrect,john,0,0.36,incorrect,jesus,0,0.17,incorrect,monnamogolo,0,0.22,incorrect,monnamogolo,0,0.22,incorrect,te pape,0,0.14,incorrect,jesus,0,0.17,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,antoko,0,0.46,incorrect,winston,1,1.0,correct,james,0,0.17,incorrect,winston,1,1.0,correct,john,0,0.36,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,winston,1,1.0,correct,james,0,0.17,incorrect,monnamoholo,0,0.22,incorrect,jesus,0,0.17,incorrect,monnamogolo,0,0.22,incorrect,jesus,0,0.17,incorrect,john,0,0.36,incorrect,antoko,0,0.46,incorrect,james,0,0.17,incorrect,john,0,0.36,incorrect,nguyen,0,0.31,incorrect,james,0,0.17,incorrect
['winston'],she,0,0.2,incorrect,ho,0,0.22,incorrect,marx,0,0.0,incorrect,jesus,0,0.17,incorrect,john,0,0.36,incorrect,botswana,0,0.27,incorrect,paul gauguin,0,0.21,incorrect,te,0,0.22,incorrect,harry,0,0.0,incorrect,charles dickens,0,0.27,incorrect,malagasy,0,0.13,incorrect,antananarivo,0,0.32,incorrect,maigret,0,0.29,incorrect,grandfather,0,0.22,incorrect,sherlock holmes,0,0.18,incorrect,london,0,0.46,incorrect,mr. utterson,0,0.32,incorrect,nguyen,0,0.31,incorrect,oliver,0,0.15,incorrect,grandfather,0,0.22,incorrect,ho,0,0.22,incorrect,jesus,0,0.17,incorrect,botswana,0,0.27,incorrect,te,0,0.22,incorrect,charles dickens,0,0.27,incorrect,antananarivo,0,0.32,incorrect,grandfather,0,0.22,incorrect,london,0,0.46,incorrect,nguyen,0,0.31,incorrect,grandfather,0,0.22,incorrect
"[""winston'ın"", 'winston’s', 'winston']",judas,0,0.17,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,imolara,0,0.29,incorrect,jesus,0,0.29,incorrect,maikutlo,0,0.4,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,shiv,0,0.29,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,george,0,0.15,incorrect,edward,0,0.15,incorrect,ali,0,0.2,incorrect,ali,0,0.2,incorrect,nguyen,0,0.31,incorrect,nguyen,0,0.31,incorrect,alejandro,0,0.25,incorrect,emily,0,0.17,incorrect,jesus,0,0.29,incorrect,imolara,0,0.29,incorrect,maikutlo,0,0.4,incorrect,jesus,0,0.29,incorrect,shiv,0,0.29,incorrect,jesus,0,0.29,incorrect,edward,0,0.15,incorrect,ali,0,0.2,incorrect,nguyen,0,0.31,incorrect,emily,0,0.17,incorrect
"[""winston'a"", 'winston', 'winston.']",sotho,0,0.5,incorrect,sotho,0,0.5,incorrect,john,0,0.36,incorrect,imolara,0,0.38,incorrect,john,0,0.36,incorrect,botswana,0,0.35,incorrect,maui,0,0.18,incorrect,ma,0,0.18,incorrect,john,0,0.36,incorrect,keshv,0,0.17,incorrect,antananarivo,0,0.38,incorrect,antitra,0,0.38,incorrect,winston,1,1.0,correct,adam,0,0.15,incorrect,winston,1,1.0,correct,julia,0,0.29,incorrect,nguyen tuan,0,0.33,incorrect,nguyen,0,0.31,incorrect,alejandro,0,0.25,incorrect,john,0,0.36,incorrect,sotho,0,0.5,incorrect,imolara,0,0.38,incorrect,botswana,0,0.35,incorrect,ma,0,0.18,incorrect,keshv,0,0.17,incorrect,antitra,0,0.38,incorrect,adam,0,0.15,incorrect,julia,0,0.29,incorrect,nguyen,0,0.31,incorrect,john,0,0.36,incorrect
['winston'],sheba,0,0.17,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,may,0,0.0,incorrect,london,0,0.46,incorrect,lonedona,0,0.4,incorrect,ma te lonedona,0,0.29,incorrect,ldd'kii,0,0.14,incorrect,emily,0,0.17,incorrect,london,0,0.46,incorrect,londona,0,0.43,incorrect,george,0,0.15,incorrect,london,0,0.46,incorrect,john,0,0.36,incorrect,emily,0,0.17,incorrect,nguyen,0,0.31,incorrect,london,0,0.46,incorrect,john,0,0.36,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect,ma te lonedona,0,0.29,incorrect,emily,0,0.17,incorrect,londona,0,0.43,incorrect,london,0,0.46,incorrect,emily,0,0.17,incorrect,london,0,0.46,incorrect,london,0,0.46,incorrect
