Single_ent,en_masked_shuffled_results,tr_masked_shuffled_results,vi_masked_shuffled_results,es_masked_shuffled_results,en_exact_match,en_highest_fuzzy_match,tr_exact_match,tr_highest_fuzzy_match,vi_exact_match,vi_highest_fuzzy_match,es_exact_match,es_highest_fuzzy_match,en_correct,tr_correct,vi_correct,es_correct
"['winston', 'winston’s']",<output>general</output>,<output>hitler</output>,<output>winston</output>,<output>yukon</output>,0,0.13,0,0.2,0,0.45,0,0.21,incorrect,incorrect,incorrect,incorrect
['winston'],<output>victory</output>,<output>galadriel</output>,<output>nguyễn</output>,<output>victoria</output>,0,0.19,0,0.12,0,0.13,0,0.19,incorrect,incorrect,incorrect,incorrect
['winston'],<output>winston</output>,<output>winston</output>,<output>nguyễn</output>,<output>wells</output>,0,0.45,0,0.45,0,0.13,0,0.21,incorrect,incorrect,incorrect,incorrect
['winston'],<output>winston</output>,<output>abdullah</output>,<output>nguyễn</output>,<output>emily</output>,0,0.45,0,0.12,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
"['winston', 'winston—']",<output>marx</output>,<output>marx</output>,<output>nguyễn</output>,<output>marx</output>,0,0.14,0,0.14,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>marx</output>,<output>marx</output>,<output>canada</output>,<output>marx</output>,0,0.14,0,0.14,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>winston</output>,<output>george orwell</output>,<output>nguyễn</output>,<output>marx</output>,0,0.45,0,0.11,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>mr. krook</output>,<output>wemmick</output>,<output>emily</output>,<output>curiosities</output>,0,0.12,0,0.19,0,0.14,0,0.23,incorrect,incorrect,incorrect,incorrect
['winston'],<output>james</output>,<output>emily</output>,<output>john</output>,<output>winston</output>,0,0.14,0,0.14,0,0.14,0,0.45,incorrect,incorrect,incorrect,incorrect
['winston'],<output>heathcliff</output>,<output>heathcliff</output>,<output>emily</output>,<output>marcel</output>,0,0.12,0,0.12,0,0.14,0,0.13,incorrect,incorrect,incorrect,incorrect
"['winston', ""winston'ın"", 'winston’s']",<output>victor</output>,<output>harry</output>,<output>heathcliff</output>,<output>emily</output>,0,0.2,0,0.14,0,0.12,0,0.14,incorrect,incorrect,incorrect,incorrect
"['winston', ""winston'a"", 'winston.']",<output>emily</output>,<output>julia</output>,<output>nguyễn</output>,<output>emily</output>,0,0.14,0,0.14,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>emily</output>,<output>emily</output>,<output>heathcliff</output>,<output>emily</output>,0,0.14,0,0.14,0,0.12,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>stephen</output>,<output>emily</output>,<output>nguyễn</output>,<output>emily</output>,0,0.19,0,0.14,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
"['julia—', 'julia']",<output>john</output>,<output>harry</output>,<output>god</output>,<output>john</output>,0,0.15,0,0.15,0,0.08,0,0.15,incorrect,incorrect,incorrect,incorrect
"['katherine', ""katharine'in"", 'katharine']",<output>emma</output>,<output>scarlett</output>,<output>elizabeth</output>,<output>emily</output>,0,0.13,0,0.24,0,0.17,0,0.19,incorrect,incorrect,incorrect,incorrect
"['julia', 'here’s']",<output>heathcliff</output>,<output>harry</output>,<output>tom</output>,<output>emily</output>,0,0.19,0,0.15,0,0.08,0,0.15,incorrect,incorrect,incorrect,incorrect
"['julia—', 'julia']",<output>harry</output>,<output>heathcliff</output>,<output>elizabeth</output>,<output>emily</output>,0,0.15,0,0.19,0,0.26,0,0.15,incorrect,incorrect,incorrect,incorrect
"[""o'brien—"", ""o'brien"", 'o’brien']",<output>watson</output>,<output>john</output>,<output>nguyễn</output>,<output>shakespeare</output>,0,0.13,0,0.14,0,0.2,0,0.17,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>winston</output>,<output>minister</output>,<output>nguyễn</output>,<output>minerva</output>,0,0.19,0,0.12,0,0.2,0,0.13,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>marlowe</output>,<output>winston</output>,<output>marlboro</output>,<output>marlboro</output>,0,0.19,0,0.19,0,0.19,0,0.19,incorrect,incorrect,incorrect,incorrect
"['huynh đệ', 'goldstein']",<output>winston</output>,<output>john</output>,<output>winston</output>,<output>brotherhood</output>,0,0.24,0,0.2,0,0.24,0,0.16,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>heathcliff</output>,<output>lucas</output>,<output>ngọc</output>,<output>emily</output>,0,0.12,0,0.07,0,0.14,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>winston</output>,<output>winston</output>,<output>george orwell</output>,<output>winston</output>,0,0.45,0,0.45,0,0.11,0,0.45,incorrect,incorrect,incorrect,incorrect
['julia'],<output>britney</output>,<output>scarlett</output>,<output>nguyễn</output>,<output>beatles</output>,0,0.14,0,0.13,0,0.07,0,0.14,incorrect,incorrect,incorrect,incorrect
"['winston', ""winston'ın""]",<output>paul</output>,<output>heathcliff</output>,<output>nguyễn</output>,<output>don</output>,0,0.14,0,0.12,0,0.13,0,0.22,incorrect,incorrect,incorrect,incorrect
"['smith', 'smit']",<output>scarlett</output>,<output>emily</output>,<output>nguyễn</output>,<output>emily</output>,0,0.14,0,0.23,0,0.07,0,0.23,incorrect,incorrect,incorrect,incorrect
['parsons'],<output>winston</output>,<output>god</output>,<output>nguyễn</output>,<output>winston</output>,0,0.26,0,0.15,0,0.13,0,0.26,incorrect,incorrect,incorrect,incorrect
['parsons'],<output>scrooge</output>,<output>emily</output>,<output>ngọc</output>,<output>emily</output>,0,0.19,0,0.14,0,0.14,0,0.14,incorrect,incorrect,incorrect,incorrect
"['winston', ""winston'i""]",<output>winston</output>,<output>skull</output>,<output>heathcliff</output>,<output>frankenstein</output>,0,0.45,0,0.14,0,0.12,0,0.22,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>heathcliff</output>,<output>john</output>,<output>nguyễn</output>,<output>carlos</output>,0,0.12,0,0.14,0,0.2,0,0.13,incorrect,incorrect,incorrect,incorrect
"[""o'brien—"", ""o'brien"", 'o’brien']",<output>will</output>,<output>heathcliff</output>,<output>nguyễn</output>,<output>lucas</output>,0,0.14,0,0.12,0,0.2,0,0.07,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>tom</output>,<output>elizabeth</output>,<output>tom</output>,<output>tom</output>,0,0.07,0,0.18,0,0.07,0,0.07,incorrect,incorrect,incorrect,incorrect
['winston'],<output>robinson crusoe</output>,<output>god</output>,<output>nguyễn</output>,<output>emily</output>,0,0.26,0,0.15,0,0.13,0,0.14,incorrect,incorrect,incorrect,incorrect
['winston'],<output>stephen</output>,<output>john</output>,<output>hoàng</output>,<output>stephen</output>,0,0.19,0,0.14,0,0.14,0,0.19,incorrect,incorrect,incorrect,incorrect
"['winston', ""o 'brien"", ""o'brien'ın"", 'o’brien']",<output>descartes</output>,<output>hamlet</output>,<output>heathcliff</output>,<output>hamlet</output>,0,0.18,0,0.13,0,0.12,0,0.13,incorrect,incorrect,incorrect,incorrect
"[""o'brien—"", ""o'brien"", 'o’brien']",<output>elizabeth</output>,<output>elizabeth</output>,<output>nguyễn</output>,<output>lucas</output>,0,0.18,0,0.18,0,0.2,0,0.07,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>galileo</output>,<output>galileo</output>,<output>galileo</output>,<output>galileo</output>,0,0.19,0,0.19,0,0.19,0,0.19,incorrect,incorrect,incorrect,incorrect
"[""o'brien—"", ""o'brien"", 'o’brien']",<output>adam</output>,<output>adam</output>,<output>adam</output>,<output>adam</output>,0,0.07,0,0.07,0,0.07,0,0.07,incorrect,incorrect,incorrect,incorrect
"[""o'brien—"", ""o'brien"", 'o’brien']",<output>dr. livesey</output>,<output>adam</output>,<output>john</output>,<output>lucas</output>,0,0.23,0,0.07,0,0.14,0,0.07,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>wall</output>,<output>heathcliff</output>,<output>heathcliff</output>,<output>emily</output>,0,0.07,0,0.12,0,0.12,0,0.14,incorrect,incorrect,incorrect,incorrect
"[""o'brien"", 'o’brien']",<output>dracula</output>,<output>london</output>,<output>chuột</output>,<output>willard</output>,0,0.13,0,0.13,0,0.07,0,0.13,incorrect,incorrect,incorrect,incorrect
"['winston', ""winston'a""]",<output>george</output>,<output>heathcliff</output>,<output>emily</output>,<output>willard</output>,0,0.13,0,0.12,0,0.14,0,0.19,incorrect,incorrect,incorrect,incorrect
"[""o'brien—"", ""o'brien"", 'o’brien']",<output>hamster</output>,<output>odysseus</output>,<output>chuột</output>,<output>lucas</output>,0,0.13,0,0.12,0,0.07,0,0.07,incorrect,incorrect,incorrect,incorrect
"['winston', ""winston'ın"", 'tim winston', 'winston’s']",<output>winston</output>,<output>churchill</output>,<output>churchill</output>,<output>julius</output>,0,0.46,0,0.16,0,0.16,0,0.24,incorrect,incorrect,incorrect,incorrect
['winston'],<output>winston</output>,<output>churchill</output>,<output>nguyễn</output>,<output>winston</output>,0,0.45,0,0.12,0,0.13,0,0.45,incorrect,incorrect,incorrect,incorrect
['winston'],<output>snakes</output>,<output>emily</output>,<output>thanh</output>,<output>paul</output>,0,0.2,0,0.14,0,0.14,0,0.14,incorrect,incorrect,incorrect,incorrect
"['winston', 'winston,']",<output>winston</output>,<output>emily</output>,<output>nguyễn</output>,<output>winston</output>,0,0.45,0,0.14,0,0.13,0,0.45,incorrect,incorrect,incorrect,incorrect
