Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['lucy'],heathcliff,0,0.14,incorrect,emily,0,0.44,incorrect,heathcliff,0,0.14,incorrect,emily,0,0.44,incorrect,john,0,0.0,incorrect,modimo,0,0.0,incorrect,lucy,1,1.0,correct,abel,0,0.25,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,lucy,1,1.0,correct,esther,0,0.0,incorrect,mina,0,0.0,incorrect,emily,0,0.44,incorrect,catherine,0,0.15,incorrect,emily,0,0.44,incorrect,minh,0,0.0,incorrect,ngoc,0,0.25,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,modimo,0,0.0,incorrect,abel,0,0.25,incorrect,emily,0,0.44,incorrect,esther,0,0.0,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,ngoc,0,0.25,incorrect,emily,0,0.44,incorrect
['lucy'],jesus,0,0.22,incorrect,lirosa,0,0.2,incorrect,jesus,0,0.22,incorrect,abigail,0,0.18,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,lucas,0,0.67,incorrect,abel,0,0.25,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,grace,0,0.22,incorrect,august,0,0.2,incorrect,lucy,1,1.0,correct,lucy,1,1.0,correct,lucy,1,1.0,correct,emily,0,0.44,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,lirosa,0,0.2,incorrect,abigail,0,0.18,incorrect,jesus,0,0.22,incorrect,abel,0,0.25,incorrect,emily,0,0.44,incorrect,august,0,0.2,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['lucy'],dr. jekyll,0,0.14,incorrect,chloral,0,0.18,incorrect,dracula,0,0.18,incorrect,neo,0,0.0,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,chloroform,0,0.14,incorrect,chloroform,0,0.14,incorrect,dracula,0,0.18,incorrect,heathcliff,0,0.14,incorrect,god,0,0.0,incorrect,chloral,0,0.18,incorrect,lucy,1,1.0,correct,lucy,1,1.0,correct,lucy,1,1.0,correct,heathcliff,0,0.14,incorrect,elizabeth,0,0.15,incorrect,emily,0,0.44,incorrect,lucy,1,1.0,correct,cloral,0,0.2,incorrect,chloral,0,0.18,incorrect,neo,0,0.0,incorrect,god,0,0.0,incorrect,chloroform,0,0.14,incorrect,heathcliff,0,0.14,incorrect,chloral,0,0.18,incorrect,lucy,1,1.0,correct,heathcliff,0,0.14,incorrect,emily,0,0.44,incorrect,cloral,0,0.2,incorrect
"['westenra', 'lucy', 'miss', 'miss westenra']",marlow,0,0.21,incorrect,john,0,0.17,incorrect,oliver,0,0.32,incorrect,elizabeth,0,0.27,incorrect,jesus,0,0.44,incorrect,thembi,0,0.4,incorrect,lucas,0,0.67,incorrect,na ua ua,0,0.25,incorrect,lucie,0,0.67,incorrect,dimmesdale,0,0.35,incorrect,fiangonana,0,0.26,incorrect,esther,0,0.71,correct,agatha,0,0.29,incorrect,marlow,0,0.21,incorrect,mr. holmes,0,0.35,incorrect,elizabeth,0,0.27,incorrect,lucy,1,1.0,correct,hoang,0,0.15,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,john,0,0.17,incorrect,elizabeth,0,0.27,incorrect,thembi,0,0.4,incorrect,na ua ua,0,0.25,incorrect,dimmesdale,0,0.35,incorrect,esther,0,0.71,correct,marlow,0,0.21,incorrect,elizabeth,0,0.27,incorrect,hoang,0,0.15,incorrect,emily,0,0.44,incorrect
['arthur'],john,0,0.2,incorrect,emily,0,0.0,incorrect,olusola,0,0.15,incorrect,esther,0,0.5,incorrect,john,0,0.2,incorrect,martha,0,0.67,incorrect,emma,0,0.2,incorrect,marie,0,0.36,incorrect,stella,0,0.17,incorrect,estella,0,0.15,incorrect,dimby,0,0.0,incorrect,esther,0,0.5,incorrect,arthur,1,1.0,correct,st. john,0,0.29,incorrect,stapleton,0,0.27,incorrect,heathcliff,0,0.38,incorrect,hoang,0,0.18,incorrect,london,0,0.0,incorrect,stella,0,0.17,incorrect,esteban,0,0.15,incorrect,emily,0,0.0,incorrect,esther,0,0.5,incorrect,martha,0,0.67,incorrect,marie,0,0.36,incorrect,estella,0,0.15,incorrect,esther,0,0.5,incorrect,st. john,0,0.29,incorrect,heathcliff,0,0.38,incorrect,london,0,0.0,incorrect,esteban,0,0.15,incorrect
['lucy'],john,0,0.0,incorrect,john,0,0.0,incorrect,olivia,0,0.2,incorrect,oliver,0,0.2,incorrect,thembi,0,0.0,incorrect,thembi,0,0.0,incorrect,teata,0,0.0,incorrect,abel,0,0.25,incorrect,emily,0,0.44,incorrect,dimmesdale,0,0.14,incorrect,emily,0,0.44,incorrect,esther,0,0.0,incorrect,lucy,1,1.0,correct,elizabeth,0,0.15,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,ngoc,0,0.25,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,john,0,0.0,incorrect,oliver,0,0.2,incorrect,thembi,0,0.0,incorrect,abel,0,0.25,incorrect,dimmesdale,0,0.14,incorrect,esther,0,0.0,incorrect,elizabeth,0,0.15,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
"['van helsing', 'van', 'helsing']",john,0,0.36,incorrect,lesotho,0,0.29,incorrect,george berkeley,0,0.23,incorrect,george berkeley,0,0.23,incorrect,madonna,0,0.4,incorrect,september,0,0.12,incorrect,paris,0,0.25,incorrect,stephanie,0,0.33,incorrect,van helsing,1,1.0,correct,barclay,0,0.22,incorrect,arthur,0,0.24,incorrect,septambra,0,0.17,incorrect,arthur,0,0.24,incorrect,professor,0,0.25,incorrect,profesor,0,0.27,incorrect,profesor,0,0.27,incorrect,ngo,0,0.4,incorrect,berkeley,0,0.27,incorrect,van helsing,1,1.0,correct,john,0,0.36,incorrect,lesotho,0,0.29,incorrect,george berkeley,0,0.23,incorrect,september,0,0.12,incorrect,stephanie,0,0.33,incorrect,barclay,0,0.22,incorrect,septambra,0,0.17,incorrect,professor,0,0.25,incorrect,profesor,0,0.27,incorrect,berkeley,0,0.27,incorrect,john,0,0.36,incorrect
['bersicker'],wolf,0,0.0,incorrect,wolf,0,0.0,incorrect,montague,0,0.12,incorrect,london,0,0.0,incorrect,thor,0,0.15,incorrect,setlhare,0,0.35,incorrect,abraham,0,0.25,incorrect,charles,0,0.25,incorrect,white fang,0,0.21,incorrect,heathcliff,0,0.21,incorrect,montezuma,0,0.11,incorrect,abraham,0,0.25,incorrect,berserker,0,0.78,correct,jamrach,0,0.25,incorrect,wolf,0,0.0,incorrect,david,0,0.14,incorrect,lupa,0,0.0,incorrect,heathcliff,0,0.21,incorrect,wolf,0,0.0,incorrect,charles,0,0.25,incorrect,wolf,0,0.0,incorrect,london,0,0.0,incorrect,setlhare,0,0.35,incorrect,charles,0,0.25,incorrect,heathcliff,0,0.21,incorrect,abraham,0,0.25,incorrect,jamrach,0,0.25,incorrect,david,0,0.14,incorrect,heathcliff,0,0.21,incorrect,charles,0,0.25,incorrect
"['ms tom', 'bilder', 'tom', 'bà bilder', 'ms', 'bà']",abel,0,0.46,incorrect,abraham,0,0.44,incorrect,oliver,0,0.5,incorrect,shakespeare,0,0.3,incorrect,wolf,0,0.29,incorrect,wolf,0,0.29,incorrect,joseph,0,0.25,incorrect,joseph,0,0.25,incorrect,lucas,0,0.29,incorrect,shakespeare,0,0.3,incorrect,shakespeare,0,0.3,incorrect,esther,0,0.33,incorrect,bill,0,0.6,incorrect,bill,0,0.6,incorrect,severus,0,0.31,incorrect,scar,0,0.33,incorrect,lawrence,0,0.29,incorrect,heathcliff,0,0.21,incorrect,maria,0,0.29,incorrect,wolfgang,0,0.2,incorrect,abraham,0,0.44,incorrect,shakespeare,0,0.3,incorrect,wolf,0,0.29,incorrect,joseph,0,0.25,incorrect,shakespeare,0,0.3,incorrect,esther,0,0.33,incorrect,bill,0,0.6,incorrect,scar,0,0.33,incorrect,heathcliff,0,0.21,incorrect,wolfgang,0,0.2,incorrect
['bersicker'],jesus,0,0.29,incorrect,lesotho,0,0.25,incorrect,london,0,0.0,incorrect,abraham,0,0.25,incorrect,john,0,0.0,incorrect,martha,0,0.13,incorrect,lucas,0,0.14,incorrect,abraham,0,0.25,incorrect,jack,0,0.31,incorrect,adam,0,0.0,incorrect,london,0,0.0,incorrect,abraham,0,0.25,incorrect,quincey,0,0.38,incorrect,god,0,0.0,incorrect,argos,0,0.29,incorrect,abraham,0,0.25,incorrect,white fang,0,0.21,incorrect,heathcliff,0,0.21,incorrect,grey,0,0.31,incorrect,lucas,0,0.14,incorrect,lesotho,0,0.25,incorrect,abraham,0,0.25,incorrect,martha,0,0.13,incorrect,abraham,0,0.25,incorrect,adam,0,0.0,incorrect,abraham,0,0.25,incorrect,god,0,0.0,incorrect,abraham,0,0.25,incorrect,heathcliff,0,0.21,incorrect,lucas,0,0.14,incorrect
['thomas'],dimmesdale,0,0.25,incorrect,ho,0,0.5,incorrect,john,0,0.2,incorrect,jesus,0,0.18,incorrect,john,0,0.2,incorrect,elizabeth,0,0.27,incorrect,lot,0,0.22,incorrect,lucy,0,0.0,incorrect,mr. gridley,0,0.12,incorrect,dimmesdale,0,0.25,incorrect,esther,0,0.33,incorrect,abel,0,0.2,incorrect,van helsing,0,0.24,incorrect,mr. rochester,0,0.21,incorrect,heathcliff,0,0.25,incorrect,elizabeth,0,0.27,incorrect,mr. hooper,0,0.25,incorrect,emma,0,0.4,incorrect,don pedro,0,0.13,incorrect,beatriz,0,0.15,incorrect,ho,0,0.5,incorrect,jesus,0,0.18,incorrect,elizabeth,0,0.27,incorrect,lucy,0,0.0,incorrect,dimmesdale,0,0.25,incorrect,abel,0,0.2,incorrect,mr. rochester,0,0.21,incorrect,elizabeth,0,0.27,incorrect,emma,0,0.4,incorrect,beatriz,0,0.15,incorrect
"['mr bilder', 'bilde', 'mr', 'bilder']",watson,0,0.0,incorrect,joel,0,0.22,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,john,0,0.0,incorrect,abraham,0,0.31,incorrect,john,0,0.0,incorrect,god,0,0.25,incorrect,john,0,0.0,incorrect,god,0,0.25,incorrect,abel,0,0.44,incorrect,abraham,0,0.31,incorrect,oliver,0,0.5,incorrect,oliver,0,0.5,incorrect,heathcliff,0,0.13,incorrect,midasa,0,0.4,incorrect,holden,0,0.55,incorrect,nguyen,0,0.18,incorrect,wemmick,0,0.25,incorrect,god,0,0.25,incorrect,joel,0,0.22,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,abraham,0,0.31,incorrect,oliver,0,0.5,incorrect,midasa,0,0.4,incorrect,nguyen,0,0.18,incorrect,god,0,0.25,incorrect
"['lucy', 'renfield']",dracula,0,0.27,incorrect,september,0,0.24,incorrect,renfield,1,1.0,correct,christ,0,0.29,incorrect,dracula,0,0.27,incorrect,september,0,0.24,incorrect,superintendent,0,0.36,incorrect,stephenson,0,0.22,incorrect,renfield,1,1.0,correct,september,0,0.24,incorrect,superintendent,0,0.36,incorrect,estella,0,0.4,incorrect,carfax,0,0.29,incorrect,stapleton,0,0.24,incorrect,dracula,0,0.27,incorrect,emily,0,0.46,incorrect,renfield,1,1.0,correct,nguyen,0,0.4,incorrect,whitby,0,0.2,incorrect,september,0,0.24,incorrect,september,0,0.24,incorrect,christ,0,0.29,incorrect,september,0,0.24,incorrect,stephenson,0,0.22,incorrect,september,0,0.24,incorrect,estella,0,0.4,incorrect,stapleton,0,0.24,incorrect,emily,0,0.46,incorrect,nguyen,0,0.4,incorrect,september,0,0.24,incorrect
"['helsin', 'van helsing', 'van', 'van helsin', 'helsing']",agnes,0,0.53,incorrect,emily,0,0.36,incorrect,heathcliff,0,0.5,incorrect,heathcliff,0,0.5,incorrect,agnes,0,0.53,incorrect,botlhe,0,0.33,incorrect,loti,0,0.4,incorrect,abel,0,0.43,incorrect,lucy,0,0.2,incorrect,emily,0,0.36,incorrect,estella,0,0.31,incorrect,andriambololona,0,0.32,incorrect,van helsing,1,1.0,correct,emily,0,0.36,incorrect,dr. van helsing,0,0.85,correct,emily,0,0.36,incorrect,van helsing,1,1.0,correct,thanh,0,0.5,incorrect,van helsing,1,1.0,correct,emily,0,0.36,incorrect,emily,0,0.36,incorrect,heathcliff,0,0.5,incorrect,botlhe,0,0.33,incorrect,abel,0,0.43,incorrect,emily,0,0.36,incorrect,andriambololona,0,0.32,incorrect,emily,0,0.36,incorrect,emily,0,0.36,incorrect,thanh,0,0.5,incorrect,emily,0,0.36,incorrect
