Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['watson', 'bayan watson', 'bayan']",miss hester,0,0.17,incorrect,miss,0,0.2,incorrect,temple,0,0.17,incorrect,miss,0,0.2,incorrect,grace,0,0.2,incorrect,elizabeth,0,0.27,incorrect,emma,0,0.22,incorrect,john,0,0.4,incorrect,watson,1,1.0,correct,dimmesdale,0,0.13,incorrect,emily,0,0.2,incorrect,miss,0,0.2,incorrect,watson,1,1.0,correct,miss watson,0,0.71,correct,tom,0,0.44,incorrect,emily,0,0.2,incorrect,mary,0,0.44,incorrect,ngoc,0,0.25,incorrect,watson,1,1.0,correct,emily,0,0.2,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,elizabeth,0,0.27,incorrect,john,0,0.4,incorrect,dimmesdale,0,0.13,incorrect,miss,0,0.2,incorrect,miss watson,0,0.71,correct,emily,0,0.2,incorrect,ngoc,0,0.25,incorrect,emily,0,0.2,incorrect
"['sawyer', 'tow', 'tom', 'tow sawyer', 'tom sawyer']",aladdin,0,0.15,incorrect,john,0,0.29,incorrect,tom sawyer,1,1.0,correct,abraham,0,0.31,incorrect,tom,1,1.0,correct,abdul,0,0.18,incorrect,aladdin,0,0.15,incorrect,arabia,0,0.33,incorrect,aladdin,0,0.15,incorrect,dimmesdale,0,0.4,incorrect,araby,0,0.36,incorrect,abel,0,0.4,incorrect,tom sawyer,1,1.0,correct,aladdin,0,0.15,incorrect,sheikh,0,0.33,incorrect,aladdin,0,0.15,incorrect,tom,1,1.0,correct,nguyen,0,0.33,incorrect,tom sawyer,1,1.0,correct,aladdin,0,0.15,incorrect,john,0,0.29,incorrect,abraham,0,0.31,incorrect,abdul,0,0.18,incorrect,arabia,0,0.33,incorrect,dimmesdale,0,0.4,incorrect,abel,0,0.4,incorrect,aladdin,0,0.15,incorrect,aladdin,0,0.15,incorrect,nguyen,0,0.33,incorrect,aladdin,0,0.15,incorrect
"['yargıç', 'yargıç thatcher', 'thatcher']",lesotho,0,0.27,incorrect,jesus,0,0.15,incorrect,wargrave,0,0.43,incorrect,god,0,0.22,incorrect,john,0,0.17,incorrect,ke,0,0.2,incorrect,adam,0,0.21,incorrect,haava,0,0.31,incorrect,jo,0,0.0,incorrect,john,0,0.17,incorrect,james,0,0.31,incorrect,dimon,0,0.18,incorrect,thatcher,1,1.0,correct,heathcliff,0,0.44,incorrect,mr. jenkins,0,0.24,incorrect,abraham,0,0.36,incorrect,thatcher,1,1.0,correct,nguyen,0,0.19,incorrect,judge,0,0.2,incorrect,abel,0,0.33,incorrect,jesus,0,0.15,incorrect,god,0,0.22,incorrect,ke,0,0.2,incorrect,haava,0,0.31,incorrect,john,0,0.17,incorrect,dimon,0,0.18,incorrect,heathcliff,0,0.44,incorrect,abraham,0,0.36,incorrect,nguyen,0,0.19,incorrect,abel,0,0.33,incorrect
['jim'],god,0,0.0,incorrect,yaba,0,0.0,incorrect,orunmila,0,0.18,incorrect,jesus,0,0.25,incorrect,kubu,0,0.0,incorrect,john,0,0.29,incorrect,jesus,0,0.25,incorrect,abel,0,0.0,incorrect,fortune teller,0,0.0,incorrect,god,0,0.0,incorrect,tom,0,0.33,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,ozdemir,0,0.2,incorrect,abraham,0,0.2,incorrect,ngo tat to,0,0.0,incorrect,nguyen,0,0.0,incorrect,la adivina,0,0.15,incorrect,maria,0,0.25,incorrect,yaba,0,0.0,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,abel,0,0.0,incorrect,god,0,0.0,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,abraham,0,0.2,incorrect,nguyen,0,0.0,incorrect,maria,0,0.25,incorrect
"['yargıç', 'tha', 'yargıç thatcher', 'thatcher']",laban,0,0.25,incorrect,abel,0,0.33,incorrect,adajo,0,0.25,incorrect,dimmesdale,0,0.24,incorrect,jesus,0,0.15,incorrect,elizabeth,0,0.35,incorrect,peri,0,0.4,incorrect,emma,0,0.29,incorrect,danforth,0,0.38,incorrect,dimmesdale,0,0.24,incorrect,samson,0,0.22,incorrect,john,0,0.29,incorrect,thatcher,1,1.0,correct,abner,0,0.46,incorrect,ali,0,0.44,incorrect,john,0,0.29,incorrect,nguyen,0,0.19,incorrect,nguyen,0,0.19,incorrect,judge,0,0.2,incorrect,john,0,0.29,incorrect,abel,0,0.33,incorrect,dimmesdale,0,0.24,incorrect,elizabeth,0,0.35,incorrect,emma,0,0.29,incorrect,dimmesdale,0,0.24,incorrect,john,0,0.29,incorrect,abner,0,0.46,incorrect,john,0,0.29,incorrect,nguyen,0,0.19,incorrect,john,0,0.29,incorrect
['thatcher'],john,0,0.17,incorrect,abraham,0,0.27,incorrect,thatcher,1,1.0,correct,john,0,0.17,incorrect,john,0,0.17,incorrect,moatlhodi,0,0.35,incorrect,abraham,0,0.27,incorrect,emma,0,0.17,incorrect,thatcher,1,1.0,correct,dimmesdale,0,0.22,incorrect,herodesa,0,0.38,incorrect,abraham,0,0.27,incorrect,thatcher,1,1.0,correct,jim,0,0.0,incorrect,thatcher,1,1.0,correct,dimmesdale,0,0.22,incorrect,nguyen,0,0.14,incorrect,nguyen,0,0.14,incorrect,judge thatcher,0,0.73,correct,john,0,0.17,incorrect,abraham,0,0.27,incorrect,john,0,0.17,incorrect,moatlhodi,0,0.35,incorrect,emma,0,0.17,incorrect,dimmesdale,0,0.22,incorrect,abraham,0,0.27,incorrect,jim,0,0.0,incorrect,dimmesdale,0,0.22,incorrect,nguyen,0,0.14,incorrect,john,0,0.17,incorrect
"['watson', 'bayan watson', 'bayan']",peck,0,0.0,incorrect,ke,0,0.0,incorrect,temple,0,0.17,incorrect,miss mo,0,0.31,incorrect,emily,0,0.2,incorrect,ke,0,0.0,incorrect,god,0,0.22,incorrect,emma,0,0.22,incorrect,douglas,0,0.31,incorrect,heathcliff,0,0.25,incorrect,manodidina,0,0.38,incorrect,emily,0,0.2,incorrect,watson,1,1.0,correct,tom,0,0.44,incorrect,mark twain,0,0.45,incorrect,emily,0,0.2,incorrect,miss watson,0,0.71,correct,heidi,0,0.0,incorrect,douglas,0,0.31,incorrect,emily,0,0.2,incorrect,ke,0,0.0,incorrect,miss mo,0,0.31,incorrect,ke,0,0.0,incorrect,emma,0,0.22,incorrect,heathcliff,0,0.25,incorrect,emily,0,0.2,incorrect,tom,0,0.44,incorrect,emily,0,0.2,incorrect,heidi,0,0.0,incorrect,emily,0,0.2,incorrect
"['sawyer', 'tom sawyer', 'tom']",john,0,0.29,incorrect,kenya,0,0.18,incorrect,heathcliff,0,0.15,incorrect,abraham,0,0.31,incorrect,hope,0,0.29,incorrect,hope,0,0.29,incorrect,abel,0,0.4,incorrect,te,0,0.4,incorrect,tom sawyer,1,1.0,correct,tom,1,1.0,correct,edgar allan poe,0,0.24,incorrect,emily,0,0.27,incorrect,tom sawyer,1,1.0,correct,tom,1,1.0,correct,tom,1,1.0,correct,poe,0,0.33,incorrect,tom,1,1.0,correct,nguyen,0,0.33,incorrect,tom,1,1.0,correct,paul,0,0.2,incorrect,kenya,0,0.18,incorrect,abraham,0,0.31,incorrect,hope,0,0.29,incorrect,te,0,0.4,incorrect,tom,1,1.0,correct,emily,0,0.27,incorrect,tom,1,1.0,correct,poe,0,0.33,incorrect,nguyen,0,0.33,incorrect,paul,0,0.2,incorrect
['jim'],john,0,0.29,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,abraham,0,0.2,incorrect,jesus,0,0.25,incorrect,ke,0,0.0,incorrect,lucas,0,0.0,incorrect,abel,0,0.0,incorrect,god,0,0.0,incorrect,dimmesdale,0,0.31,incorrect,dimmesdale,0,0.31,incorrect,dimy,0,0.57,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,robinson crusoe,0,0.11,incorrect,emily,0,0.25,incorrect,robinson,0,0.18,incorrect,emily,0,0.25,incorrect,friday,0,0.22,incorrect,lucas,0,0.0,incorrect,jesus,0,0.25,incorrect,abraham,0,0.2,incorrect,ke,0,0.0,incorrect,abel,0,0.0,incorrect,dimmesdale,0,0.31,incorrect,dimy,0,0.57,incorrect,jim,1,1.0,correct,emily,0,0.25,incorrect,emily,0,0.25,incorrect,lucas,0,0.0,incorrect
['jim'],jim,1,1.0,correct,mark,0,0.29,incorrect,robinson,0,0.18,incorrect,abraham,0,0.2,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,hook,0,0.0,incorrect,emily,0,0.25,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,tom,0,0.33,incorrect,tom,0,0.33,incorrect,friday,0,0.22,incorrect,nguyen,0,0.0,incorrect,jim,1,1.0,correct,robinson,0,0.18,incorrect,mark,0,0.29,incorrect,abraham,0,0.2,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect,jim,1,1.0,correct,emily,0,0.25,incorrect,jim,1,1.0,correct,tom,0,0.33,incorrect,nguyen,0,0.0,incorrect,robinson,0,0.18,incorrect
['jim'],byron,0,0.0,incorrect,jesus,0,0.25,incorrect,oliver,0,0.22,incorrect,abraham,0,0.2,incorrect,jim,1,1.0,correct,adam,0,0.29,incorrect,teina,0,0.25,incorrect,marie,0,0.25,incorrect,jim,1,1.0,correct,john,0,0.29,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,tom,0,0.33,incorrect,jesus,0,0.25,incorrect,tom,0,0.33,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect,abraham,0,0.2,incorrect,adam,0,0.29,incorrect,marie,0,0.25,incorrect,john,0,0.29,incorrect,tom,0,0.33,incorrect,tom,0,0.33,incorrect,ali,0,0.33,incorrect,jesus,0,0.25,incorrect,jesus,0,0.25,incorrect
['jim'],khosi,0,0.25,incorrect,linonyana,0,0.17,incorrect,abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,john,0,0.29,incorrect,khama,0,0.25,incorrect,abraham,0,0.2,incorrect,abel,0,0.0,incorrect,abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,tom,0,0.33,incorrect,abraham,0,0.2,incorrect,pap,0,0.0,incorrect,abraham,0,0.2,incorrect,ali,0,0.33,incorrect,ali,0,0.33,incorrect,dong,0,0.0,incorrect,nguyen,0,0.0,incorrect,jim,1,1.0,correct,abuelita,0,0.18,incorrect,linonyana,0,0.17,incorrect,abraham,0,0.2,incorrect,khama,0,0.25,incorrect,abel,0,0.0,incorrect,abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,abraham,0,0.2,incorrect,ali,0,0.33,incorrect,nguyen,0,0.0,incorrect,abuelita,0,0.18,incorrect
['jim'],charlotte,0,0.0,incorrect,job,0,0.33,incorrect,araba,0,0.0,incorrect,abraham,0,0.2,incorrect,plaatje,0,0.2,incorrect,elizabeth,0,0.17,incorrect,jesus,0,0.25,incorrect,john,0,0.29,incorrect,pliny,0,0.25,incorrect,arjun,0,0.25,incorrect,rakoto,0,0.0,incorrect,abel,0,0.0,incorrect,jim,1,1.0,correct,winnie-the-pooh,0,0.11,incorrect,jim,1,1.0,correct,ari,0,0.33,incorrect,kim,0,0.67,incorrect,john,0,0.29,incorrect,abuela,0,0.0,incorrect,john,0,0.29,incorrect,job,0,0.33,incorrect,abraham,0,0.2,incorrect,elizabeth,0,0.17,incorrect,john,0,0.29,incorrect,arjun,0,0.25,incorrect,abel,0,0.0,incorrect,winnie-the-pooh,0,0.11,incorrect,ari,0,0.33,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['jim'],jesus,0,0.25,incorrect,god,0,0.0,incorrect,abraham,0,0.2,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abel,0,0.0,incorrect,pythia,0,0.22,incorrect,estella,0,0.0,incorrect,paul,0,0.0,incorrect,abel,0,0.0,incorrect,jim,1,1.0,correct,jim,1,1.0,correct,abdullah,0,0.0,incorrect,abraham,0,0.2,incorrect,quint,0,0.25,incorrect,jesus,0,0.25,incorrect,jim,1,1.0,correct,beatriz,0,0.2,incorrect,god,0,0.0,incorrect,jesus,0,0.25,incorrect,god,0,0.0,incorrect,abel,0,0.0,incorrect,estella,0,0.0,incorrect,abel,0,0.0,incorrect,jim,1,1.0,correct,abraham,0,0.2,incorrect,jesus,0,0.25,incorrect,beatriz,0,0.2,incorrect
"['bay', 'bradish', 'bay bradish', 'misto', 'misto bradish']",washington,0,0.4,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,elon musk,0,0.29,incorrect,john,0,0.24,incorrect,christmas,0,0.45,incorrect,abraham,0,0.57,incorrect,brer,0,0.36,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,jacobs,0,0.35,incorrect,jim,0,0.25,incorrect,tom,0,0.5,incorrect,john,0,0.24,incorrect,washington,0,0.4,incorrect,nguyen,0,0.22,incorrect,mr. johnson,0,0.38,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,abraham,0,0.57,incorrect,john,0,0.24,incorrect,john,0,0.24,incorrect,jim,0,0.25,incorrect,john,0,0.24,incorrect,nguyen,0,0.22,incorrect,john,0,0.24,incorrect
