Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['ton', 'buchanan', 'tom buchanan', 'tom', 'ton buchanan']",shelby,0,0.14,incorrect,camelot,0,0.27,incorrect,estella,0,0.21,incorrect,heathcliff,0,0.22,incorrect,john,0,0.57,incorrect,motshitshi,0,0.18,incorrect,marie,0,0.25,incorrect,maui,0,0.29,incorrect,martha,0,0.33,incorrect,marlow,0,0.22,incorrect,emily,0,0.25,incorrect,madagascar,0,0.27,incorrect,tom,1,1.0,correct,waterloo,0,0.36,incorrect,heathcliff,0,0.22,incorrect,london,0,0.44,incorrect,heathcliff,0,0.22,incorrect,emily,0,0.25,incorrect,marlowe,0,0.21,incorrect,caronte,0,0.4,incorrect,camelot,0,0.27,incorrect,heathcliff,0,0.22,incorrect,motshitshi,0,0.18,incorrect,maui,0,0.29,incorrect,marlow,0,0.22,incorrect,madagascar,0,0.27,incorrect,waterloo,0,0.36,incorrect,london,0,0.44,incorrect,emily,0,0.25,incorrect,caronte,0,0.4,incorrect
['tom'],christmas,0,0.33,incorrect,york,0,0.29,incorrect,john,0,0.29,incorrect,york,0,0.29,incorrect,christmas,0,0.33,incorrect,york,0,0.29,incorrect,rockefeller,0,0.14,incorrect,york,0,0.29,incorrect,john,0,0.29,incorrect,lucas,0,0.0,incorrect,twentieth century limited,0,0.14,incorrect,york,0,0.29,incorrect,nick carraway,0,0.0,incorrect,nick,0,0.0,incorrect,tom,1,1.0,correct,york,0,0.29,incorrect,tom,1,1.0,correct,york,0,0.29,incorrect,scott fitzgerald,0,0.11,incorrect,emily,0,0.25,incorrect,york,0,0.29,incorrect,york,0,0.29,incorrect,york,0,0.29,incorrect,york,0,0.29,incorrect,lucas,0,0.0,incorrect,york,0,0.29,incorrect,nick,0,0.0,incorrect,york,0,0.29,incorrect,york,0,0.29,incorrect,emily,0,0.25,incorrect
"['bayan', 'bayan wilson', 'wilson', 'mistress wilson', 'wilso', 'mistress']",emily,0,0.4,incorrect,emily,0,0.4,incorrect,yorkshire,0,0.35,incorrect,terrier,0,0.4,incorrect,jesus,0,0.46,incorrect,themba,0,0.36,incorrect,abel,0,0.25,incorrect,abel,0,0.25,incorrect,john,0,0.4,incorrect,heathcliff,0,0.18,incorrect,john,0,0.4,incorrect,terrier,0,0.4,incorrect,stella,0,0.43,incorrect,emily,0,0.4,incorrect,harry,0,0.4,incorrect,emily,0,0.4,incorrect,curley,0,0.29,incorrect,warren,0,0.36,incorrect,john,0,0.4,incorrect,john,0,0.4,incorrect,emily,0,0.4,incorrect,terrier,0,0.4,incorrect,themba,0,0.36,incorrect,abel,0,0.25,incorrect,heathcliff,0,0.18,incorrect,terrier,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect,warren,0,0.36,incorrect,john,0,0.4,incorrect
"['bayan', 'myrtle', 'bayan wilson', 'wilson', 'mistress wilson', 'mistress']",john,0,0.4,incorrect,john,0,0.4,incorrect,george,0,0.33,incorrect,george,0,0.33,incorrect,john,0,0.4,incorrect,rebecca,0,0.33,incorrect,abraham,0,0.5,incorrect,abraham,0,0.5,incorrect,lucille,0,0.31,incorrect,henry,0,0.2,incorrect,stanley,0,0.46,incorrect,washington,0,0.5,incorrect,lucille,0,0.31,incorrect,lucille,0,0.31,incorrect,west,0,0.4,incorrect,adam,0,0.44,incorrect,holden,0,0.33,incorrect,hyde,0,0.4,incorrect,esperanza,0,0.29,incorrect,rockefeller,0,0.35,incorrect,john,0,0.4,incorrect,george,0,0.33,incorrect,rebecca,0,0.33,incorrect,abraham,0,0.5,incorrect,henry,0,0.2,incorrect,washington,0,0.5,incorrect,lucille,0,0.31,incorrect,adam,0,0.44,incorrect,hyde,0,0.4,incorrect,rockefeller,0,0.35,incorrect
['catherine'],john,0,0.31,incorrect,emily,0,0.29,incorrect,abigail,0,0.25,incorrect,arabinrin,0,0.44,incorrect,emily,0,0.29,incorrect,elizabeth,0,0.33,incorrect,lucy,0,0.15,incorrect,te,0,0.36,incorrect,marie,0,0.57,incorrect,emily,0,0.29,incorrect,lucy,0,0.15,incorrect,emily,0,0.29,incorrect,joan,0,0.31,incorrect,marie,0,0.57,incorrect,marie,0,0.57,incorrect,scarlett,0,0.47,incorrect,stella,0,0.27,incorrect,ngoc,0,0.15,incorrect,marlene,0,0.5,incorrect,maria,0,0.43,incorrect,emily,0,0.29,incorrect,arabinrin,0,0.44,incorrect,elizabeth,0,0.33,incorrect,te,0,0.36,incorrect,emily,0,0.29,incorrect,emily,0,0.29,incorrect,marie,0,0.57,incorrect,scarlett,0,0.47,incorrect,ngoc,0,0.15,incorrect,maria,0,0.43,incorrect
"['mister mckee', 'bay mckee', 'bay', 'mister', 'mckee']",umberto,0,0.46,incorrect,ho`ohehe`e,0,0.27,incorrect,heathcliff,0,0.21,incorrect,abraham,0,0.4,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,marie,0,0.55,incorrect,marie,0,0.55,incorrect,marlow,0,0.33,incorrect,emily,0,0.36,incorrect,george,0,0.36,incorrect,leonardo,0,0.29,incorrect,marlow,0,0.33,incorrect,watson,0,0.22,incorrect,ali,0,0.33,incorrect,emily,0,0.36,incorrect,hitler,0,0.67,incorrect,nguyen,0,0.27,incorrect,ernest hemingway,0,0.29,incorrect,marcel,0,0.55,incorrect,ho`ohehe`e,0,0.27,incorrect,abraham,0,0.4,incorrect,john,0,0.0,incorrect,marie,0,0.55,incorrect,emily,0,0.36,incorrect,leonardo,0,0.29,incorrect,watson,0,0.22,incorrect,emily,0,0.36,incorrect,nguyen,0,0.27,incorrect,marcel,0,0.55,incorrect
"['jordan', 'jordan baker', 'baker']",emily,0,0.2,incorrect,kelebogile,0,0.27,incorrect,heathcliff,0,0.13,incorrect,heathcliff,0,0.13,incorrect,emily,0,0.2,incorrect,kelebogile,0,0.27,incorrect,maui,0,0.22,incorrect,maui,0,0.22,incorrect,scarlett,0,0.31,incorrect,dimmesdale,0,0.27,incorrect,marble,0,0.36,incorrect,abraham,0,0.33,incorrect,daisy,0,0.36,incorrect,heathcliff,0,0.13,incorrect,scarlett,0,0.31,incorrect,hamdi,0,0.2,incorrect,elizabeth,0,0.29,incorrect,emily,0,0.2,incorrect,sebastian,0,0.29,incorrect,esteban,0,0.33,incorrect,kelebogile,0,0.27,incorrect,heathcliff,0,0.13,incorrect,kelebogile,0,0.27,incorrect,maui,0,0.22,incorrect,dimmesdale,0,0.27,incorrect,abraham,0,0.33,incorrect,heathcliff,0,0.13,incorrect,hamdi,0,0.2,incorrect,emily,0,0.2,incorrect,esteban,0,0.33,incorrect
['jordan'],mr. darcy,0,0.4,incorrect,monna,0,0.36,incorrect,mr. hyde,0,0.29,incorrect,abraham,0,0.31,incorrect,john,0,0.6,incorrect,monna,0,0.36,incorrect,maui,0,0.2,incorrect,john,0,0.6,incorrect,sherlock holmes,0,0.1,incorrect,heathcliff,0,0.12,incorrect,edgar allan poe,0,0.29,incorrect,abel,0,0.2,incorrect,nick,0,0.2,incorrect,professor,0,0.27,incorrect,ali,0,0.22,incorrect,heathcliff,0,0.12,incorrect,harry,0,0.18,incorrect,nguyen,0,0.17,incorrect,harry,0,0.18,incorrect,orwell,0,0.33,incorrect,monna,0,0.36,incorrect,abraham,0,0.31,incorrect,monna,0,0.36,incorrect,john,0,0.6,incorrect,heathcliff,0,0.12,incorrect,abel,0,0.2,incorrect,professor,0,0.27,incorrect,heathcliff,0,0.12,incorrect,nguyen,0,0.17,incorrect,orwell,0,0.33,incorrect
"['bay gatsby', 'bay', 'gatsby']",butler,0,0.25,incorrect,marlowe,0,0.2,incorrect,lincoln,0,0.0,incorrect,chicago,0,0.24,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,al capone,0,0.32,incorrect,chicago,0,0.24,incorrect,marlowe,0,0.2,incorrect,archer,0,0.22,incorrect,lincoln,0,0.0,incorrect,chicago,0,0.24,incorrect,mr. gatsby,0,0.75,correct,james,0,0.36,incorrect,ozdemir,0,0.0,incorrect,tom,0,0.22,incorrect,mr. smith,0,0.21,incorrect,chicago,0,0.24,incorrect,mr. smith,0,0.21,incorrect,marlowe,0,0.2,incorrect,marlowe,0,0.2,incorrect,chicago,0,0.24,incorrect,jesus,0,0.18,incorrect,chicago,0,0.24,incorrect,archer,0,0.22,incorrect,chicago,0,0.24,incorrect,james,0,0.36,incorrect,tom,0,0.22,incorrect,chicago,0,0.24,incorrect,marlowe,0,0.2,incorrect
['jordan'],marx,0,0.2,incorrect,jesus,0,0.18,incorrect,oliver,0,0.33,incorrect,christmas,0,0.27,incorrect,churchill,0,0.13,incorrect,botswana,0,0.43,incorrect,john,0,0.6,incorrect,atira,0,0.36,incorrect,le corbusier,0,0.22,incorrect,republican,0,0.38,incorrect,lucas,0,0.18,incorrect,paris,0,0.18,incorrect,jordan,1,1.0,correct,marx,0,0.2,incorrect,anna,0,0.4,incorrect,emily,0,0.0,incorrect,jordan,1,1.0,correct,nguyen,0,0.17,incorrect,carlos,0,0.17,incorrect,lucas,0,0.18,incorrect,jesus,0,0.18,incorrect,christmas,0,0.27,incorrect,botswana,0,0.43,incorrect,atira,0,0.36,incorrect,republican,0,0.38,incorrect,paris,0,0.18,incorrect,marx,0,0.2,incorrect,emily,0,0.0,incorrect,nguyen,0,0.17,incorrect,lucas,0,0.18,incorrect
"['hindenburg', 'van hindenburg', 'von', 'van', 'von hindenburg']",lucifer,0,0.35,incorrect,diabolose,0,0.21,incorrect,chicago,0,0.35,incorrect,scarlett,0,0.18,incorrect,diabolo,0,0.24,incorrect,lucifer,0,0.35,incorrect,lucifer,0,0.35,incorrect,lucy,0,0.14,incorrect,lucifer,0,0.35,incorrect,scarlett,0,0.18,incorrect,lucifer,0,0.35,incorrect,lucifer,0,0.35,incorrect,al capone,0,0.35,incorrect,tom,0,0.33,incorrect,lucifer,0,0.35,incorrect,scarlett,0,0.18,incorrect,lucifer,0,0.35,incorrect,nguyen,0,0.38,incorrect,al capone,0,0.35,incorrect,lucas,0,0.25,incorrect,diabolose,0,0.21,incorrect,scarlett,0,0.18,incorrect,lucifer,0,0.35,incorrect,lucy,0,0.14,incorrect,scarlett,0,0.18,incorrect,lucifer,0,0.35,incorrect,tom,0,0.33,incorrect,scarlett,0,0.18,incorrect,nguyen,0,0.38,incorrect,lucas,0,0.25,incorrect
['gatsby'],emily,0,0.18,incorrect,phupu,0,0.0,incorrect,abraham lincoln,0,0.19,incorrect,john,0,0.0,incorrect,emily,0,0.18,incorrect,plaatje,0,0.31,incorrect,marx,0,0.2,incorrect,paul gauguin,0,0.22,incorrect,marlow,0,0.17,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect,marie,0,0.18,incorrect,gatsby,1,1.0,correct,woolf,0,0.0,incorrect,gatsby,1,1.0,correct,shakespeare,0,0.24,incorrect,gatsby,1,1.0,correct,nguyen,0,0.33,incorrect,gatsby,1,1.0,correct,walt whitman,0,0.22,incorrect,phupu,0,0.0,incorrect,john,0,0.0,incorrect,plaatje,0,0.31,incorrect,paul gauguin,0,0.22,incorrect,emily,0,0.18,incorrect,marie,0,0.18,incorrect,woolf,0,0.0,incorrect,shakespeare,0,0.24,incorrect,nguyen,0,0.33,incorrect,walt whitman,0,0.22,incorrect
['gatsby'],winnie,0,0.0,incorrect,yaba,0,0.4,incorrect,daisy,0,0.55,incorrect,west,0,0.2,incorrect,nick,0,0.0,incorrect,martha,0,0.33,incorrect,gatsby,1,1.0,correct,london,0,0.0,incorrect,henry,0,0.18,incorrect,scarlett,0,0.29,incorrect,tom,0,0.22,incorrect,lucas,0,0.36,incorrect,gatsby,1,1.0,correct,west egg,0,0.14,incorrect,nick,0,0.0,incorrect,sam,0,0.22,incorrect,nick,0,0.0,incorrect,london,0,0.0,incorrect,gatsby,1,1.0,correct,emily,0,0.18,incorrect,yaba,0,0.4,incorrect,west,0,0.2,incorrect,martha,0,0.33,incorrect,london,0,0.0,incorrect,scarlett,0,0.29,incorrect,lucas,0,0.36,incorrect,west egg,0,0.14,incorrect,sam,0,0.22,incorrect,london,0,0.0,incorrect,emily,0,0.18,incorrect
"['bayan', 'bayan wilson', 'wilson', 'mistress wilson', 'mistress']",st. paul,0,0.35,incorrect,franklin,0,0.4,incorrect,st. elmo,0,0.43,incorrect,roosevelt,0,0.25,incorrect,port roosevelt,0,0.28,incorrect,theodore,0,0.38,incorrect,port roosevelt,0,0.28,incorrect,roosevelt,0,0.25,incorrect,john,0,0.4,incorrect,manhattan,0,0.43,incorrect,elisabeth,0,0.35,incorrect,franklin,0,0.4,incorrect,george wilson,0,0.64,incorrect,manhattan,0,0.43,incorrect,heracles,0,0.38,incorrect,manhattan,0,0.43,incorrect,wilson,1,1.0,correct,nick,0,0.25,incorrect,george wilson,0,0.64,incorrect,manhattan,0,0.43,incorrect,franklin,0,0.4,incorrect,roosevelt,0,0.25,incorrect,theodore,0,0.38,incorrect,roosevelt,0,0.25,incorrect,manhattan,0,0.43,incorrect,franklin,0,0.4,incorrect,manhattan,0,0.43,incorrect,manhattan,0,0.43,incorrect,nick,0,0.25,incorrect,manhattan,0,0.43,incorrect
