Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['lucy'],hester,0,0.0,incorrect,john,0,0.0,incorrect,jane,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.0,incorrect,mme,0,0.0,incorrect,hester,0,0.0,incorrect,arapoa,0,0.0,incorrect,lucy,1,1.0,correct,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,lucy,1,1.0,correct,grace,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,ha,0,0.0,incorrect,co,0,0.33,incorrect,lucy,1,1.0,correct,lucia,0,0.67,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,mme,0,0.0,incorrect,arapoa,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,grace,0,0.22,incorrect,hester,0,0.0,incorrect,co,0,0.33,incorrect,lucia,0,0.67,incorrect
['lucy'],hester,0,0.0,incorrect,rosa,0,0.0,incorrect,hester,0,0.0,incorrect,mary,0,0.25,incorrect,jesus,0,0.22,incorrect,mary,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,lucy,1,1.0,correct,august,0,0.2,incorrect,lucy,1,1.0,correct,hester,0,0.0,incorrect,lucy,1,1.0,correct,lucy,1,1.0,correct,lucy,1,1.0,correct,hester,0,0.0,incorrect,lucy,1,1.0,correct,hong,0,0.0,incorrect,lucy,1,1.0,correct,augusto,0,0.18,incorrect,rosa,0,0.0,incorrect,mary,0,0.25,incorrect,mary,0,0.25,incorrect,hester,0,0.0,incorrect,august,0,0.2,incorrect,hester,0,0.0,incorrect,lucy,1,1.0,correct,hester,0,0.0,incorrect,hong,0,0.0,incorrect,augusto,0,0.18,incorrect
['lucy'],chloral,0,0.18,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,lucy,1,1.0,correct,morpheus,0,0.17,incorrect,morpheos,0,0.0,incorrect,morpheos,0,0.0,incorrect,lan,0,0.29,incorrect,h2o,0,0.0,incorrect,clara,0,0.22,incorrect,morfeo,0,0.0,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,hester,0,0.0,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheus,0,0.17,incorrect,morpheos,0,0.0,incorrect,h2o,0,0.0,incorrect,morfeo,0,0.0,incorrect
"['westenra', 'miss', 'miss westenra', 'lucy']",hester,0,0.71,correct,john,0,0.17,incorrect,hester,0,0.71,correct,mo,0,0.33,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,hester,0,0.71,correct,hester,0,0.71,correct,hester,0,0.71,correct,ramesh,0,0.4,incorrect,doctor,0,0.29,incorrect,john,0,0.17,incorrect,lucy,1,1.0,correct,john,0,0.17,incorrect,watson,0,0.43,incorrect,holmes,0,0.4,incorrect,hercule,0,0.27,incorrect,hester,0,0.71,correct,emily,0,0.44,incorrect,hester,0,0.71,correct,john,0,0.17,incorrect,mo,0,0.33,incorrect,john,0,0.17,incorrect,hester,0,0.71,correct,ramesh,0,0.4,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,holmes,0,0.4,incorrect,hester,0,0.71,correct,hester,0,0.71,correct
['arthur'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,mary,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,elizabeth,0,0.4,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,james,0,0.18,incorrect,dracula,0,0.31,incorrect,heathcliff,0,0.38,incorrect,heathcliff,0,0.38,incorrect,henry,0,0.36,incorrect,holmes,0,0.17,incorrect,anh,0,0.44,incorrect,rochester,0,0.4,incorrect,juan,0,0.2,incorrect,hester,0,0.33,incorrect,mary,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,john,0,0.2,incorrect,james,0,0.18,incorrect,heathcliff,0,0.38,incorrect,henry,0,0.36,incorrect,anh,0,0.44,incorrect,juan,0,0.2,incorrect
['lucy'],mary,0,0.25,incorrect,hester,0,0.0,incorrect,ade,0,0.0,incorrect,mary,0,0.25,incorrect,john,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,emily,0,0.44,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,hester,0,0.0,incorrect,anna,0,0.0,incorrect,co,0,0.33,incorrect,hester,0,0.0,incorrect,lucia,0,0.67,incorrect,maria,0,0.0,incorrect,hester,0,0.0,incorrect,mary,0,0.25,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect,anna,0,0.0,incorrect,hester,0,0.0,incorrect,maria,0,0.0,incorrect
"['helsing', 'van helsing', 'van']",hester,0,0.46,incorrect,james,0,0.38,incorrect,berkeley,0,0.27,incorrect,berkeley,0,0.27,incorrect,john,0,0.36,incorrect,september,0,0.12,incorrect,hester,0,0.46,incorrect,hester,0,0.46,incorrect,barkley,0,0.22,incorrect,barkley,0,0.22,incorrect,berkeley,0,0.27,incorrect,berkeley,0,0.27,incorrect,van helsing,1,1.0,correct,professor,0,0.25,incorrect,professor,0,0.25,incorrect,berkeley,0,0.27,incorrect,holmes,0,0.46,incorrect,berkeley,0,0.27,incorrect,berkeley,0,0.27,incorrect,berkeley,0,0.27,incorrect,james,0,0.38,incorrect,berkeley,0,0.27,incorrect,september,0,0.12,incorrect,hester,0,0.46,incorrect,barkley,0,0.22,incorrect,berkeley,0,0.27,incorrect,professor,0,0.25,incorrect,berkeley,0,0.27,incorrect,berkeley,0,0.27,incorrect,berkeley,0,0.27,incorrect
['bersicker'],fenrir,0,0.53,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,guv,0,0.0,incorrect,bon,0,0.17,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,ole,0,0.17,incorrect,gray,0,0.15,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,bersicker,1,1.0,correct,jamrach,0,0.25,incorrect,silver,0,0.53,incorrect,jamrach,0,0.25,incorrect,akela,0,0.29,incorrect,duoc,0,0.15,incorrect,blanco,0,0.27,incorrect,jamrach,0,0.25,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,bon,0,0.17,incorrect,jamrach,0,0.25,incorrect,gray,0,0.15,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,duoc,0,0.15,incorrect,jamrach,0,0.25,incorrect
"['bà bilder', 'bà', 'ms', 'bilder', 'tom', 'ms tom']",hester,0,0.33,incorrect,hester,0,0.33,incorrect,wole,0,0.4,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,wolf,0,0.29,incorrect,hester,0,0.33,incorrect,tera,0,0.4,incorrect,smith,0,0.36,incorrect,simon,0,0.36,incorrect,hemingway,0,0.18,incorrect,sandry,0,0.4,incorrect,tom,1,1.0,correct,hagrid,0,0.4,incorrect,hagrid,0,0.4,incorrect,orhan,0,0.29,incorrect,hester,0,0.33,incorrect,hector,0,0.44,incorrect,sancho,0,0.33,incorrect,romulo,0,0.44,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,wolf,0,0.29,incorrect,tera,0,0.4,incorrect,simon,0,0.36,incorrect,sandry,0,0.4,incorrect,hagrid,0,0.4,incorrect,orhan,0,0.29,incorrect,hector,0,0.44,incorrect,romulo,0,0.44,incorrect
['bersicker'],hester,0,0.53,incorrect,hester,0,0.53,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,hester,0,0.53,incorrect,phiri,0,0.29,incorrect,hester,0,0.53,incorrect,hester,0,0.53,incorrect,adam,0,0.0,incorrect,kevin,0,0.29,incorrect,hercules,0,0.47,incorrect,james,0,0.29,incorrect,dracula,0,0.25,incorrect,wolf,0,0.0,incorrect,aslan,0,0.14,incorrect,orhan,0,0.14,incorrect,akela,0,0.29,incorrect,hector,0,0.4,incorrect,wolf,0,0.0,incorrect,humberto,0,0.35,incorrect,hester,0,0.53,incorrect,john,0,0.0,incorrect,phiri,0,0.29,incorrect,hester,0,0.53,incorrect,kevin,0,0.29,incorrect,james,0,0.29,incorrect,wolf,0,0.0,incorrect,orhan,0,0.14,incorrect,hector,0,0.4,incorrect,humberto,0,0.35,incorrect
['thomas'],hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,michael,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,james,0,0.36,incorrect,holmes,0,0.67,incorrect,tom,0,0.67,incorrect,hester,0,0.33,incorrect,dimmesdale,0,0.25,incorrect,hester,0,0.33,incorrect,toi,0,0.44,incorrect,sancho,0,0.33,incorrect,camino,0,0.17,incorrect,hester,0,0.33,incorrect,michael,0,0.31,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,james,0,0.36,incorrect,tom,0,0.67,incorrect,dimmesdale,0,0.25,incorrect,toi,0,0.44,incorrect,camino,0,0.17,incorrect
"['bilde', 'mr bilder', 'bilder', 'mr']",hester,0,0.33,incorrect,john,0,0.0,incorrect,hamlet,0,0.4,incorrect,david,0,0.4,incorrect,joseph,0,0.18,incorrect,joseph,0,0.18,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,hester,0,0.33,incorrect,john,0,0.0,incorrect,joseph,0,0.18,incorrect,joseph,0,0.18,incorrect,watson,0,0.0,incorrect,sherlock,0,0.29,incorrect,scrooge,0,0.25,incorrect,ali,0,0.25,incorrect,hester,0,0.33,incorrect,trung,0,0.29,incorrect,scrooge,0,0.25,incorrect,fernando,0,0.29,incorrect,john,0,0.0,incorrect,david,0,0.4,incorrect,joseph,0,0.18,incorrect,hester,0,0.33,incorrect,john,0,0.0,incorrect,joseph,0,0.18,incorrect,sherlock,0,0.29,incorrect,ali,0,0.25,incorrect,trung,0,0.29,incorrect,fernando,0,0.29,incorrect
"['lucy', 'renfield']",renfield,1,1.0,correct,john,0,0.17,incorrect,dracula,0,0.27,incorrect,hester,0,0.29,incorrect,dracula,0,0.27,incorrect,fa,0,0.2,incorrect,superintendent,0,0.36,incorrect,sarah,0,0.15,incorrect,dracula,0,0.27,incorrect,victor,0,0.2,incorrect,superintendent,0,0.36,incorrect,john,0,0.17,incorrect,dracula,0,0.27,incorrect,september,0,0.24,incorrect,yonetici,0,0.25,incorrect,victor,0,0.2,incorrect,renfield,1,1.0,correct,hung,0,0.25,incorrect,dracula,0,0.27,incorrect,watson,0,0.14,incorrect,john,0,0.17,incorrect,hester,0,0.29,incorrect,fa,0,0.2,incorrect,sarah,0,0.15,incorrect,victor,0,0.2,incorrect,john,0,0.17,incorrect,september,0,0.24,incorrect,victor,0,0.2,incorrect,hung,0,0.25,incorrect,watson,0,0.14,incorrect
"['van helsin', 'van helsing', 'van', 'helsing', 'helsin']",hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,nightingale,0,0.45,incorrect,hester,0,0.5,incorrect,nightingale,0,0.45,incorrect,hester,0,0.5,incorrect,noa,0,0.33,incorrect,mother,0,0.33,incorrect,nightingale,0,0.45,incorrect,neny,0,0.43,incorrect,neny,0,0.43,incorrect,lucy,0,0.2,incorrect,lucy,0,0.2,incorrect,hester,0,0.5,incorrect,annette,0,0.4,incorrect,rappaccini,0,0.31,incorrect,thanh,0,0.5,incorrect,van helsing,1,1.0,correct,elena,0,0.55,incorrect,hester,0,0.5,incorrect,nightingale,0,0.45,incorrect,nightingale,0,0.45,incorrect,noa,0,0.33,incorrect,nightingale,0,0.45,incorrect,neny,0,0.43,incorrect,lucy,0,0.2,incorrect,annette,0,0.4,incorrect,thanh,0,0.5,incorrect,elena,0,0.55,incorrect
"['van helsin', 'van helsing', 'van', 'helsing', 'helsin']",lucy,0,0.2,incorrect,hester,0,0.5,incorrect,jesus,0,0.36,incorrect,michael,0,0.46,incorrect,moses,0,0.36,incorrect,hester,0,0.5,incorrect,jesus,0,0.36,incorrect,hester,0,0.5,incorrect,dracula,0,0.24,incorrect,ramesh,0,0.38,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,van helsing,1,1.0,correct,lucy,0,0.2,incorrect,van helsing,1,1.0,correct,gregor,0,0.31,incorrect,van helsing,1,1.0,correct,lan,0,0.67,incorrect,van helsing,1,1.0,correct,leticia,0,0.31,incorrect,hester,0,0.5,incorrect,michael,0,0.46,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,ramesh,0,0.38,incorrect,hester,0,0.5,incorrect,lucy,0,0.2,incorrect,gregor,0,0.31,incorrect,lan,0,0.67,incorrect,leticia,0,0.31,incorrect
