Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['lucy'],heathcliff,0,0.14,incorrect,ha,0,0.0,incorrect,heathcliff,0,0.14,incorrect,olorun,0,0.4,incorrect,jesus,0,0.22,incorrect,seretse,0,0.0,incorrect,teina,0,0.0,incorrect,teie,0,0.0,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,lucy,1,1.0,correct,rehefa,0,0.0,incorrect,mina,0,0.0,incorrect,emily,0,0.44,incorrect,catherine,0,0.15,incorrect,onu,0,0.29,incorrect,ngoc,0,0.25,incorrect,duong,0,0.22,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,ha,0,0.0,incorrect,olorun,0,0.4,incorrect,seretse,0,0.0,incorrect,teie,0,0.0,incorrect,emily,0,0.44,incorrect,rehefa,0,0.0,incorrect,emily,0,0.44,incorrect,onu,0,0.29,incorrect,duong,0,0.22,incorrect,emily,0,0.44,incorrect
['lucy'],jesus,0,0.22,incorrect,lirosa,0,0.2,incorrect,jesus,0,0.22,incorrect,olorun,0,0.4,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,te oaoa,0,0.0,incorrect,te oaoa,0,0.0,incorrect,lucy,1,1.0,correct,august,0,0.2,incorrect,god,0,0.0,incorrect,natory,0,0.2,incorrect,mina,0,0.0,incorrect,august,0,0.2,incorrect,lucy,1,1.0,correct,emily,0,0.44,incorrect,emily,0,0.44,incorrect,nguyen,0,0.4,incorrect,lucy,1,1.0,correct,al,0,0.33,incorrect,lirosa,0,0.2,incorrect,olorun,0,0.4,incorrect,jesus,0,0.22,incorrect,te oaoa,0,0.0,incorrect,august,0,0.2,incorrect,natory,0,0.2,incorrect,august,0,0.2,incorrect,emily,0,0.44,incorrect,nguyen,0,0.4,incorrect,al,0,0.33,incorrect
['lucy'],god,0,0.0,incorrect,morpheus,0,0.17,incorrect,chloral,0,0.18,incorrect,neo,0,0.0,incorrect,jesus,0,0.22,incorrect,god,0,0.0,incorrect,chloroform,0,0.14,incorrect,chloroform,0,0.14,incorrect,god,0,0.0,incorrect,chloral,0,0.18,incorrect,god,0,0.0,incorrect,chloral,0,0.18,incorrect,lucy,1,1.0,correct,shakespeare,0,0.0,incorrect,mina,0,0.0,incorrect,chloral,0,0.18,incorrect,ngoc,0,0.25,incorrect,dem,0,0.0,incorrect,eva,0,0.0,incorrect,cloral,0,0.2,incorrect,morpheus,0,0.17,incorrect,neo,0,0.0,incorrect,god,0,0.0,incorrect,chloroform,0,0.14,incorrect,chloral,0,0.18,incorrect,chloral,0,0.18,incorrect,shakespeare,0,0.0,incorrect,chloral,0,0.18,incorrect,dem,0,0.0,incorrect,cloral,0,0.2,incorrect
"['miss westenra', 'lucy', 'westenra', 'miss']",jesus,0,0.44,incorrect,jesus,0,0.44,incorrect,telegram,0,0.5,incorrect,telegram,0,0.5,incorrect,jesus,0,0.44,incorrect,john,0,0.17,incorrect,jesus,0,0.44,incorrect,na ua ua,0,0.25,incorrect,john,0,0.17,incorrect,god,0,0.0,incorrect,antananarivo,0,0.3,incorrect,tom,0,0.29,incorrect,emily,0,0.44,incorrect,john,0,0.17,incorrect,mr. holmes,0,0.35,incorrect,mustafa kemal,0,0.38,incorrect,nguyen,0,0.4,incorrect,nguyen,0,0.4,incorrect,emily,0,0.44,incorrect,telegram,0,0.5,incorrect,jesus,0,0.44,incorrect,telegram,0,0.5,incorrect,john,0,0.17,incorrect,na ua ua,0,0.25,incorrect,god,0,0.0,incorrect,tom,0,0.29,incorrect,john,0,0.17,incorrect,mustafa kemal,0,0.38,incorrect,nguyen,0,0.4,incorrect,telegram,0,0.5,incorrect
['arthur'],john,0,0.2,incorrect,ke ea matla,0,0.24,incorrect,oluwa,0,0.18,incorrect,olorun,0,0.33,incorrect,kelebogile,0,0.0,incorrect,botswana,0,0.14,incorrect,te tavini,0,0.13,incorrect,te ua,0,0.36,incorrect,shanti,0,0.33,incorrect,ram,0,0.22,incorrect,tom,0,0.22,incorrect,varavarana,0,0.38,incorrect,arthur,1,1.0,correct,john,0,0.2,incorrect,sherlock holmes,0,0.19,incorrect,john,0,0.2,incorrect,nguyen van a,0,0.11,incorrect,nguyen,0,0.17,incorrect,he,0,0.25,incorrect,john,0,0.2,incorrect,ke ea matla,0,0.24,incorrect,olorun,0,0.33,incorrect,botswana,0,0.14,incorrect,te ua,0,0.36,incorrect,ram,0,0.22,incorrect,varavarana,0,0.38,incorrect,john,0,0.2,incorrect,john,0,0.2,incorrect,nguyen,0,0.17,incorrect,john,0,0.2,incorrect
['lucy'],john,0,0.0,incorrect,lesotho,0,0.18,incorrect,aisan,0,0.0,incorrect,jesus,0,0.22,incorrect,john,0,0.0,incorrect,kelebogile,0,0.14,incorrect,teata,0,0.0,incorrect,tahiti,0,0.0,incorrect,shivani,0,0.0,incorrect,shah rukh khan,0,0.11,incorrect,tom,0,0.0,incorrect,andriamatoa,0,0.0,incorrect,lucy,1,1.0,correct,emma,0,0.0,incorrect,ali,0,0.29,incorrect,ali,0,0.29,incorrect,ngoc,0,0.25,incorrect,nguyen,0,0.4,incorrect,she,0,0.0,incorrect,maria,0,0.0,incorrect,lesotho,0,0.18,incorrect,jesus,0,0.22,incorrect,kelebogile,0,0.14,incorrect,tahiti,0,0.0,incorrect,shah rukh khan,0,0.11,incorrect,andriamatoa,0,0.0,incorrect,emma,0,0.0,incorrect,ali,0,0.29,incorrect,nguyen,0,0.4,incorrect,maria,0,0.0,incorrect
"['helsing', 'van helsing', 'van']",john,0,0.36,incorrect,lesotho,0,0.29,incorrect,george berkeley,0,0.23,incorrect,university of california,0,0.29,incorrect,morutabana,0,0.31,incorrect,september,0,0.12,incorrect,paris,0,0.25,incorrect,te,0,0.22,incorrect,professor,0,0.25,incorrect,barkeley,0,0.32,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect,van helsing,1,1.0,correct,professor,0,0.25,incorrect,profesor,0,0.27,incorrect,profesor,0,0.27,incorrect,nguyen,0,0.35,incorrect,berkeley,0,0.27,incorrect,professor,0,0.25,incorrect,hotel berkeley,0,0.29,incorrect,lesotho,0,0.29,incorrect,university of california,0,0.29,incorrect,september,0,0.12,incorrect,te,0,0.22,incorrect,barkeley,0,0.32,incorrect,john,0,0.36,incorrect,professor,0,0.25,incorrect,profesor,0,0.27,incorrect,berkeley,0,0.27,incorrect,hotel berkeley,0,0.29,incorrect
['bersicker'],wolf,0,0.0,incorrect,wolf,0,0.0,incorrect,wolf,0,0.0,incorrect,london,0,0.0,incorrect,norway,0,0.13,incorrect,norway,0,0.13,incorrect,james,0,0.29,incorrect,london,0,0.0,incorrect,wolf,0,0.0,incorrect,grey,0,0.31,incorrect,carl,0,0.31,incorrect,charles jamrach,0,0.25,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,wolf,0,0.0,incorrect,nguyen,0,0.13,incorrect,wolf,0,0.0,incorrect,jamrach,0,0.25,incorrect,wolf,0,0.0,incorrect,london,0,0.0,incorrect,norway,0,0.13,incorrect,london,0,0.0,incorrect,grey,0,0.31,incorrect,charles jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,jamrach,0,0.25,incorrect,nguyen,0,0.13,incorrect,jamrach,0,0.25,incorrect
"['bilder', 'ms', 'bà', 'tom', 'bà bilder', 'ms tom']",tom,1,1.0,correct,wolf,0,0.29,incorrect,wole,0,0.4,incorrect,jesus,0,0.29,incorrect,setlhare,0,0.29,incorrect,wolf,0,0.29,incorrect,joseph smith,0,0.33,incorrect,joseph smith,0,0.33,incorrect,shah rukh khan,0,0.26,incorrect,shiva,0,0.29,incorrect,john,0,0.29,incorrect,antitra,0,0.38,incorrect,sam,0,0.44,incorrect,wolf,0,0.29,incorrect,shams,0,0.57,incorrect,god,0,0.33,incorrect,nguyen,0,0.17,incorrect,nguyen,0,0.17,incorrect,maria,0,0.29,incorrect,wolf,0,0.29,incorrect,wolf,0,0.29,incorrect,jesus,0,0.29,incorrect,wolf,0,0.29,incorrect,joseph smith,0,0.33,incorrect,shiva,0,0.29,incorrect,antitra,0,0.38,incorrect,wolf,0,0.29,incorrect,god,0,0.33,incorrect,nguyen,0,0.17,incorrect,wolf,0,0.29,incorrect
['bersicker'],jesus,0,0.29,incorrect,kenya,0,0.29,incorrect,london,0,0.0,incorrect,jesus,0,0.29,incorrect,jesus,0,0.29,incorrect,khama,0,0.14,incorrect,teina,0,0.29,incorrect,te,0,0.18,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,madagascar,0,0.32,incorrect,god,0,0.0,incorrect,wolf,0,0.0,incorrect,god,0,0.0,incorrect,argos,0,0.29,incorrect,god,0,0.0,incorrect,wolf,0,0.0,incorrect,nguyen,0,0.13,incorrect,wolf,0,0.0,incorrect,god,0,0.0,incorrect,kenya,0,0.29,incorrect,jesus,0,0.29,incorrect,khama,0,0.14,incorrect,te,0,0.18,incorrect,adam,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,nguyen,0,0.13,incorrect,god,0,0.0,incorrect
['thomas'],jesus,0,0.18,incorrect,ho,0,0.5,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,botswana,0,0.29,incorrect,jesus,0,0.18,incorrect,jesus,0,0.18,incorrect,god,0,0.22,incorrect,shiv,0,0.2,incorrect,tom,0,0.67,incorrect,tompo o,0,0.46,incorrect,van helsing,0,0.24,incorrect,john,0,0.2,incorrect,bayan,0,0.18,incorrect,ataturk,0,0.31,incorrect,nguyen,0,0.0,incorrect,nguyen,0,0.0,incorrect,don quixote,0,0.12,incorrect,don quixote,0,0.12,incorrect,ho,0,0.5,incorrect,jesus,0,0.18,incorrect,botswana,0,0.29,incorrect,jesus,0,0.18,incorrect,shiv,0,0.2,incorrect,tompo o,0,0.46,incorrect,john,0,0.2,incorrect,ataturk,0,0.31,incorrect,nguyen,0,0.0,incorrect,don quixote,0,0.12,incorrect
"['mr bilder', 'mr', 'bilde', 'bilder']",joale,0,0.4,incorrect,jesus,0,0.2,incorrect,oduduwa,0,0.17,incorrect,oba,0,0.25,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,teie,0,0.44,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,andriamasinavalona,0,0.22,incorrect,antananarivo,0,0.19,incorrect,oliver,0,0.5,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,ali,0,0.25,incorrect,watson,0,0.0,incorrect,nguyen,0,0.18,incorrect,senor,0,0.36,incorrect,spain,0,0.2,incorrect,jesus,0,0.2,incorrect,oba,0,0.25,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,god,0,0.25,incorrect,antananarivo,0,0.19,incorrect,john,0,0.0,incorrect,ali,0,0.25,incorrect,nguyen,0,0.18,incorrect,spain,0,0.2,incorrect
"['lucy', 'renfield']",superintendent,0,0.36,incorrect,september,0,0.24,incorrect,alaboojuto,0,0.29,incorrect,alaboojuto,0,0.29,incorrect,dracula,0,0.27,incorrect,september,0,0.24,incorrect,superintendent,0,0.36,incorrect,ma,0,0.0,incorrect,dr. sigmund freud,0,0.4,incorrect,september,0,0.24,incorrect,superintendent,0,0.36,incorrect,septambra,0,0.12,incorrect,carfax,0,0.29,incorrect,september,0,0.24,incorrect,dracula,0,0.27,incorrect,yonetici,0,0.25,incorrect,unknown,0,0.18,incorrect,nguyen,0,0.4,incorrect,dr. seward,0,0.33,incorrect,september,0,0.24,incorrect,september,0,0.24,incorrect,alaboojuto,0,0.29,incorrect,september,0,0.24,incorrect,ma,0,0.0,incorrect,september,0,0.24,incorrect,septambra,0,0.12,incorrect,september,0,0.24,incorrect,yonetici,0,0.25,incorrect,nguyen,0,0.4,incorrect,september,0,0.24,incorrect
"['van helsin', 'van helsing', 'helsin', 'van', 'helsing']",shelley,0,0.46,incorrect,ke,0,0.25,incorrect,christine,0,0.53,incorrect,nightingale,0,0.45,incorrect,mma morwadi,0,0.29,incorrect,morwadi,0,0.24,incorrect,te,0,0.25,incorrect,ua,0,0.4,incorrect,emily,0,0.36,incorrect,naaittingel,0,0.38,incorrect,ravelo,0,0.38,incorrect,nikotrokotrokotroka,0,0.14,incorrect,van helsing,1,1.0,correct,emily,0,0.36,incorrect,dr. van helsing,0,0.85,correct,aci,0,0.33,incorrect,van helsing,1,1.0,correct,thanh,0,0.5,incorrect,van helsing,1,1.0,correct,emily,0,0.36,incorrect,ke,0,0.25,incorrect,nightingale,0,0.45,incorrect,morwadi,0,0.24,incorrect,ua,0,0.4,incorrect,naaittingel,0,0.38,incorrect,nikotrokotrokotroka,0,0.14,incorrect,emily,0,0.36,incorrect,aci,0,0.33,incorrect,thanh,0,0.5,incorrect,emily,0,0.36,incorrect
