Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['jessica'],john,0,0.18,incorrect,jesus,0,0.67,incorrect,jesus,0,0.67,incorrect,omokunrin,0,0.12,incorrect,khosi,0,0.33,incorrect,ngwana,0,0.15,incorrect,teora,0,0.33,incorrect,te,0,0.22,incorrect,shivani,0,0.43,incorrect,god,0,0.0,incorrect,jesus,0,0.67,incorrect,velona,0,0.31,incorrect,leia,0,0.55,incorrect,emily,0,0.33,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,ngoc,0,0.18,incorrect,nguyen,0,0.15,incorrect,she,0,0.2,incorrect,john,0,0.18,incorrect,jesus,0,0.67,incorrect,omokunrin,0,0.12,incorrect,ngwana,0,0.15,incorrect,te,0,0.22,incorrect,god,0,0.0,incorrect,velona,0,0.31,incorrect,emily,0,0.33,incorrect,john,0,0.18,incorrect,nguyen,0,0.15,incorrect,john,0,0.18,incorrect
"['bene', 'bene gesserit', 'gesserit']",lesotho,0,0.4,incorrect,charles darwin,0,0.36,incorrect,jesus,0,0.46,incorrect,jesus,0,0.46,incorrect,setlhare,0,0.38,incorrect,jesus,0,0.46,incorrect,tei,0,0.36,incorrect,tei,0,0.36,incorrect,shah,0,0.17,incorrect,rekha,0,0.22,incorrect,andriamasinavalona,0,0.19,incorrect,antananarivo,0,0.24,incorrect,howard,0,0.14,incorrect,god,0,0.18,incorrect,valyria,0,0.27,incorrect,ozdemir,0,0.27,incorrect,nguyen,0,0.4,incorrect,nguyen,0,0.4,incorrect,spanish,0,0.27,incorrect,spain,0,0.31,incorrect,charles darwin,0,0.36,incorrect,jesus,0,0.46,incorrect,jesus,0,0.46,incorrect,tei,0,0.36,incorrect,rekha,0,0.22,incorrect,antananarivo,0,0.24,incorrect,god,0,0.18,incorrect,ozdemir,0,0.27,incorrect,nguyen,0,0.4,incorrect,spain,0,0.31,incorrect
['jessica'],paul,0,0.18,incorrect,imperium,0,0.27,incorrect,paul,0,0.18,incorrect,paul atreides,0,0.2,incorrect,paul,0,0.18,incorrect,choam,0,0.33,incorrect,paul atreides,0,0.2,incorrect,paul atreides,0,0.2,incorrect,paul atreides,0,0.2,incorrect,imperium,0,0.27,incorrect,paul,0,0.18,incorrect,paul atreides,0,0.2,incorrect,leto,0,0.18,incorrect,paul atreides,0,0.2,incorrect,paul,0,0.18,incorrect,leto,0,0.18,incorrect,paul,0,0.18,incorrect,nguyen,0,0.15,incorrect,paul,0,0.18,incorrect,choam,0,0.33,incorrect,imperium,0,0.27,incorrect,paul atreides,0,0.2,incorrect,choam,0,0.33,incorrect,paul atreides,0,0.2,incorrect,imperium,0,0.27,incorrect,paul atreides,0,0.2,incorrect,paul atreides,0,0.2,incorrect,leto,0,0.18,incorrect,nguyen,0,0.15,incorrect,choam,0,0.33,incorrect
['jessica'],jesus,0,0.67,incorrect,jesus,0,0.67,incorrect,olorun,0,0.0,incorrect,ope,0,0.2,incorrect,god,0,0.0,incorrect,jesus,0,0.67,incorrect,te arii,0,0.29,incorrect,te,0,0.22,incorrect,shiv,0,0.36,incorrect,shiv,0,0.36,incorrect,job,0,0.2,incorrect,jesus,0,0.67,incorrect,she,0,0.2,incorrect,emily,0,0.33,incorrect,ali,0,0.2,incorrect,ali,0,0.2,incorrect,ngoc,0,0.18,incorrect,ngoc,0,0.18,incorrect,she,0,0.2,incorrect,carlos,0,0.31,incorrect,jesus,0,0.67,incorrect,ope,0,0.2,incorrect,jesus,0,0.67,incorrect,te,0,0.22,incorrect,shiv,0,0.36,incorrect,jesus,0,0.67,incorrect,emily,0,0.33,incorrect,ali,0,0.2,incorrect,ngoc,0,0.18,incorrect,carlos,0,0.31,incorrect
"['jessic', 'jessica']",john,0,0.2,incorrect,lesotho,0,0.31,incorrect,oduduwa,0,0.14,incorrect,shield,0,0.33,incorrect,khama,0,0.17,incorrect,setlhare,0,0.27,incorrect,temuera,0,0.29,incorrect,joseph smith,0,0.44,incorrect,ram,0,0.2,incorrect,shivaji,0,0.43,incorrect,andriambelo,0,0.22,incorrect,shield,0,0.33,incorrect,geralt,0,0.31,incorrect,shield,0,0.33,incorrect,paul,0,0.18,incorrect,zeus,0,0.4,incorrect,ngoc,0,0.2,incorrect,nguyen,0,0.17,incorrect,john,0,0.2,incorrect,destiny,0,0.46,incorrect,lesotho,0,0.31,incorrect,shield,0,0.33,incorrect,setlhare,0,0.27,incorrect,joseph smith,0,0.44,incorrect,shivaji,0,0.43,incorrect,shield,0,0.33,incorrect,shield,0,0.33,incorrect,zeus,0,0.4,incorrect,nguyen,0,0.17,incorrect,destiny,0,0.46,incorrect
['jessica'],jesus,0,0.67,incorrect,jesus,0,0.67,incorrect,shob,0,0.18,incorrect,jesus,0,0.67,incorrect,khama,0,0.17,incorrect,setlhare,0,0.27,incorrect,teina,0,0.5,incorrect,ma,0,0.22,incorrect,emily,0,0.33,incorrect,god,0,0.0,incorrect,charlotte,0,0.25,incorrect,nanery,0,0.15,incorrect,paula,0,0.17,incorrect,charlotte,0,0.25,incorrect,aslan,0,0.33,incorrect,ali,0,0.2,incorrect,trang,0,0.17,incorrect,ngoc,0,0.18,incorrect,temeraire,0,0.25,incorrect,maria,0,0.33,incorrect,jesus,0,0.67,incorrect,jesus,0,0.67,incorrect,setlhare,0,0.27,incorrect,ma,0,0.22,incorrect,god,0,0.0,incorrect,nanery,0,0.15,incorrect,charlotte,0,0.25,incorrect,ali,0,0.2,incorrect,ngoc,0,0.18,incorrect,maria,0,0.33,incorrect
['paul'],john,0,0.0,incorrect,sheba,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,khama,0,0.22,incorrect,jesus,0,0.22,incorrect,te arii,0,0.18,incorrect,ua,0,0.33,incorrect,emily,0,0.22,incorrect,shiv,0,0.0,incorrect,john,0,0.0,incorrect,andriamahery,0,0.12,incorrect,he,0,0.0,incorrect,emily,0,0.22,incorrect,ali,0,0.57,incorrect,ali,0,0.57,incorrect,harry potter,0,0.12,incorrect,nguyen,0,0.2,incorrect,god,0,0.0,incorrect,emily,0,0.22,incorrect,sheba,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,ua,0,0.33,incorrect,shiv,0,0.0,incorrect,andriamahery,0,0.12,incorrect,emily,0,0.22,incorrect,ali,0,0.57,incorrect,nguyen,0,0.2,incorrect,emily,0,0.22,incorrect
['paul'],jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,oduduwa,0,0.18,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,teina,0,0.22,incorrect,te hinaaro,0,0.14,incorrect,thar desert,0,0.13,incorrect,maithili,0,0.33,incorrect,jesus,0,0.22,incorrect,madagascar,0,0.14,incorrect,paul,1,1.0,correct,jesus,0,0.22,incorrect,ali,0,0.57,incorrect,ozdemir,0,0.0,incorrect,tran,0,0.25,incorrect,viet nam,0,0.17,incorrect,paul,1,1.0,correct,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,te hinaaro,0,0.14,incorrect,maithili,0,0.33,incorrect,madagascar,0,0.14,incorrect,jesus,0,0.22,incorrect,ozdemir,0,0.0,incorrect,viet nam,0,0.17,incorrect,jesus,0,0.22,incorrect
['hawat'],jesus,0,0.0,incorrect,earth,0,0.4,incorrect,jesus,0,0.0,incorrect,iwa,0,0.5,incorrect,god,0,0.0,incorrect,jesus,0,0.0,incorrect,earth,0,0.4,incorrect,galileo,0,0.17,incorrect,albert einstein,0,0.2,incorrect,maithili,0,0.31,incorrect,andriamanitra,0,0.33,incorrect,andriamanitra,0,0.33,incorrect,paul,0,0.22,incorrect,john,0,0.22,incorrect,obi-wan kenobi,0,0.21,incorrect,galadriel,0,0.29,incorrect,light yagami,0,0.35,incorrect,nguyen,0,0.0,incorrect,john,0,0.22,incorrect,god,0,0.0,incorrect,earth,0,0.4,incorrect,iwa,0,0.5,incorrect,jesus,0,0.0,incorrect,galileo,0,0.17,incorrect,maithili,0,0.31,incorrect,andriamanitra,0,0.33,incorrect,john,0,0.22,incorrect,galadriel,0,0.29,incorrect,nguyen,0,0.0,incorrect,god,0,0.0,incorrect
['paul'],sheba,0,0.22,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,metsi,0,0.0,incorrect,grey,0,0.0,incorrect,jesus,0,0.22,incorrect,na,0,0.33,incorrect,ram,0,0.29,incorrect,meta,0,0.25,incorrect,noah,0,0.25,incorrect,andriamahilala,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,ali,0,0.57,incorrect,grey,0,0.0,incorrect,nguyen,0,0.2,incorrect,nguyen,0,0.2,incorrect,john,0,0.0,incorrect,agua,0,0.5,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,grey,0,0.0,incorrect,na,0,0.33,incorrect,meta,0,0.25,incorrect,andriamahilala,0,0.22,incorrect,john,0,0.0,incorrect,grey,0,0.0,incorrect,nguyen,0,0.2,incorrect,agua,0,0.5,incorrect
['paul'],sheba,0,0.22,incorrect,joang,0,0.22,incorrect,aisan,0,0.22,incorrect,owo,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,te arii,0,0.18,incorrect,mea,0,0.29,incorrect,john,0,0.0,incorrect,shiv,0,0.0,incorrect,john,0,0.0,incorrect,andriamahery,0,0.12,incorrect,he,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,ali,0,0.57,incorrect,shinichi,0,0.0,incorrect,nguyen,0,0.2,incorrect,harry,0,0.22,incorrect,john,0,0.0,incorrect,joang,0,0.22,incorrect,owo,0,0.0,incorrect,john,0,0.0,incorrect,mea,0,0.29,incorrect,shiv,0,0.0,incorrect,andriamahery,0,0.12,incorrect,john,0,0.0,incorrect,ali,0,0.57,incorrect,nguyen,0,0.2,incorrect,john,0,0.0,incorrect
"['paul—', 'paul']",john,0,0.0,incorrect,lesotho,0,0.18,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,te fifi,0,0.0,incorrect,ua,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,jesus,0,0.22,incorrect,andriamanjaka,0,0.12,incorrect,daenerys,0,0.17,incorrect,elizabeth,0,0.15,incorrect,plato,0,0.44,incorrect,god,0,0.0,incorrect,nguyen,0,0.2,incorrect,nguyen,0,0.2,incorrect,plato,0,0.44,incorrect,god,0,0.0,incorrect,lesotho,0,0.18,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,ua,0,0.33,incorrect,god,0,0.0,incorrect,andriamanjaka,0,0.12,incorrect,elizabeth,0,0.15,incorrect,god,0,0.0,incorrect,nguyen,0,0.2,incorrect,god,0,0.0,incorrect
"['paul', 'halleck']",john,0,0.18,incorrect,lesotho,0,0.29,incorrect,he,0,0.44,incorrect,apa,0,0.57,incorrect,khaya,0,0.33,incorrect,botswana,0,0.17,incorrect,shakespeare,0,0.33,incorrect,ua,0,0.33,incorrect,arjun,0,0.44,incorrect,harry potter,0,0.32,incorrect,he,0,0.44,incorrect,valanoranony niketrona,0,0.21,incorrect,arin,0,0.25,incorrect,kindjal,0,0.36,incorrect,john,0,0.18,incorrect,john,0,0.18,incorrect,heathcliff,0,0.35,incorrect,nguyen,0,0.2,incorrect,shai,0,0.36,incorrect,khaleesi,0,0.53,incorrect,lesotho,0,0.29,incorrect,apa,0,0.57,incorrect,botswana,0,0.17,incorrect,ua,0,0.33,incorrect,harry potter,0,0.32,incorrect,valanoranony niketrona,0,0.21,incorrect,kindjal,0,0.36,incorrect,john,0,0.18,incorrect,nguyen,0,0.2,incorrect,khaleesi,0,0.53,incorrect
"['paul—', 'paul']",john,0,0.0,incorrect,john,0,0.0,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,botswana,0,0.17,incorrect,te arii,0,0.18,incorrect,te fenua enata,0,0.11,incorrect,shiv,0,0.0,incorrect,shivani,0,0.18,incorrect,shakespeare,0,0.27,incorrect,jesus,0,0.22,incorrect,jaime,0,0.22,incorrect,shakespeare,0,0.27,incorrect,tyrion,0,0.0,incorrect,ataturk,0,0.36,incorrect,arthur,0,0.4,incorrect,nguyen,0,0.2,incorrect,tyrion,0,0.0,incorrect,maria,0,0.22,incorrect,john,0,0.0,incorrect,jesus,0,0.22,incorrect,botswana,0,0.17,incorrect,te fenua enata,0,0.11,incorrect,shivani,0,0.18,incorrect,jesus,0,0.22,incorrect,shakespeare,0,0.27,incorrect,ataturk,0,0.36,incorrect,nguyen,0,0.2,incorrect,maria,0,0.22,incorrect
['gurney'],john,0,0.2,incorrect,lesotho,0,0.15,incorrect,adewale,0,0.15,incorrect,oso,0,0.0,incorrect,they,0,0.4,incorrect,botswana,0,0.14,incorrect,teina,0,0.18,incorrect,faroo,0,0.18,incorrect,john,0,0.2,incorrect,shiv,0,0.0,incorrect,andry,0,0.36,incorrect,ravaka,0,0.17,incorrect,paul atreides,0,0.32,incorrect,paul,0,0.2,incorrect,dany,0,0.4,incorrect,paul,0,0.2,incorrect,paul atreides,0,0.32,incorrect,paul,0,0.2,incorrect,paul,0,0.2,incorrect,paul,0,0.2,incorrect,lesotho,0,0.15,incorrect,oso,0,0.0,incorrect,botswana,0,0.14,incorrect,faroo,0,0.18,incorrect,shiv,0,0.0,incorrect,ravaka,0,0.17,incorrect,paul,0,0.2,incorrect,paul,0,0.2,incorrect,paul,0,0.2,incorrect,paul,0,0.2,incorrect
