Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['margo'],jess,0,0.0,incorrect,horn,0,0.22,incorrect,ben,0,0.0,incorrect,murat,0,0.4,incorrect,ngoc,0,0.44,incorrect,cheo,0,0.22,incorrect,john,0,0.22,incorrect,marina,0,0.55,incorrect,horn,0,0.22,incorrect,murat,0,0.4,incorrect,cheo,0,0.22,incorrect,marina,0,0.55,incorrect
['margo'],jane,0,0.22,incorrect,arthur,0,0.36,incorrect,aslan,0,0.2,incorrect,yalan,0,0.2,incorrect,anh,0,0.25,incorrect,the,0,0.0,incorrect,edward,0,0.36,incorrect,julio,0,0.2,incorrect,arthur,0,0.36,incorrect,yalan,0,0.2,incorrect,the,0,0.0,incorrect,julio,0,0.2,incorrect
['margo'],jess,0,0.0,incorrect,jane,0,0.22,incorrect,gertrude,0,0.15,incorrect,yilmaz,0,0.36,incorrect,emily,0,0.2,incorrect,chuyen,0,0.0,incorrect,jorge,0,0.4,incorrect,madrid,0,0.55,incorrect,jane,0,0.22,incorrect,yilmaz,0,0.36,incorrect,chuyen,0,0.0,incorrect,madrid,0,0.55,incorrect
['margo'],jess,0,0.0,incorrect,emily,0,0.2,incorrect,sey,0,0.0,incorrect,rumi,0,0.22,incorrect,phai,0,0.22,incorrect,phan,0,0.22,incorrect,jean,0,0.22,incorrect,amigo,0,0.6,incorrect,emily,0,0.2,incorrect,rumi,0,0.22,incorrect,phan,0,0.22,incorrect,amigo,0,0.6,incorrect
['margo'],sophie,0,0.18,incorrect,jane,0,0.22,incorrect,adam,0,0.22,incorrect,kontaga,0,0.33,incorrect,emily,0,0.2,incorrect,dien,0,0.0,incorrect,jess,0,0.0,incorrect,jane,0,0.22,incorrect,jane,0,0.22,incorrect,kontaga,0,0.33,incorrect,dien,0,0.0,incorrect,jane,0,0.22,incorrect
['margo'],nat,0,0.25,incorrect,clint eastwood,0,0.21,incorrect,dogru,0,0.2,incorrect,elever,0,0.18,incorrect,7-eleven,0,0.0,incorrect,7-eleven,0,0.0,incorrect,jess,0,0.0,incorrect,7-eleven,0,0.0,incorrect,clint eastwood,0,0.21,incorrect,elever,0,0.18,incorrect,7-eleven,0,0.0,incorrect,7-eleven,0,0.0,incorrect
['margo'],gracie,0,0.18,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,emily,0,0.2,incorrect,worthington,0,0.38,incorrect,gregory,0,0.5,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect,worthington,0,0.38,incorrect
['jase'],jean,0,0.5,incorrect,scarlett,0,0.33,incorrect,tom,0,0.0,incorrect,geri,0,0.25,incorrect,do,0,0.0,incorrect,chi,0,0.0,incorrect,emily,0,0.22,incorrect,crees,0,0.22,incorrect,scarlett,0,0.33,incorrect,geri,0,0.25,incorrect,chi,0,0.0,incorrect,crees,0,0.22,incorrect
['margo'],hermione,0,0.31,incorrect,jane,0,0.22,incorrect,harry,0,0.4,incorrect,telefon,0,0.17,incorrect,jess,0,0.0,incorrect,chi,0,0.0,incorrect,holmes,0,0.18,incorrect,llave,0,0.2,incorrect,jane,0,0.22,incorrect,telefon,0,0.17,incorrect,chi,0,0.0,incorrect,llave,0,0.2,incorrect
['margo'],jess,0,0.0,incorrect,jefferson,0,0.29,incorrect,emily,0,0.2,incorrect,jefferson,0,0.29,incorrect,nguyen,0,0.18,incorrect,jefferson,0,0.29,incorrect,jess,0,0.0,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect
"['margo', 'marg']",jess,0,0.0,incorrect,chillingworth,0,0.22,incorrect,emily,0,0.22,incorrect,yasemin,0,0.18,incorrect,emily,0,0.22,incorrect,pho,0,0.25,incorrect,emily,0,0.22,incorrect,emma,0,0.5,incorrect,chillingworth,0,0.22,incorrect,yasemin,0,0.18,incorrect,pho,0,0.25,incorrect,emma,0,0.5,incorrect
"['chuck', 'chuck parson', 'parson']",prince,0,0.5,incorrect,crown,0,0.55,incorrect,harvey,0,0.33,incorrect,harvard,0,0.32,incorrect,crown,0,0.55,incorrect,crown,0,0.55,incorrect,crown,0,0.55,incorrect,crown prince,0,0.42,incorrect,crown,0,0.55,incorrect,harvard,0,0.32,incorrect,crown,0,0.55,incorrect,crown prince,0,0.42,incorrect
['margo'],jess,0,0.0,incorrect,door,0,0.22,incorrect,emily,0,0.2,incorrect,anna,0,0.22,incorrect,emily,0,0.2,incorrect,chung,0,0.2,incorrect,jess,0,0.0,incorrect,lea,0,0.25,incorrect,door,0,0.22,incorrect,anna,0,0.22,incorrect,chung,0,0.2,incorrect,lea,0,0.25,incorrect
['margo'],greg,0,0.44,incorrect,cheshire,0,0.15,incorrect,cam,0,0.25,incorrect,anna,0,0.22,incorrect,dau,0,0.25,incorrect,chan,0,0.22,incorrect,la ventana,0,0.13,incorrect,una,0,0.25,incorrect,cheshire,0,0.15,incorrect,anna,0,0.22,incorrect,chan,0,0.22,incorrect,una,0,0.25,incorrect
"['chuck', 'chuck parso', 'chuck parson', 'parson', 'parso']",dracula,0,0.33,incorrect,abel,0,0.22,incorrect,dracula,0,0.33,incorrect,odasi,0,0.4,incorrect,ong,0,0.44,incorrect,dan,0,0.44,incorrect,dracula,0,0.33,incorrect,abuelo,0,0.36,incorrect,abel,0,0.22,incorrect,odasi,0,0.4,incorrect,dan,0,0.44,incorrect,abuelo,0,0.36,incorrect
"['chuck', 'chuck parson', 'parson']",amherst,0,0.46,incorrect,massachusetts,0,0.33,incorrect,edgar allan poe,0,0.29,incorrect,amherst,0,0.46,incorrect,amherst,0,0.46,incorrect,emily,0,0.0,incorrect,colson,0,0.5,incorrect,amherst,0,0.46,incorrect,massachusetts,0,0.33,incorrect,amherst,0,0.46,incorrect,emily,0,0.0,incorrect,amherst,0,0.46,incorrect
['margo'],jess,0,0.0,incorrect,heidi,0,0.0,incorrect,midnight,0,0.31,incorrect,ozdemir,0,0.33,incorrect,emily,0,0.2,incorrect,phuong,0,0.18,incorrect,ella,0,0.22,incorrect,esperanza,0,0.14,incorrect,heidi,0,0.0,incorrect,ozdemir,0,0.33,incorrect,phuong,0,0.18,incorrect,esperanza,0,0.14,incorrect
['margo'],nat,0,0.25,incorrect,harley,0,0.36,incorrect,jack,0,0.22,incorrect,ninjasin,0,0.15,incorrect,yumi,0,0.22,incorrect,yamato,0,0.55,incorrect,yui,0,0.0,incorrect,farola,0,0.55,incorrect,harley,0,0.36,incorrect,ninjasin,0,0.15,incorrect,yamato,0,0.55,incorrect,farola,0,0.55,incorrect
['margo'],seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect,florida,0,0.17,incorrect,seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,orlando,0,0.33,incorrect,florida,0,0.17,incorrect,orlando,0,0.33,incorrect,seaworld,0,0.31,incorrect
['margo'],heather,0,0.33,incorrect,dimmesdale,0,0.27,incorrect,lucy,0,0.0,incorrect,ali,0,0.25,incorrect,ngoc,0,0.44,incorrect,chuyen,0,0.0,incorrect,atticus,0,0.17,incorrect,tom,0,0.25,incorrect,dimmesdale,0,0.27,incorrect,ali,0,0.25,incorrect,chuyen,0,0.0,incorrect,tom,0,0.25,incorrect
['margo'],"now, now!",0,0.14,incorrect,i-drive,0,0.17,incorrect,yaman,0,0.4,incorrect,mese,0,0.22,incorrect,ninja,0,0.2,incorrect,spring,0,0.36,incorrect,jack,0,0.22,incorrect,autopista,0,0.29,incorrect,i-drive,0,0.17,incorrect,mese,0,0.22,incorrect,spring,0,0.36,incorrect,autopista,0,0.29,incorrect
['margo'],jack,0,0.22,incorrect,tom,0,0.25,incorrect,orange,0,0.36,incorrect,orange,0,0.36,incorrect,anh ca,0,0.18,incorrect,pham,0,0.22,incorrect,el tipo,0,0.17,incorrect,andar,0,0.4,incorrect,tom,0,0.25,incorrect,orange,0,0.36,incorrect,pham,0,0.22,incorrect,andar,0,0.4,incorrect
['margo'],jane,0,0.22,incorrect,scarlett,0,0.31,incorrect,adam,0,0.22,incorrect,adam,0,0.22,incorrect,doi bao ve,0,0.27,incorrect,phuong,0,0.18,incorrect,las chicas,0,0.13,incorrect,yolanda,0,0.17,incorrect,scarlett,0,0.31,incorrect,adam,0,0.22,incorrect,phuong,0,0.18,incorrect,yolanda,0,0.17,incorrect
['margo'],she,0,0.0,incorrect,universal studios,0,0.18,incorrect,universal,0,0.14,incorrect,universal,0,0.14,incorrect,seaworld,0,0.31,incorrect,universal,0,0.14,incorrect,seaworld,0,0.31,incorrect,seaworld,0,0.31,incorrect,universal studios,0,0.18,incorrect,universal,0,0.14,incorrect,universal,0,0.14,incorrect,seaworld,0,0.31,incorrect
"['margo', 'roth', 'margo roth spiegelman', 'spiegelman']",python,0,0.4,incorrect,mother,0,0.6,incorrect,belly,0,0.27,incorrect,normal,0,0.36,incorrect,dua,0,0.25,incorrect,chua,0,0.25,incorrect,la llorona,0,0.4,incorrect,salome,0,0.38,incorrect,mother,0,0.6,incorrect,normal,0,0.36,incorrect,chua,0,0.25,incorrect,salome,0,0.38,incorrect
['ben'],mr.,0,0.0,incorrect,mirror,0,0.0,incorrect,caesar,0,0.22,incorrect,latince,0,0.2,incorrect,doi,0,0.0,incorrect,giac la-tinh,0,0.13,incorrect,gregor,0,0.22,incorrect,dieciseis,0,0.17,incorrect,mirror,0,0.0,incorrect,latince,0,0.2,incorrect,giac la-tinh,0,0.13,incorrect,dieciseis,0,0.17,incorrect
"['margo', 'roth', 'margo roth spiegelman', 'spiegelman']",edward,0,0.36,incorrect,wuthering,0,0.31,incorrect,dracula,0,0.24,incorrect,uzay,0,0.22,incorrect,heathcliff,0,0.29,incorrect,dem,0,0.31,incorrect,dracula,0,0.24,incorrect,emma,0,0.44,incorrect,wuthering,0,0.31,incorrect,uzay,0,0.22,incorrect,dem,0,0.31,incorrect,emma,0,0.44,incorrect
['margo'],mr. anderson,0,0.47,incorrect,prufrock,0,0.31,incorrect,mr. potter,0,0.4,incorrect,murat,0,0.4,incorrect,do quang,0,0.31,incorrect,dai,0,0.25,incorrect,elvis,0,0.0,incorrect,volvi,0,0.2,incorrect,prufrock,0,0.31,incorrect,murat,0,0.4,incorrect,dai,0,0.25,incorrect,volvi,0,0.2,incorrect
['margo'],he,0,0.0,incorrect,yossarian,0,0.29,incorrect,jack,0,0.22,incorrect,yildiz,0,0.0,incorrect,jack,0,0.22,incorrect,ong,0,0.25,incorrect,el,0,0.0,incorrect,al,0,0.29,incorrect,yossarian,0,0.29,incorrect,yildiz,0,0.0,incorrect,ong,0,0.25,incorrect,al,0,0.29,incorrect
"['quentin', 'quenti']","look, john, and yeah, i know it's you.",0,0.14,incorrect,people,0,0.17,incorrect,ben,0,0.44,incorrect,insanlar,0,0.27,incorrect,dai bang,0,0.27,incorrect,phan,0,0.2,incorrect,tom,0,0.22,incorrect,carlos,0,0.0,incorrect,people,0,0.17,incorrect,insanlar,0,0.27,incorrect,phan,0,0.2,incorrect,carlos,0,0.0,incorrect
['margo'],laura,0,0.4,incorrect,lincoln,0,0.17,incorrect,miss marple,0,0.38,incorrect,jefferson,0,0.29,incorrect,lily,0,0.0,incorrect,park,0,0.44,incorrect,jefferson,0,0.29,incorrect,jefferson,0,0.29,incorrect,lincoln,0,0.17,incorrect,jefferson,0,0.29,incorrect,park,0,0.44,incorrect,jefferson,0,0.29,incorrect
"['margo', 'roth', 'margo roth spiegelman', 'spiegelman']",homecoming queen,0,0.32,incorrect,priscilla,0,0.42,incorrect,john,0,0.5,incorrect,pazartesi,0,0.33,incorrect,margo,1,1.0,correct,margo,1,1.0,correct,emily,0,0.27,incorrect,diria,0,0.27,incorrect,priscilla,0,0.42,incorrect,pazartesi,0,0.33,incorrect,margo,1,1.0,correct,diria,0,0.27,incorrect
['margo'],aurora,0,0.55,incorrect,dimmesdale,0,0.27,incorrect,arthur,0,0.36,incorrect,sefer,0,0.2,incorrect,emily,0,0.2,incorrect,pyotr,0,0.2,incorrect,la,0,0.29,incorrect,richard,0,0.33,incorrect,dimmesdale,0,0.27,incorrect,sefer,0,0.2,incorrect,pyotr,0,0.2,incorrect,richard,0,0.33,incorrect
"['jiminez', 'bay', 'bay jiminez']",smith,0,0.33,incorrect,mr.,0,0.2,incorrect,derse,0,0.17,incorrect,zil,0,0.2,incorrect,mr. givings,0,0.36,incorrect,chua,0,0.29,incorrect,smith,0,0.33,incorrect,conocia,0,0.2,incorrect,mr.,0,0.2,incorrect,zil,0,0.2,incorrect,chua,0,0.29,incorrect,conocia,0,0.2,incorrect
"['starling', 'ben starling', 'ben']",charlie,0,0.53,incorrect,david,0,0.31,incorrect,miss trunchbull,0,0.35,incorrect,emily,0,0.25,incorrect,oliver,0,0.29,incorrect,priscilla,0,0.24,incorrect,gregory,0,0.27,incorrect,clara,0,0.31,incorrect,david,0,0.31,incorrect,emily,0,0.25,incorrect,priscilla,0,0.24,incorrect,clara,0,0.31,incorrect
"['margo', 'marg']",john,0,0.22,incorrect,steel,0,0.0,incorrect,annem,0,0.22,incorrect,cocuk,0,0.2,incorrect,albert,0,0.4,incorrect,duc,0,0.0,incorrect,mi madre,0,0.5,incorrect,compas,0,0.4,incorrect,steel,0,0.0,incorrect,cocuk,0,0.2,incorrect,duc,0,0.0,incorrect,compas,0,0.4,incorrect
['margo'],typical hester,0,0.21,incorrect,jane,0,0.22,incorrect,emily,0,0.2,incorrect,ben,0,0.0,incorrect,dinh,0,0.0,incorrect,dung,0,0.22,incorrect,elvis,0,0.0,incorrect,cruce,0,0.2,incorrect,jane,0,0.22,incorrect,ben,0,0.0,incorrect,dung,0,0.22,incorrect,cruce,0,0.2,incorrect
['margo'],new york,0,0.15,incorrect,times square,0,0.35,incorrect,florida,0,0.17,incorrect,new york,0,0.15,incorrect,florida,0,0.17,incorrect,manhattan,0,0.29,incorrect,florida,0,0.17,incorrect,new york,0,0.15,incorrect,times square,0,0.35,incorrect,new york,0,0.15,incorrect,manhattan,0,0.29,incorrect,new york,0,0.15,incorrect
"['margo', 'whitman']",emily,0,0.2,incorrect,emily,0,0.2,incorrect,margo,1,1.0,correct,margo,1,1.0,correct,margo,1,1.0,correct,margo,1,1.0,correct,emily,0,0.2,incorrect,orfeo,0,0.4,incorrect,emily,0,0.2,incorrect,margo,1,1.0,correct,margo,1,1.0,correct,orfeo,0,0.4,incorrect
['ben'],board,0,0.25,incorrect,wile e.,0,0.2,incorrect,ben,1,1.0,correct,lev,0,0.33,incorrect,he,0,0.4,incorrect,pham,0,0.0,incorrect,maria,0,0.0,incorrect,senorita,0,0.36,incorrect,wile e.,0,0.2,incorrect,lev,0,0.33,incorrect,pham,0,0.0,incorrect,senorita,0,0.36,incorrect
['margo'],signs,0,0.2,incorrect,walden,0,0.18,incorrect,john,0,0.22,incorrect,adam,0,0.22,incorrect,da,0,0.29,incorrect,duc,0,0.0,incorrect,personas,0,0.31,incorrect,don quijote,0,0.12,incorrect,walden,0,0.18,incorrect,adam,0,0.22,incorrect,duc,0,0.0,incorrect,don quijote,0,0.12,incorrect
"['margo', 'marg']",jean,0,0.25,incorrect,scarlett,0,0.33,incorrect,john,0,0.22,incorrect,anna,0,0.25,incorrect,do,0,0.29,incorrect,tran,0,0.25,incorrect,emily,0,0.22,incorrect,la,0,0.33,incorrect,scarlett,0,0.33,incorrect,anna,0,0.25,incorrect,tran,0,0.25,incorrect,la,0,0.33,incorrect
['margo'],jess,0,0.0,incorrect,chandler,0,0.31,incorrect,john,0,0.22,incorrect,adam,0,0.22,incorrect,pham tuyen,0,0.13,incorrect,ong,0,0.25,incorrect,el,0,0.0,incorrect,robinson,0,0.31,incorrect,chandler,0,0.31,incorrect,adam,0,0.22,incorrect,ong,0,0.25,incorrect,robinson,0,0.31,incorrect
"['margo', 'roth', 'margo roth spiegelman', 'spiegelman']",her,0,0.29,incorrect,jane,0,0.29,incorrect,q,0,0.0,incorrect,q,0,0.0,incorrect,ong,0,0.29,incorrect,cong,0,0.25,incorrect,ella,0,0.43,incorrect,omnictionarian96,0,0.32,incorrect,jane,0,0.29,incorrect,q,0,0.0,incorrect,cong,0,0.25,incorrect,omnictionarian96,0,0.32,incorrect
"['mcmahon', 'dennis mcmahon', 'dennis']",june,0,0.2,incorrect,june,0,0.2,incorrect,emily,0,0.36,incorrect,peter,0,0.18,incorrect,president,0,0.4,incorrect,chu,0,0.4,incorrect,june,0,0.2,incorrect,hipotecas,0,0.27,incorrect,june,0,0.2,incorrect,peter,0,0.18,incorrect,chu,0,0.4,incorrect,hipotecas,0,0.27,incorrect
['margo'],jess,0,0.0,incorrect,priscilla,0,0.14,incorrect,adam,0,0.22,incorrect,mountain,0,0.31,incorrect,emily,0,0.2,incorrect,dew,0,0.0,incorrect,ella,0,0.22,incorrect,mountain dew,0,0.24,incorrect,priscilla,0,0.14,incorrect,mountain,0,0.31,incorrect,dew,0,0.0,incorrect,mountain dew,0,0.24,incorrect
['whitman'],wordsworth,0,0.24,incorrect,walt,0,0.36,incorrect,orhan,0,0.5,incorrect,orhan,0,0.5,incorrect,do,0,0.0,incorrect,phan,0,0.55,incorrect,walter,0,0.31,incorrect,don quijote,0,0.22,incorrect,walt,0,0.36,incorrect,orhan,0,0.5,incorrect,phan,0,0.55,incorrect,don quijote,0,0.22,incorrect
['margo'],jane,0,0.22,incorrect,jamaica,0,0.33,incorrect,balon,0,0.4,incorrect,pekin,0,0.0,incorrect,emily,0,0.2,incorrect,duong,0,0.2,incorrect,jamaica,0,0.33,incorrect,topeka,0,0.18,incorrect,jamaica,0,0.33,incorrect,pekin,0,0.0,incorrect,duong,0,0.2,incorrect,topeka,0,0.18,incorrect
['lacey'],jess,0,0.22,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect,oldu,0,0.22,incorrect,quentin,0,0.17,incorrect,margo,0,0.2,incorrect,emily,0,0.4,incorrect,esther,0,0.18,incorrect,emily,0,0.4,incorrect,oldu,0,0.22,incorrect,margo,0,0.2,incorrect,esther,0,0.18,incorrect
['ben'],mike,0,0.29,incorrect,miller,0,0.22,incorrect,john,0,0.29,incorrect,best,0,0.57,incorrect,duc,0,0.0,incorrect,miller,0,0.22,incorrect,jack,0,0.0,incorrect,miller,0,0.22,incorrect,miller,0,0.22,incorrect,best,0,0.57,incorrect,miller,0,0.22,incorrect,miller,0,0.22,incorrect
['lacey'],jordan,0,0.18,incorrect,jack,0,0.44,incorrect,emily,0,0.4,incorrect,gus,0,0.0,incorrect,max,0,0.25,incorrect,prufrock,0,0.15,incorrect,el,0,0.29,incorrect,el,0,0.29,incorrect,jack,0,0.44,incorrect,gus,0,0.0,incorrect,prufrock,0,0.15,incorrect,el,0,0.29,incorrect
['margo'],grasses,0,0.17,incorrect,jules verne,0,0.12,incorrect,cimen,0,0.2,incorrect,harita,0,0.36,incorrect,trai dat,0,0.15,incorrect,do,0,0.29,incorrect,la hierba,0,0.29,incorrect,google,0,0.36,incorrect,jules verne,0,0.12,incorrect,harita,0,0.36,incorrect,do,0,0.29,incorrect,google,0,0.36,incorrect
['margo'],jess,0,0.0,incorrect,jo,0,0.29,incorrect,harriet,0,0.33,incorrect,ilhan,0,0.2,incorrect,emily,0,0.2,incorrect,phuong,0,0.18,incorrect,scarlett,0,0.31,incorrect,tom,0,0.25,incorrect,jo,0,0.29,incorrect,ilhan,0,0.2,incorrect,phuong,0,0.18,incorrect,tom,0,0.25,incorrect
"['margo roth spiegelma', 'roth', 'margo', 'spiegelman', 'margo roth spiegelman', 'spiegelma']",the truth,0,0.46,incorrect,elizabeth,0,0.33,incorrect,onu,0,0.29,incorrect,kitabi,0,0.27,incorrect,heidi,0,0.22,incorrect,di,0,0.18,incorrect,la luna,0,0.35,incorrect,ventana,0,0.35,incorrect,elizabeth,0,0.33,incorrect,kitabi,0,0.27,incorrect,di,0,0.18,incorrect,ventana,0,0.35,incorrect
['margo'],jean,0,0.22,incorrect,dimmesdale,0,0.27,incorrect,emily,0,0.2,incorrect,plan,0,0.22,incorrect,do,0,0.29,incorrect,day,0,0.25,incorrect,clarissa,0,0.31,incorrect,orwell,0,0.18,incorrect,dimmesdale,0,0.27,incorrect,plan,0,0.22,incorrect,day,0,0.25,incorrect,orwell,0,0.18,incorrect
"['margo', 'margo—']",college,0,0.17,incorrect,nathaniel,0,0.14,incorrect,haberleri,0,0.29,incorrect,yolcu,0,0.2,incorrect,dau oc da nghi,0,0.21,incorrect,chi,0,0.0,incorrect,mi graduacion,0,0.33,incorrect,el,0,0.0,incorrect,nathaniel,0,0.14,incorrect,yolcu,0,0.2,incorrect,chi,0,0.0,incorrect,el,0,0.0,incorrect
['margo'],jess,0,0.0,incorrect,roots,0,0.4,incorrect,anlam,0,0.2,incorrect,sim,0,0.25,incorrect,dieu gi do,0,0.27,incorrect,pygmalion,0,0.43,incorrect,emily,0,0.2,incorrect,arrancar,0,0.31,incorrect,roots,0,0.4,incorrect,sim,0,0.25,incorrect,pygmalion,0,0.43,incorrect,arrancar,0,0.31,incorrect
['lacey'],jane,0,0.44,incorrect,nathaniel,0,0.29,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,gofast,0,0.18,incorrect,jesus,0,0.2,incorrect,matilda,0,0.33,incorrect,chocolate,0,0.43,incorrect,nathaniel,0,0.29,incorrect,gofast,0,0.18,incorrect,jesus,0,0.2,incorrect,chocolate,0,0.43,incorrect
