Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['maddy'],emily,0,0.4,incorrect,vegetarian,0,0.13,incorrect,vegetarian,0,0.13,incorrect
['alex'],max,0,0.57,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['emma'],emily,0,0.44,incorrect,anna,0,0.25,incorrect,anna,0,0.25,incorrect
['sarah'],hope,0,0.22,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['sarah'],jessica,0,0.33,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['sarah'],she,0,0.5,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['emma'],mom,0,0.57,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],emily,0,0.44,incorrect,king,0,0.0,incorrect,king,0,0.0,incorrect
['emma'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],dr. smith,0,0.14,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],jessica,0,0.17,incorrect,toyota,0,0.18,incorrect,toyota,0,0.18,incorrect
['amber'],she,0,0.25,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],you,0,0.0,incorrect,michael,0,0.33,incorrect,michael,0,0.33,incorrect
['maddy'],emma,0,0.44,incorrect,emma,0,0.44,incorrect,emma,0,0.44,incorrect
['maddy'],neil,0,0.0,incorrect,emma,0,0.44,incorrect,emma,0,0.44,incorrect
['emma'],she,0,0.29,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['maddy'],emily,0,0.4,incorrect,23andme,0,0.33,incorrect,23andme,0,0.33,incorrect
['emma'],elaine,0,0.4,incorrect,robinson crusoe,0,0.11,incorrect,robinson crusoe,0,0.11,incorrect
['emma'],yes,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],she,0,0.29,incorrect,hefty,0,0.22,incorrect,hefty,0,0.22,incorrect
['jacob'],dr. smith,0,0.0,incorrect,camelbak,0,0.31,incorrect,camelbak,0,0.31,incorrect
['maddy'],dad,0,0.5,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['maddy'],his,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],me,0,0.29,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],her,0,0.29,incorrect,jane,0,0.25,incorrect,jane,0,0.25,incorrect
['maddy'],augustus,0,0.15,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],she,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],emily,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],john,0,0.0,incorrect,france,0,0.18,incorrect,france,0,0.18,incorrect
['alex'],she,0,0.29,incorrect,uber,0,0.25,incorrect,uber,0,0.25,incorrect
['alex'],emily,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],my brother,0,0.27,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['alex'],jimmy,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],john,0,0.0,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],amber,0,0.22,incorrect,amber,0,0.22,incorrect,amber,0,0.22,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['emma'],she,0,0.29,incorrect,britney spears,0,0.22,incorrect,britney spears,0,0.22,incorrect
['emma'],emily,0,0.44,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['maddy'],my friend,0,0.29,incorrect,mom,0,0.25,incorrect,mom,0,0.25,incorrect
['amber'],her,0,0.5,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['sarah'],mom,0,0.0,incorrect,mom,0,0.0,incorrect,mom,0,0.0,incorrect
['alex'],timmy,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['amber'],she,0,0.25,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],elizabeth,0,0.43,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect
['amber'],my mother,0,0.43,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['maddy'],emily,0,0.4,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['emma'],person,0,0.2,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['amber'],emily,0,0.2,incorrect,lois lane,0,0.29,incorrect,lois lane,0,0.29,incorrect
['emma'],emily,0,0.44,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],epictetus,0,0.15,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['amber'],he,0,0.29,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['amber'],john,0,0.0,incorrect,emily,0,0.2,incorrect,emily,0,0.2,incorrect
['maddy'],her car,0,0.17,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['emma'],emily,0,0.44,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['maddy'],dr. smith,0,0.14,incorrect,george,0,0.0,incorrect,george,0,0.0,incorrect
['amber'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['maddy'],wakan,0,0.2,incorrect,wakan,0,0.2,incorrect,wakan,0,0.2,incorrect
['maddy'],augustus,0,0.15,incorrect,empathy,0,0.5,incorrect,empathy,0,0.5,incorrect
['amber'],britney,0,0.33,incorrect,britney spears,0,0.32,incorrect,britney spears,0,0.32,incorrect
['maddy'],her mother,0,0.13,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['maddy'],john,0,0.0,incorrect,toyota,0,0.18,incorrect,toyota,0,0.18,incorrect
['sarah'],john,0,0.22,incorrect,memphis,0,0.17,incorrect,memphis,0,0.17,incorrect
['sarah'],my daughter,0,0.25,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['sarah'],emily,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['sarah'],emily,0,0.0,incorrect,car,0,0.5,incorrect,car,0,0.5,incorrect
['alex'],he,0,0.33,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['sarah'],she,0,0.5,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['emma'],dad,0,0.29,incorrect,chelsea,0,0.36,incorrect,chelsea,0,0.36,incorrect
['emma'],he,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['emma'],her,0,0.29,incorrect,times square,0,0.25,incorrect,times square,0,0.25,incorrect
['alex'],john,0,0.0,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['emma'],you,0,0.0,incorrect,grandma,0,0.36,incorrect,grandma,0,0.36,incorrect
['sarah'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['emma'],girl,0,0.0,incorrect,emily,0,0.44,incorrect,emily,0,0.44,incorrect
['sarah'],adam,0,0.44,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['sarah'],instagram,0,0.57,incorrect,minneapolis,0,0.12,incorrect,minneapolis,0,0.12,incorrect
['maddy'],ellie,0,0.0,incorrect,emily,0,0.4,incorrect,emily,0,0.4,incorrect
['doug'],john,0,0.25,incorrect,king,0,0.25,incorrect,king,0,0.25,incorrect
