Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['henry'],god,0,0.0,incorrect,orunmila,0,0.15,incorrect,god,0,0.0,incorrect,adam,0,0.0,incorrect,paul,0,0.0,incorrect,adam,0,0.0,incorrect,wordsworth,0,0.13,incorrect,thoreau,0,0.33,incorrect,god,0,0.0,incorrect,adam,0,0.0,incorrect,orpheus,0,0.33,incorrect,orunmila,0,0.15,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,thoreau,0,0.33,incorrect,adam,0,0.0,incorrect,henry,1,1.0,correct,wordsworth,0,0.13,incorrect,doganin,0,0.17,incorrect,melek,0,0.2,incorrect,emile,0,0.2,incorrect,thoreau,0,0.33,incorrect,henry,1,1.0,correct,emerson,0,0.33,incorrect,wordsworth,0,0.13,incorrect,melek,0,0.2,incorrect,thoreau,0,0.33,incorrect,emerson,0,0.33,incorrect
"['clerva', 'clerval']",david,0,0.18,incorrect,google,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.2,incorrect,adam,0,0.2,incorrect,heathcliff,0,0.35,incorrect,heathcliff,0,0.35,incorrect,epistola,0,0.29,incorrect,napoleon,0,0.29,incorrect,jerusalem,0,0.5,incorrect,google,0,0.33,incorrect,god,0,0.0,incorrect,adam,0,0.2,incorrect,heathcliff,0,0.35,incorrect,napoleon,0,0.29,incorrect,elizabeth,0,0.27,incorrect,heathcliff,0,0.35,incorrect,bayan,0,0.18,incorrect,annem,0,0.18,incorrect,heathcliff,0,0.35,incorrect,emily,0,0.33,incorrect,emily,0,0.33,incorrect,emily,0,0.33,incorrect,heathcliff,0,0.35,incorrect,annem,0,0.18,incorrect,emily,0,0.33,incorrect,emily,0,0.33,incorrect
['clerval'],elizabeth,0,0.25,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,mont blanc,0,0.24,incorrect,julie,0,0.33,incorrect,william,0,0.29,incorrect,chicago,0,0.29,incorrect,calvin,0,0.46,incorrect,mont blanc,0,0.24,incorrect,mont blanc,0,0.24,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,julie,0,0.33,incorrect,chicago,0,0.29,incorrect,mont blanc,0,0.24,incorrect,elizabeth,0,0.25,incorrect,mont blanc,0,0.24,incorrect,victor,0,0.31,incorrect,byron,0,0.17,incorrect,william,0,0.29,incorrect,geneva,0,0.46,incorrect,william,0,0.29,incorrect,mont blanc,0,0.24,incorrect,mont blanc,0,0.24,incorrect,byron,0,0.17,incorrect,geneva,0,0.46,incorrect,mont blanc,0,0.24,incorrect
['clerval'],samson,0,0.15,incorrect,abraham,0,0.29,incorrect,jesus,0,0.17,incorrect,jesus christ,0,0.21,incorrect,god,0,0.0,incorrect,adam,0,0.18,incorrect,macduff,0,0.14,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,abraham,0,0.29,incorrect,jesus christ,0,0.21,incorrect,adam,0,0.18,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,william,0,0.29,incorrect,god,0,0.0,incorrect,emily,0,0.33,incorrect,hep,0,0.2,incorrect,em,0,0.22,incorrect,duc,0,0.2,incorrect,missis,0,0.0,incorrect,yo,0,0.0,incorrect,god,0,0.0,incorrect,hep,0,0.2,incorrect,duc,0,0.2,incorrect,yo,0,0.0,incorrect
"['clerva', 'clerval']",medusa,0,0.33,incorrect,david,0,0.18,incorrect,moses,0,0.18,incorrect,abraham,0,0.31,incorrect,heathcliff,0,0.35,incorrect,adam,0,0.2,incorrect,wendy,0,0.18,incorrect,macduff,0,0.15,incorrect,job,0,0.0,incorrect,adam,0,0.2,incorrect,samson,0,0.17,incorrect,david,0,0.18,incorrect,abraham,0,0.31,incorrect,adam,0,0.2,incorrect,macduff,0,0.15,incorrect,adam,0,0.2,incorrect,rebecca,0,0.31,incorrect,estella,0,0.31,incorrect,sanik,0,0.18,incorrect,christine,0,0.27,incorrect,hester,0,0.33,incorrect,ngoc,0,0.2,incorrect,rebeca,0,0.33,incorrect,abel,0,0.36,incorrect,estella,0,0.31,incorrect,christine,0,0.27,incorrect,ngoc,0,0.2,incorrect,abel,0,0.36,incorrect
['william'],god,0,0.0,incorrect,despair,0,0.14,incorrect,arte,0,0.18,incorrect,arte,0,0.18,incorrect,robinson crusoe,0,0.09,incorrect,abraham,0,0.29,incorrect,god,0,0.0,incorrect,heathcliff,0,0.24,incorrect,job,0,0.0,incorrect,job,0,0.0,incorrect,art,0,0.2,incorrect,despair,0,0.14,incorrect,arte,0,0.18,incorrect,abraham,0,0.29,incorrect,heathcliff,0,0.24,incorrect,job,0,0.0,incorrect,elizabeth,0,0.38,incorrect,hope,0,0.0,incorrect,dorian,0,0.31,incorrect,bay hamlet,0,0.24,incorrect,sydney,0,0.0,incorrect,duc,0,0.0,incorrect,daniel,0,0.31,incorrect,edmundo,0,0.14,incorrect,hope,0,0.0,incorrect,bay hamlet,0,0.24,incorrect,duc,0,0.0,incorrect,edmundo,0,0.14,incorrect
['justine'],job,0,0.2,incorrect,orunmila,0,0.27,incorrect,job,0,0.2,incorrect,abel,0,0.18,incorrect,job,0,0.2,incorrect,esther,0,0.46,incorrect,macbeth,0,0.14,incorrect,macduff,0,0.14,incorrect,paul,0,0.18,incorrect,job,0,0.2,incorrect,samuel,0,0.31,incorrect,orunmila,0,0.27,incorrect,abel,0,0.18,incorrect,esther,0,0.46,incorrect,macduff,0,0.14,incorrect,job,0,0.2,incorrect,elizabeth,0,0.25,incorrect,god,0,0.0,incorrect,victor frankenstein,0,0.31,incorrect,werther,0,0.29,incorrect,elizabeth,0,0.25,incorrect,hamlet,0,0.15,incorrect,victor frankenstein,0,0.31,incorrect,adan,0,0.18,incorrect,god,0,0.0,incorrect,werther,0,0.29,incorrect,hamlet,0,0.15,incorrect,adan,0,0.18,incorrect
['justine'],elizabeth,0,0.25,incorrect,elizabeth bennet,0,0.26,incorrect,elizabeth,0,0.25,incorrect,geneva,0,0.31,incorrect,frankenstein,0,0.42,incorrect,elizabeth,0,0.25,incorrect,heathcliff,0,0.24,incorrect,heathcliff,0,0.24,incorrect,elizabeth,0,0.25,incorrect,belrive,0,0.29,incorrect,geneva,0,0.31,incorrect,elizabeth bennet,0,0.26,incorrect,geneva,0,0.31,incorrect,elizabeth,0,0.25,incorrect,heathcliff,0,0.24,incorrect,belrive,0,0.29,incorrect,elizabeth,0,0.25,incorrect,geneva,0,0.31,incorrect,elizabeth,0,0.25,incorrect,frankenstein,0,0.42,incorrect,elizabeth,0,0.25,incorrect,frankenstein,0,0.42,incorrect,elizabeth,0,0.25,incorrect,frankenstein,0,0.42,incorrect,geneva,0,0.31,incorrect,frankenstein,0,0.42,incorrect,frankenstein,0,0.42,incorrect,frankenstein,0,0.42,incorrect
['justine'],hamlet,0,0.15,incorrect,job,0,0.2,incorrect,abel,0,0.18,incorrect,job,0,0.2,incorrect,adam,0,0.0,incorrect,abraham,0,0.0,incorrect,lenore,0,0.31,incorrect,heathcliff,0,0.24,incorrect,edgar allan poe,0,0.18,incorrect,esther,0,0.46,incorrect,adam,0,0.0,incorrect,job,0,0.2,incorrect,job,0,0.2,incorrect,abraham,0,0.0,incorrect,heathcliff,0,0.24,incorrect,esther,0,0.46,incorrect,elizabeth,0,0.25,incorrect,emily,0,0.17,incorrect,annem,0,0.33,incorrect,hamlet,0,0.15,incorrect,me,0,0.22,incorrect,thuy kieu,0,0.38,incorrect,mi madre,0,0.27,incorrect,job,0,0.2,incorrect,emily,0,0.17,incorrect,hamlet,0,0.15,incorrect,thuy kieu,0,0.38,incorrect,job,0,0.2,incorrect
['justine'],charles darwin,0,0.29,incorrect,adam,0,0.0,incorrect,noah,0,0.18,incorrect,eden,0,0.18,incorrect,noah,0,0.18,incorrect,adam,0,0.0,incorrect,noah,0,0.18,incorrect,adam,0,0.0,incorrect,noah,0,0.18,incorrect,adam,0,0.0,incorrect,eden,0,0.18,incorrect,adam,0,0.0,incorrect,eden,0,0.18,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,spring,0,0.46,incorrect,robinson,0,0.27,incorrect,ilkbahar,0,0.13,incorrect,adem,0,0.18,incorrect,robinson,0,0.27,incorrect,noah,0,0.18,incorrect,robinson crusoe,0,0.27,incorrect,adan,0,0.18,incorrect,robinson,0,0.27,incorrect,adem,0,0.18,incorrect,noah,0,0.18,incorrect,adan,0,0.18,incorrect
['elizabeth'],de lacey,0,0.47,incorrect,de lacey,0,0.47,incorrect,shakespeare,0,0.3,incorrect,god,0,0.0,incorrect,lawrence,0,0.35,incorrect,abraham,0,0.38,incorrect,defoe,0,0.29,incorrect,shakespeare,0,0.3,incorrect,aladdin,0,0.25,incorrect,noah,0,0.31,incorrect,mohammed,0,0.24,incorrect,de lacey,0,0.47,incorrect,god,0,0.0,incorrect,abraham,0,0.38,incorrect,shakespeare,0,0.3,incorrect,noah,0,0.31,incorrect,felix,0,0.43,incorrect,de lacey,0,0.47,incorrect,robinson,0,0.12,incorrect,robinson crusoe,0,0.17,incorrect,cha,0,0.17,incorrect,jesus,0,0.14,incorrect,aladino,0,0.25,incorrect,aladino,0,0.25,incorrect,de lacey,0,0.47,incorrect,robinson crusoe,0,0.17,incorrect,jesus,0,0.14,incorrect,aladino,0,0.25,incorrect
['elizabeth'],madame c.j. walker,0,0.22,incorrect,montaigne,0,0.22,incorrect,moses,0,0.14,incorrect,abraham,0,0.38,incorrect,heinrich heine,0,0.26,incorrect,marie,0,0.29,incorrect,helga,0,0.43,incorrect,marie antoinette,0,0.32,incorrect,madame dupont,0,0.27,incorrect,madagascar,0,0.11,incorrect,moses,0,0.14,incorrect,montaigne,0,0.22,incorrect,abraham,0,0.38,incorrect,marie,0,0.29,incorrect,marie antoinette,0,0.32,incorrect,madagascar,0,0.11,incorrect,deerslayer,0,0.42,incorrect,madame,0,0.27,incorrect,edmond,0,0.13,incorrect,madam,0,0.14,incorrect,edmond,0,0.13,incorrect,thuy kieu,0,0.22,incorrect,edmundo dantes,0,0.26,incorrect,marie,0,0.29,incorrect,madame,0,0.27,incorrect,madam,0,0.14,incorrect,thuy kieu,0,0.22,incorrect,marie,0,0.29,incorrect
"['félix', 'felix']",philistines,0,0.25,incorrect,david,0,0.2,incorrect,god,0,0.0,incorrect,mariga,0,0.18,incorrect,abraham,0,0.0,incorrect,adam,0,0.0,incorrect,rebecca,0,0.17,incorrect,hamlet,0,0.18,incorrect,edgar allan poe,0,0.2,incorrect,robinson crusoe,0,0.1,incorrect,abraham,0,0.0,incorrect,david,0,0.2,incorrect,mariga,0,0.18,incorrect,adam,0,0.0,incorrect,hamlet,0,0.18,incorrect,robinson crusoe,0,0.1,incorrect,de lacey,0,0.31,incorrect,frankenstein,0,0.35,incorrect,de lacey,0,0.31,incorrect,babasinin,0,0.14,incorrect,de lacey,0,0.31,incorrect,nguyen,0,0.18,incorrect,de lacey,0,0.31,incorrect,abraham,0,0.0,incorrect,frankenstein,0,0.35,incorrect,babasinin,0,0.14,incorrect,nguyen,0,0.18,incorrect,abraham,0,0.0,incorrect
"['félix', 'felix']",abraham,0,0.0,incorrect,abraham,0,0.0,incorrect,mother,0,0.18,incorrect,god,0,0.0,incorrect,abraham,0,0.0,incorrect,adam,0,0.0,incorrect,macduff,0,0.17,incorrect,jesus,0,0.2,incorrect,job,0,0.0,incorrect,job,0,0.0,incorrect,abel,0,0.44,incorrect,abraham,0,0.0,incorrect,god,0,0.0,incorrect,adam,0,0.0,incorrect,jesus,0,0.2,incorrect,job,0,0.0,incorrect,telemachus,0,0.27,incorrect,mr. boffin,0,0.27,incorrect,bayan,0,0.0,incorrect,annem,0,0.2,incorrect,ong lao,0,0.17,incorrect,duc,0,0.0,incorrect,homero,0,0.18,incorrect,padre,0,0.2,incorrect,mr. boffin,0,0.27,incorrect,annem,0,0.2,incorrect,duc,0,0.0,incorrect,padre,0,0.2,incorrect
"['félix', 'felix']",abraham,0,0.0,incorrect,david,0,0.2,incorrect,god,0,0.0,incorrect,job,0,0.0,incorrect,heathcliff,0,0.4,incorrect,adam,0,0.0,incorrect,heathcliff,0,0.4,incorrect,adam,0,0.0,incorrect,oliver twist,0,0.24,incorrect,esther,0,0.18,incorrect,adam,0,0.0,incorrect,david,0,0.2,incorrect,job,0,0.0,incorrect,adam,0,0.0,incorrect,adam,0,0.0,incorrect,esther,0,0.18,incorrect,de lacey,0,0.31,incorrect,mr. rochester,0,0.11,incorrect,adam,0,0.0,incorrect,babam,0,0.0,incorrect,gia,0,0.25,incorrect,nguyen,0,0.18,incorrect,de lacey,0,0.31,incorrect,padre,0,0.2,incorrect,mr. rochester,0,0.11,incorrect,babam,0,0.0,incorrect,nguyen,0,0.18,incorrect,padre,0,0.2,incorrect
"['de lace', 'lace', 'de', 'de lacey', 'lacey']",delilah,0,0.57,incorrect,abraham,0,0.18,incorrect,esther,0,0.31,incorrect,god,0,0.4,incorrect,abraham,0,0.18,incorrect,adam,0,0.36,incorrect,frankenstein,0,0.25,incorrect,heathcliff,0,0.35,incorrect,robinson crusoe,0,0.27,incorrect,esther,0,0.31,incorrect,abel,0,0.5,incorrect,abraham,0,0.18,incorrect,god,0,0.4,incorrect,adam,0,0.36,incorrect,heathcliff,0,0.35,incorrect,esther,0,0.31,incorrect,de lacey,1,1.0,correct,god,0,0.4,incorrect,heathcliff,0,0.35,incorrect,hamlet,0,0.4,incorrect,cha,0,0.29,incorrect,hamlet,0,0.4,incorrect,el monstruo,0,0.22,incorrect,edipo,0,0.29,incorrect,god,0,0.4,incorrect,hamlet,0,0.4,incorrect,hamlet,0,0.4,incorrect,edipo,0,0.29,incorrect
