Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['bayan', 'bayan watson', 'watson']",miss hester,0,0.17,incorrect,leyin,0,0.4,incorrect,hester,0,0.17,incorrect,ke fa,0,0.24,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,miss,0,0.2,incorrect,hester,0,0.17,incorrect,miss hester,0,0.17,incorrect,indray,0,0.36,incorrect,miss,0,0.2,incorrect,leyin,0,0.4,incorrect,ke fa,0,0.24,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,indray,0,0.36,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,misinam,0,0.31,incorrect,bayan,1,1.0,correct,co,0,0.25,incorrect,co,0,0.25,incorrect,severa,0,0.18,incorrect,margarita,0,0.29,incorrect,miss,0,0.2,incorrect,bayan,1,1.0,correct,co,0,0.25,incorrect,margarita,0,0.29,incorrect
"['tow', 'tom', 'sawyer', 'tow sawyer', 'tom sawyer']",aiku,0,0.2,incorrect,mo,0,0.4,incorrect,africa,0,0.33,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,subha,0,0.36,incorrect,river,0,0.36,incorrect,alahady,0,0.31,incorrect,ary,0,0.44,incorrect,sontaha,0,0.31,incorrect,mo,0,0.4,incorrect,hester,0,0.5,incorrect,hester,0,0.5,incorrect,river,0,0.36,incorrect,ary,0,0.44,incorrect,lieutenant-governor gloomip,0,0.22,incorrect,a-rabs,0,0.33,incorrect,maskarade,0,0.42,incorrect,eski,0,0.2,incorrect,thang,0,0.27,incorrect,nguyen,0,0.33,incorrect,elba,0,0.2,incorrect,indio,0,0.25,incorrect,a-rabs,0,0.33,incorrect,eski,0,0.2,incorrect,nguyen,0,0.33,incorrect,indio,0,0.25,incorrect
"['thatcher', 'yargıç', 'yargıç thatcher']",judge joseph,0,0.22,incorrect,judge,0,0.2,incorrect,mary,0,0.4,incorrect,hester,0,0.57,incorrect,samoa,0,0.2,incorrect,hester,0,0.57,incorrect,mountains,0,0.27,incorrect,harmad,0,0.43,incorrect,mpitsara,0,0.38,incorrect,nigeria,0,0.31,incorrect,ke ngoe,0,0.18,incorrect,judge,0,0.2,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,harmad,0,0.43,incorrect,nigeria,0,0.31,incorrect,judge danforth,0,0.34,incorrect,judge,0,0.2,incorrect,maskarada,0,0.27,incorrect,yamac,0,0.55,incorrect,judge,0,0.2,incorrect,lao,0,0.22,incorrect,juez,0,0.17,incorrect,miranda,0,0.18,incorrect,judge,0,0.2,incorrect,yamac,0,0.55,incorrect,lao,0,0.22,incorrect,miranda,0,0.18,incorrect
['jim'],hester,0,0.0,incorrect,nitori,0,0.22,incorrect,kubu,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,quarters,0,0.0,incorrect,delkhin,0,0.2,incorrect,hester,0,0.0,incorrect,hoy,0,0.0,incorrect,yaba,0,0.0,incorrect,nitori,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,delkhin,0,0.2,incorrect,hoy,0,0.0,incorrect,he,0,0.0,incorrect,my hair-ball fortune,0,0.09,incorrect,kil topagi,0,0.15,incorrect,topagi,0,0.22,incorrect,han,0,0.0,incorrect,han,0,0.0,incorrect,mask,0,0.29,incorrect,buenaventura,0,0.0,incorrect,my hair-ball fortune,0,0.09,incorrect,topagi,0,0.22,incorrect,han,0,0.0,incorrect,buenaventura,0,0.0,incorrect
"['thatcher', 'yargıç', 'tha', 'yargıç thatcher']",adajo,0,0.25,incorrect,adajo,0,0.25,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,hawaii,0,0.44,incorrect,hester,0,0.57,incorrect,judge,0,0.2,incorrect,jury,0,0.2,incorrect,mpitsara,0,0.38,incorrect,mpitsara saingy,0,0.29,incorrect,empa,0,0.29,incorrect,adajo,0,0.25,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,jury,0,0.2,incorrect,mpitsara saingy,0,0.29,incorrect,judge jaffrey,0,0.29,incorrect,judge,0,0.2,incorrect,hesha,0,0.5,incorrect,ertesi,0,0.33,incorrect,ngoc,0,0.4,incorrect,ong,0,0.22,incorrect,juez rodriguez,0,0.21,incorrect,diese,0,0.2,incorrect,judge,0,0.2,incorrect,ertesi,0,0.33,incorrect,ong,0,0.22,incorrect,diese,0,0.2,incorrect
['thatcher'],hester,0,0.57,incorrect,adajo,0,0.15,incorrect,mme,0,0.18,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,shyam,0,0.31,incorrect,pitamah,0,0.4,incorrect,ary,0,0.36,incorrect,mary,0,0.33,incorrect,empa,0,0.17,incorrect,adajo,0,0.15,incorrect,hester,0,0.57,incorrect,hester,0,0.57,incorrect,pitamah,0,0.4,incorrect,mary,0,0.33,incorrect,judge,0,0.15,incorrect,the old man,0,0.32,incorrect,yargic,0,0.29,incorrect,bayan yargic,0,0.2,incorrect,lao chanh,0,0.35,incorrect,goa,0,0.18,incorrect,juez nuevo,0,0.11,incorrect,viejo,0,0.15,incorrect,the old man,0,0.32,incorrect,bayan yargic,0,0.2,incorrect,goa,0,0.18,incorrect,viejo,0,0.15,incorrect
"['bayan', 'bayan watson', 'watson']",miss hester,0,0.17,incorrect,miss mo,0,0.31,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,hana,0,0.44,incorrect,hester,0,0.17,incorrect,miss,0,0.2,incorrect,miss muda,0,0.19,incorrect,manodidina,0,0.38,incorrect,roa,0,0.25,incorrect,miss hanana,0,0.38,incorrect,miss mo,0,0.31,incorrect,hester,0,0.17,incorrect,hester,0,0.17,incorrect,miss muda,0,0.19,incorrect,roa,0,0.25,incorrect,miss,0,0.2,incorrect,miss,0,0.2,incorrect,zeynep,0,0.36,incorrect,babam,0,0.6,incorrect,co,0,0.25,incorrect,co,0,0.25,incorrect,martha,0,0.36,incorrect,mrs. smith,0,0.18,incorrect,miss,0,0.2,incorrect,babam,0,0.6,incorrect,co,0,0.25,incorrect,mrs. smith,0,0.18,incorrect
"['tom sawyer', 'tom', 'sawyer']",hester,0,0.5,incorrect,hester,0,0.5,incorrect,hope,0,0.29,incorrect,hope,0,0.29,incorrect,hester,0,0.5,incorrect,hurricane,0,0.27,incorrect,elizabeth,0,0.27,incorrect,delahu,0,0.17,incorrect,noraisiko,0,0.21,incorrect,hitanao,0,0.4,incorrect,ha,0,0.25,incorrect,hester,0,0.5,incorrect,hope,0,0.29,incorrect,hurricane,0,0.27,incorrect,delahu,0,0.17,incorrect,hitanao,0,0.4,incorrect,mask,0,0.29,incorrect,hezekiah,0,0.14,incorrect,baltayi,0,0.35,incorrect,baltayi,0,0.35,incorrect,thang ban,0,0.32,incorrect,cuoi,0,0.29,incorrect,henry,0,0.36,incorrect,espinoza,0,0.29,incorrect,hezekiah,0,0.14,incorrect,baltayi,0,0.35,incorrect,cuoi,0,0.29,incorrect,espinoza,0,0.29,incorrect
['jim'],hester,0,0.0,incorrect,awon awonwori,0,0.12,incorrect,hester,0,0.0,incorrect,ke,0,0.0,incorrect,hester,0,0.0,incorrect,oia,0,0.33,incorrect,people,0,0.0,incorrect,chetan,0,0.0,incorrect,nipetraka,0,0.17,incorrect,nilaza niresaka,0,0.11,incorrect,irene,0,0.25,incorrect,awon awonwori,0,0.12,incorrect,ke,0,0.0,incorrect,oia,0,0.33,incorrect,chetan,0,0.0,incorrect,nilaza niresaka,0,0.11,incorrect,[mask],0,0.22,incorrect,him,0,0.67,incorrect,ayshe,0,0.0,incorrect,bunun,0,0.0,incorrect,nguoi kia,0,0.17,incorrect,co,0,0.0,incorrect,mask,0,0.29,incorrect,sola,0,0.0,incorrect,him,0,0.67,incorrect,bunun,0,0.0,incorrect,co,0,0.0,incorrect,sola,0,0.0,incorrect
['jim'],hester,0,0.0,incorrect,nitori,0,0.22,incorrect,mary,0,0.29,incorrect,hester,0,0.0,incorrect,harper,0,0.0,incorrect,hester,0,0.0,incorrect,catfish,0,0.2,incorrect,catfish,0,0.2,incorrect,antsy,0,0.0,incorrect,siramamy,0,0.36,incorrect,kofi,0,0.29,incorrect,nitori,0,0.22,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,catfish,0,0.2,incorrect,siramamy,0,0.36,incorrect,the nigger,0,0.15,incorrect,him,0,0.67,incorrect,maskarada,0,0.17,incorrect,maskarade,0,0.17,incorrect,han,0,0.0,incorrect,anh,0,0.0,incorrect,el negro,0,0.0,incorrect,el brujo,0,0.18,incorrect,him,0,0.67,incorrect,maskarade,0,0.17,incorrect,anh,0,0.0,incorrect,el brujo,0,0.18,incorrect
['jim'],mask,0,0.29,incorrect,leyin,0,0.25,incorrect,morago,0,0.22,incorrect,fa,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,mask,0,0.29,incorrect,shyam,0,0.25,incorrect,hery,0,0.0,incorrect,ary,0,0.0,incorrect,botswana,0,0.0,incorrect,leyin,0,0.25,incorrect,fa,0,0.0,incorrect,hester,0,0.0,incorrect,shyam,0,0.25,incorrect,ary,0,0.0,incorrect,he,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,cemil,0,0.25,incorrect,han,0,0.0,incorrect,han,0,0.0,incorrect,elia,0,0.29,incorrect,alguien,0,0.2,incorrect,hester,0,0.0,incorrect,cemil,0,0.25,incorrect,han,0,0.0,incorrect,alguien,0,0.2,incorrect
['jim'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,dinonyane,0,0.17,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,mary,0,0.29,incorrect,nilaza,0,0.22,incorrect,ke,0,0.0,incorrect,hester,0,0.0,incorrect,dinonyane,0,0.17,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,nilaza,0,0.22,incorrect,he,0,0.0,incorrect,granny,0,0.0,incorrect,babasi,0,0.22,incorrect,babam,0,0.25,incorrect,han,0,0.0,incorrect,han,0,0.0,incorrect,someone,0,0.2,incorrect,abuelita,0,0.18,incorrect,granny,0,0.0,incorrect,babam,0,0.25,incorrect,han,0,0.0,incorrect,abuelita,0,0.18,incorrect
['jim'],hester,0,0.0,incorrect,babatunde,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,houea,0,0.0,incorrect,madhu,0,0.25,incorrect,hester,0,0.0,incorrect,ary,0,0.0,incorrect,nilaza,0,0.22,incorrect,empa,0,0.29,incorrect,babatunde,0,0.0,incorrect,hester,0,0.0,incorrect,houea,0,0.0,incorrect,hester,0,0.0,incorrect,nilaza,0,0.22,incorrect,he,0,0.0,incorrect,honey,0,0.0,incorrect,ibrahim,0,0.4,incorrect,gunes,0,0.0,incorrect,han,0,0.0,incorrect,hom,0,0.33,incorrect,eliseo,0,0.22,incorrect,hombre,0,0.22,incorrect,honey,0,0.0,incorrect,gunes,0,0.0,incorrect,hom,0,0.33,incorrect,hombre,0,0.22,incorrect
['jim'],hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,maska,0,0.25,incorrect,sign,0,0.29,incorrect,fate,0,0.0,incorrect,efa,0,0.0,incorrect,heloise,0,0.2,incorrect,ke,0,0.0,incorrect,hester,0,0.0,incorrect,hester,0,0.0,incorrect,maska,0,0.25,incorrect,fate,0,0.0,incorrect,heloise,0,0.2,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect,hermes,0,0.22,incorrect,hemen,0,0.25,incorrect,han,0,0.0,incorrect,nguyen,0,0.0,incorrect,mask,0,0.29,incorrect,suzy,0,0.0,incorrect,he,0,0.0,incorrect,hemen,0,0.25,incorrect,nguyen,0,0.0,incorrect,suzy,0,0.0,incorrect
"['bay bradish', 'misto bradish', 'bradish', 'bay', 'misto']",hester,0,0.36,incorrect,hester,0,0.36,incorrect,e. e.,0,0.12,incorrect,hester,0,0.36,incorrect,tahiti,0,0.36,incorrect,noah,0,0.36,incorrect,pirate,0,0.36,incorrect,mike,0,0.44,incorrect,dey,0,0.33,incorrect,dey,0,0.33,incorrect,hantle,0,0.22,incorrect,hester,0,0.36,incorrect,hester,0,0.36,incorrect,noah,0,0.36,incorrect,mike,0,0.44,incorrect,dey,0,0.33,incorrect,old man,0,0.3,incorrect,hezekiah,0,0.29,incorrect,mask,0,0.44,incorrect,big,0,0.4,incorrect,cu,0,0.0,incorrect,han,0,0.33,incorrect,senor,0,0.4,incorrect,el,0,0.0,incorrect,hezekiah,0,0.29,incorrect,big,0,0.4,incorrect,han,0,0.33,incorrect,el,0,0.0,incorrect
['jim'],illinois,0,0.18,incorrect,iho,0,0.33,incorrect,felong,0,0.0,incorrect,lefelo,0,0.0,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,mount mckinley,0,0.12,incorrect,illinois,0,0.18,incorrect,nahafinaritra,0,0.12,incorrect,rebecca,0,0.0,incorrect,iho,0,0.33,incorrect,lefelo,0,0.0,incorrect,illinois,0,0.18,incorrect,mount mckinley,0,0.12,incorrect,nahafinaritra,0,0.12,incorrect,we,0,0.0,incorrect,illinois,0,0.18,incorrect,john,0,0.29,incorrect,illinois,0,0.18,incorrect,chung toi,0,0.17,incorrect,illinois,0,0.18,incorrect,mask,0,0.29,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect,illinois,0,0.18,incorrect
