Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['serena'],collateral,0,0.38,incorrect,collateral,0,0.38,incorrect,collateral,0,0.38,incorrect
['vampyre'],name,0,0.55,incorrect,daughter,0,0.27,incorrect,daughter,0,0.27,incorrect
['vampyre'],a human,0,0.29,incorrect,monster,0,0.29,incorrect,monster,0,0.29,incorrect
['serena'],mask,0,0.2,incorrect,collateral,0,0.38,incorrect,collateral,0,0.38,incorrect
['loyals'],the were collateral,0,0.24,incorrect,father,0,0.17,incorrect,father,0,0.17,incorrect
['ana'],she,0,0.0,incorrect,company,0,0.4,incorrect,company,0,0.4,incorrect
['ana'],jane,0,0.57,incorrect,middle,0,0.0,incorrect,middle,0,0.0,incorrect
['ana'],yourname,0,0.36,incorrect,mother,0,0.0,incorrect,mother,0,0.0,incorrect
['vampyres'],serena,0,0.29,incorrect,serena,0,0.29,incorrect,serena,0,0.29,incorrect
['serena'],melissa,0,0.31,incorrect,he's,0,0.2,incorrect,he's,0,0.2,incorrect
['ana'],mask,0,0.29,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['ana'],serena,0,0.44,incorrect,serena,0,0.44,incorrect,serena,0,0.44,incorrect
['max'],mask,0,0.57,incorrect,reserve,0,0.0,incorrect,reserve,0,0.0,incorrect
['ana'],she,0,0.0,incorrect,kate,0,0.29,incorrect,kate,0,0.29,incorrect
['serena'],her,0,0.44,incorrect,home,0,0.2,incorrect,home,0,0.2,incorrect
['ana'],lowe,0,0.0,incorrect,lowe,0,0.0,incorrect,lowe,0,0.0,incorrect
['vampyre'],any,0,0.4,incorrect,wolf's,0,0.0,incorrect,wolf's,0,0.0,incorrect
['alex'],someone,0,0.18,incorrect,she,0,0.29,incorrect,she,0,0.29,incorrect
['alex'],she,0,0.29,incorrect,a,0,0.4,incorrect,a,0,0.4,incorrect
['alpha'],leader,0,0.36,incorrect,he,0,0.29,incorrect,he,0,0.29,incorrect
['alex'],lowe,0,0.5,incorrect,lowe,0,0.5,incorrect,lowe,0,0.5,incorrect
['vampyre'],were,0,0.36,incorrect,father,0,0.31,incorrect,father,0,0.31,incorrect
['ana'],lowe,0,0.0,incorrect,lowe,0,0.0,incorrect,lowe,0,0.0,incorrect
['vampyres'],the martians,0,0.3,incorrect,hug,0,0.0,incorrect,hug,0,0.0,incorrect
['serena'],someone,0,0.46,incorrect,blueberries,0,0.35,incorrect,blueberries,0,0.35,incorrect
['alex'],mask,0,0.25,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
['ana'],misery,0,0.0,incorrect,misery,0,0.0,incorrect,misery,0,0.0,incorrect
['ana'],vampyres,0,0.18,incorrect,vampyres,0,0.18,incorrect,vampyres,0,0.18,incorrect
['ana'],the biological father,0,0.17,incorrect,father's,0,0.18,incorrect,father's,0,0.18,incorrect
['ana'],name,0,0.57,incorrect,mary,0,0.29,incorrect,mary,0,0.29,incorrect
['ana'],someone,0,0.2,incorrect,cooper,0,0.0,incorrect,cooper,0,0.0,incorrect
['ana'],he,0,0.0,incorrect,my mother,0,0.0,incorrect,my mother,0,0.0,incorrect
['alex'],husband,0,0.18,incorrect,mask,0,0.25,incorrect,mask,0,0.25,incorrect
['ana'],someone,0,0.2,incorrect,sarah,0,0.5,incorrect,sarah,0,0.5,incorrect
['alex'],he,0,0.33,incorrect,spy,0,0.0,incorrect,spy,0,0.0,incorrect
['ana'],mary,0,0.29,incorrect,mother,0,0.0,incorrect,mother,0,0.0,incorrect
['serena'],mary,0,0.2,incorrect,vampyre,0,0.31,incorrect,vampyre,0,0.31,incorrect
['emery'],mask,0,0.22,incorrect,tomorrow,0,0.31,incorrect,tomorrow,0,0.31,incorrect
['serena'],hester,0,0.5,incorrect,her,0,0.44,incorrect,her,0,0.44,incorrect
['serena'],human,0,0.18,incorrect,sign,0,0.4,incorrect,sign,0,0.4,incorrect
['serena'],mask,0,0.2,incorrect,sharks,0,0.33,incorrect,sharks,0,0.33,incorrect
['koen'],sister,0,0.2,incorrect,sister,0,0.2,incorrect,sister,0,0.2,incorrect
['emery'],someone,0,0.33,incorrect,her,0,0.5,incorrect,her,0,0.5,incorrect
['koen'],he,0,0.33,incorrect,he,0,0.33,incorrect,he,0,0.33,incorrect
