Single_ent,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct
['butch'],doc,0,0.25,incorrect,nick,0,0.22,incorrect,nick,0,0.22,incorrect
['butch'],jim,0,0.0,incorrect,tom,0,0.25,incorrect,tom,0,0.25,incorrect
['butch'],nellybelle,0,0.13,incorrect,nelly,0,0.0,incorrect,nelly,0,0.0,incorrect
['butch'],nellybelle,0,0.13,incorrect,jane,0,0.0,incorrect,jane,0,0.0,incorrect
['ylla'],scarlett,0,0.17,incorrect,pyotr,0,0.22,incorrect,pyotr,0,0.22,incorrect
['jack'],he,0,0.0,incorrect,sam,0,0.29,incorrect,sam,0,0.29,incorrect
['brown'],harvard,0,0.17,incorrect,dean,0,0.22,incorrect,dean,0,0.22,incorrect
['danny'],max,0,0.25,incorrect,clump,0,0.0,incorrect,clump,0,0.0,incorrect
['danny'],moon,0,0.22,incorrect,uck,0,0.0,incorrect,uck,0,0.0,incorrect
['danny'],harold,0,0.18,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],he,0,0.0,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect
['danny'],the owner,0,0.14,incorrect,china,0,0.2,incorrect,china,0,0.2,incorrect
['danny'],jack,0,0.22,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],raymond chandler,0,0.29,incorrect,quaker,0,0.18,incorrect,quaker,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],mr. johnson,0,0.25,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['danny'],he,0,0.0,incorrect,august,0,0.18,incorrect,august,0,0.18,incorrect
['jesse'],kevin,0,0.2,incorrect,michael,0,0.17,incorrect,michael,0,0.17,incorrect
['pat'],the boss,0,0.18,incorrect,stack,0,0.25,incorrect,stack,0,0.25,incorrect
['danny'],hilltop,0,0.0,incorrect,detroit,0,0.17,incorrect,detroit,0,0.17,incorrect
['danny'],john,0,0.22,incorrect,texaco,0,0.18,incorrect,texaco,0,0.18,incorrect
['danny'],truck,0,0.0,incorrect,hester prynne,0,0.22,incorrect,hester prynne,0,0.22,incorrect
['danny'],he,0,0.0,incorrect,franklin,0,0.46,incorrect,franklin,0,0.46,incorrect
['danny'],joe,0,0.0,incorrect,chandler,0,0.31,incorrect,chandler,0,0.31,incorrect
['danny'],wilder,0,0.18,incorrect,wilder,0,0.18,incorrect,wilder,0,0.18,incorrect
['becky'],emily,0,0.4,incorrect,toyota,0,0.18,incorrect,toyota,0,0.18,incorrect
['gunnel'],goodland,0,0.29,incorrect,lawrence,0,0.29,incorrect,lawrence,0,0.29,incorrect
['danny'],he,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['danny'],earl,0,0.22,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['danny'],farmer,0,0.18,incorrect,yorick,0,0.18,incorrect,yorick,0,0.18,incorrect
['jalbert'],officer,0,0.29,incorrect,yup,0,0.0,incorrect,yup,0,0.0,incorrect
['jalbert'],danny,0,0.17,incorrect,danny,0,0.17,incorrect,danny,0,0.17,incorrect
['jalbert'],john,0,0.18,incorrect,dimmesdale,0,0.35,incorrect,dimmesdale,0,0.35,incorrect
['jalbert'],john,0,0.18,incorrect,ned,0,0.2,incorrect,ned,0,0.2,incorrect
['jalbert'],edward,0,0.31,incorrect,dimmesdale,0,0.35,incorrect,dimmesdale,0,0.35,incorrect
['jalbert'],sam,0,0.2,incorrect,peggy,0,0.17,incorrect,peggy,0,0.17,incorrect
['jalbert'],sheila,0,0.15,incorrect,speed,0,0.17,incorrect,speed,0,0.17,incorrect
['jalbert'],joe,0,0.4,incorrect,denver,0,0.31,incorrect,denver,0,0.31,incorrect
['jalbert'],he,0,0.22,incorrect,wicker,0,0.31,incorrect,wicker,0,0.31,incorrect
['ball'],inspector,0,0.0,incorrect,inspector,0,0.0,incorrect,inspector,0,0.0,incorrect
['ball'],raymond,0,0.18,incorrect,arthur,0,0.2,incorrect,arthur,0,0.2,incorrect
['ella'],emily,0,0.44,incorrect,dimmesdale,0,0.29,incorrect,dimmesdale,0,0.29,incorrect
['jesse'],john,0,0.22,incorrect,clue,0,0.22,incorrect,clue,0,0.22,incorrect
['yvonne'],scarlett,0,0.14,incorrect,darcy,0,0.18,incorrect,darcy,0,0.18,incorrect
['frank'],it,0,0.0,incorrect,dimmesdale,0,0.13,incorrect,dimmesdale,0,0.13,incorrect
['calten'],arthur,0,0.33,incorrect,dimmesdale,0,0.38,incorrect,dimmesdale,0,0.38,incorrect
['andersson'],john,0,0.31,incorrect,arthur,0,0.27,incorrect,arthur,0,0.27,incorrect
['frank'],edward,0,0.18,incorrect,scarlett,0,0.15,incorrect,scarlett,0,0.15,incorrect
['frank'],jim,0,0.0,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
"['bobby', 'feeney', 'bobby feeney']",not sherlock,0,0.25,incorrect,mr.,0,0.0,incorrect,mr.,0,0.0,incorrect
['ludlum'],smith,0,0.18,incorrect,doc,0,0.22,incorrect,doc,0,0.22,incorrect
['doc'],wicked,0,0.22,incorrect,chrysanthemum,0,0.12,incorrect,chrysanthemum,0,0.12,incorrect
['pando'],nelson mandela,0,0.32,incorrect,swift,0,0.0,incorrect,swift,0,0.0,incorrect
['galen'],officer,0,0.17,incorrect,scarlett,0,0.46,incorrect,scarlett,0,0.46,incorrect
['alvarez'],ortega,0,0.31,incorrect,star trek,0,0.38,incorrect,star trek,0,0.38,incorrect
"['mary', 'mary worth', 'worth']",john,0,0.44,incorrect,key,0,0.29,incorrect,key,0,0.29,incorrect
"['mary', 'mary worth', 'worth']",carol,0,0.44,incorrect,facebook,0,0.22,incorrect,facebook,0,0.22,incorrect
['freeman'],jack,0,0.18,incorrect,dimmesdale,0,0.24,incorrect,dimmesdale,0,0.24,incorrect
['lloyd'],john,0,0.22,incorrect,shag,0,0.0,incorrect,shag,0,0.0,incorrect
['beth'],emily,0,0.22,incorrect,marian,0,0.0,incorrect,marian,0,0.0,incorrect
['lloyd'],he,0,0.0,incorrect,collar,0,0.36,incorrect,collar,0,0.36,incorrect
['greg'],scarlett,0,0.33,incorrect,you,0,0.0,incorrect,you,0,0.0,incorrect
['greg'],adrian,0,0.2,incorrect,nell,0,0.25,incorrect,nell,0,0.25,incorrect
"['greg ackerman', 'greg', 'ackerman']",don draper,0,0.35,incorrect,brite,0,0.44,incorrect,brite,0,0.44,incorrect
['trenton'],smith,0,0.17,incorrect,mr. poppins,0,0.33,incorrect,mr. poppins,0,0.33,incorrect
"['key', 'duma', 'duma key']",key west,0,0.55,incorrect,key,1,1.0,correct,key,1,1.0,correct
['donna'],richard,0,0.17,incorrect,nathaniel,0,0.29,incorrect,nathaniel,0,0.29,incorrect
['bell'],smith,0,0.0,incorrect,hester,0,0.2,incorrect,hester,0,0.2,incorrect
['zane'],john,0,0.25,incorrect,scarlett,0,0.33,incorrect,scarlett,0,0.33,incorrect
['zane'],sam,0,0.29,incorrect,goldfish,0,0.0,incorrect,goldfish,0,0.0,incorrect
['bell'],mrs. poirot,0,0.0,incorrect,nichols,0,0.18,incorrect,nichols,0,0.18,incorrect
['donna'],ray,0,0.25,incorrect,byron,0,0.4,incorrect,byron,0,0.4,incorrect
['tad'],bell,0,0.0,incorrect,triplets,0,0.18,incorrect,triplets,0,0.18,incorrect
"['andy', 'pelley', 'andy pelley']",officer,0,0.15,incorrect,keys,0,0.4,incorrect,keys,0,0.4,incorrect
['pelley'],raymond chandler,0,0.18,incorrect,mustache,0,0.14,incorrect,mustache,0,0.14,incorrect
['pelley'],jim,0,0.0,incorrect,disney,0,0.33,incorrect,disney,0,0.33,incorrect
['devereaux'],quint,0,0.14,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
"['sally', 'ann', 'sally ann']",jim,0,0.0,incorrect,harold,0,0.36,incorrect,harold,0,0.36,incorrect
['curry'],castle rock,0,0.25,incorrect,white mountain,0,0.11,incorrect,white mountain,0,0.11,incorrect
