Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['ton', 'buchanan', 'tom buchanan', 'tom', 'ton buchanan']",shakespeare,0,0.32,incorrect,shakespeare,0,0.32,incorrect,god,0,0.33,incorrect,abel,0,0.17,incorrect,adam,0,0.33,incorrect,abraham,0,0.4,incorrect,malika,0,0.33,incorrect,malikin,0,0.32,incorrect,abrahamy,0,0.38,incorrect,abrahamy,0,0.38,incorrect,shakespeare,0,0.32,incorrect,shakespeare,0,0.32,incorrect,abel,0,0.17,incorrect,abraham,0,0.4,incorrect,malikin,0,0.32,incorrect,abrahamy,0,0.38,incorrect,gatsby,0,0.22,incorrect,london,0,0.44,incorrect,flaubert,0,0.18,incorrect,bogazici,0,0.25,incorrect,flaubert,0,0.18,incorrect,nguyen,0,0.33,incorrect,byron,0,0.5,incorrect,orfeo,0,0.25,incorrect,london,0,0.44,incorrect,bogazici,0,0.25,incorrect,nguyen,0,0.33,incorrect,orfeo,0,0.25,incorrect
['tom'],john f. kennedy,0,0.11,incorrect,abraham lincoln,0,0.11,incorrect,brooklyn,0,0.18,incorrect,washington,0,0.31,incorrect,harvard,0,0.0,incorrect,abraham lincoln,0,0.11,incorrect,charlie chaplin,0,0.0,incorrect,albert,0,0.22,incorrect,madison,0,0.2,incorrect,washington,0,0.31,incorrect,washington,0,0.31,incorrect,abraham lincoln,0,0.11,incorrect,washington,0,0.31,incorrect,abraham lincoln,0,0.11,incorrect,albert,0,0.22,incorrect,washington,0,0.31,incorrect,frank,0,0.0,incorrect,wilde,0,0.0,incorrect,frank,0,0.0,incorrect,york,0,0.29,incorrect,nick,0,0.0,incorrect,york,0,0.29,incorrect,hemingway,0,0.17,incorrect,york,0,0.29,incorrect,wilde,0,0.0,incorrect,york,0,0.29,incorrect,york,0,0.29,incorrect,york,0,0.29,incorrect
"['bayan', 'bayan wilson', 'wilson', 'mistress wilson', 'wilso', 'mistress']",jesus,0,0.46,incorrect,jesus,0,0.46,incorrect,god,0,0.25,incorrect,god,0,0.25,incorrect,adam,0,0.44,incorrect,abraham,0,0.5,incorrect,shakespeare,0,0.32,incorrect,michelangelo,0,0.37,incorrect,abrahamy,0,0.46,incorrect,abrahamy,0,0.46,incorrect,shakespeare,0,0.32,incorrect,jesus,0,0.46,incorrect,god,0,0.25,incorrect,abraham,0,0.5,incorrect,michelangelo,0,0.37,incorrect,abrahamy,0,0.46,incorrect,beatrix,0,0.33,incorrect,airedale,0,0.38,incorrect,bay bursa,0,0.57,incorrect,shakespeare,0,0.32,incorrect,beatrix,0,0.33,incorrect,beethoven,0,0.29,incorrect,fortuna,0,0.31,incorrect,elvis,0,0.4,incorrect,airedale,0,0.38,incorrect,shakespeare,0,0.32,incorrect,beethoven,0,0.29,incorrect,elvis,0,0.4,incorrect
"['bayan', 'myrtle', 'bayan wilson', 'wilson', 'mistress wilson', 'mistress']",henry,0,0.2,incorrect,harvard,0,0.33,incorrect,adam,0,0.44,incorrect,victoria,0,0.38,incorrect,galileo,0,0.46,incorrect,abraham,0,0.5,incorrect,shirley,0,0.46,incorrect,walt disney,0,0.47,incorrect,smith,0,0.46,incorrect,washington,0,0.5,incorrect,william shakespeare,0,0.32,incorrect,harvard,0,0.33,incorrect,victoria,0,0.38,incorrect,abraham,0,0.5,incorrect,walt disney,0,0.47,incorrect,washington,0,0.5,incorrect,wolfe,0,0.36,incorrect,marie,0,0.55,incorrect,elvis,0,0.36,incorrect,central park,0,0.24,incorrect,nguyen,0,0.36,incorrect,washington,0,0.5,incorrect,elizabeth taylor,0,0.36,incorrect,times square,0,0.4,incorrect,marie,0,0.55,incorrect,central park,0,0.24,incorrect,washington,0,0.5,incorrect,times square,0,0.4,incorrect
['catherine'],abrahami,0,0.35,incorrect,abraham,0,0.25,incorrect,abraham lincoln,0,0.33,incorrect,jesus,0,0.14,incorrect,adam,0,0.15,incorrect,adam,0,0.15,incorrect,heidi,0,0.43,incorrect,bob,0,0.0,incorrect,abrahamy,0,0.24,incorrect,abrahamy,0,0.24,incorrect,jesus,0,0.14,incorrect,abraham,0,0.25,incorrect,jesus,0,0.14,incorrect,adam,0,0.15,incorrect,bob,0,0.0,incorrect,abrahamy,0,0.24,incorrect,jordan,0,0.27,incorrect,josephine,0,0.44,incorrect,madam bovary,0,0.19,incorrect,tabiat,0,0.27,incorrect,thuy kieu,0,0.44,incorrect,doi,0,0.17,incorrect,la hermana,0,0.53,incorrect,maria,0,0.43,incorrect,josephine,0,0.44,incorrect,tabiat,0,0.27,incorrect,doi,0,0.17,incorrect,maria,0,0.43,incorrect
"['mister mckee', 'bay mckee', 'bay', 'mister', 'mckee']",abrahamu adesola oduduye oyekanmi,0,0.24,incorrect,jesus,0,0.2,incorrect,abel,0,0.31,incorrect,israel,0,0.5,incorrect,adam,0,0.31,incorrect,abraham,0,0.4,incorrect,macbeth,0,0.5,incorrect,charles darwin,0,0.21,incorrect,abrahamy,0,0.55,incorrect,abrahamy,0,0.55,incorrect,robinson,0,0.29,incorrect,jesus,0,0.2,incorrect,israel,0,0.5,incorrect,abraham,0,0.4,incorrect,charles darwin,0,0.21,incorrect,abrahamy,0,0.55,incorrect,wilson,0,0.33,incorrect,lincoln,0,0.21,incorrect,pickwick,0,0.31,incorrect,ataturk,0,0.32,incorrect,thuy,0,0.29,incorrect,nguyen,0,0.27,incorrect,robinson crusoe,0,0.37,incorrect,sancho,0,0.27,incorrect,lincoln,0,0.21,incorrect,ataturk,0,0.32,incorrect,nguyen,0,0.27,incorrect,sancho,0,0.27,incorrect
"['jordan', 'jordan baker', 'baker']",abraham lincoln,0,0.29,incorrect,abraham lincoln,0,0.29,incorrect,god,0,0.44,incorrect,israel,0,0.36,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.5,incorrect,shakespeare,0,0.5,incorrect,abrahamy,0,0.31,incorrect,abrahamy,0,0.31,incorrect,israel,0,0.36,incorrect,abraham lincoln,0,0.29,incorrect,israel,0,0.36,incorrect,adam,0,0.4,incorrect,shakespeare,0,0.5,incorrect,abrahamy,0,0.31,incorrect,darcy,0,0.4,incorrect,heathcliff,0,0.13,incorrect,peri,0,0.44,incorrect,haydarpasa,0,0.27,incorrect,thuy kieu,0,0.29,incorrect,thuy kieu,0,0.29,incorrect,adan,0,0.6,incorrect,homero,0,0.36,incorrect,heathcliff,0,0.13,incorrect,haydarpasa,0,0.27,incorrect,thuy kieu,0,0.29,incorrect,homero,0,0.36,incorrect
['jordan'],jesus,0,0.18,incorrect,abraham,0,0.31,incorrect,god,0,0.44,incorrect,god,0,0.44,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,newton,0,0.33,incorrect,newton,0,0.33,incorrect,abrahamy,0,0.29,incorrect,abrahamy,0,0.29,incorrect,abraham,0,0.31,incorrect,abraham,0,0.31,incorrect,god,0,0.44,incorrect,adam,0,0.4,incorrect,newton,0,0.33,incorrect,abrahamy,0,0.29,incorrect,watson,0,0.33,incorrect,archimedes,0,0.25,incorrect,bay,0,0.22,incorrect,homeros,0,0.31,incorrect,chinh,0,0.18,incorrect,dong trang,0,0.5,incorrect,nosotros,0,0.29,incorrect,homero,0,0.33,incorrect,archimedes,0,0.25,incorrect,homeros,0,0.31,incorrect,dong trang,0,0.5,incorrect,homero,0,0.33,incorrect
"['bay gatsby', 'bay', 'gatsby']",obama,0,0.5,incorrect,obama,0,0.5,incorrect,themba,0,0.44,incorrect,jesus,0,0.18,incorrect,obama,0,0.5,incorrect,obama,0,0.5,incorrect,william tell,0,0.27,incorrect,william tell,0,0.27,incorrect,obama,0,0.5,incorrect,obama,0,0.5,incorrect,obama,0,0.5,incorrect,obama,0,0.5,incorrect,jesus,0,0.18,incorrect,obama,0,0.5,incorrect,william tell,0,0.27,incorrect,obama,0,0.5,incorrect,marlowe,0,0.2,incorrect,butler,0,0.25,incorrect,mustafa kemal ataturk,0,0.26,incorrect,mustafa kemal ataturk,0,0.26,incorrect,mr. greenleaf,0,0.26,incorrect,marconi,0,0.2,incorrect,winston churchill,0,0.09,incorrect,obama,0,0.5,incorrect,butler,0,0.25,incorrect,mustafa kemal ataturk,0,0.26,incorrect,marconi,0,0.2,incorrect,obama,0,0.5,incorrect
['jordan'],oliver twist,0,0.22,incorrect,abraham,0,0.31,incorrect,thabo,0,0.18,incorrect,facebook,0,0.14,incorrect,adam,0,0.4,incorrect,adam,0,0.4,incorrect,emily,0,0.0,incorrect,facebook,0,0.14,incorrect,job,0,0.44,incorrect,adama,0,0.36,incorrect,israel,0,0.33,incorrect,abraham,0,0.31,incorrect,facebook,0,0.14,incorrect,adam,0,0.4,incorrect,facebook,0,0.14,incorrect,adama,0,0.36,incorrect,jordan,1,1.0,correct,marx,0,0.2,incorrect,oscar wilde,0,0.35,incorrect,cicegi,0,0.0,incorrect,duc,0,0.22,incorrect,duc,0,0.22,incorrect,lord henry,0,0.5,incorrect,shakespeare,0,0.12,incorrect,marx,0,0.2,incorrect,cicegi,0,0.0,incorrect,duc,0,0.22,incorrect,shakespeare,0,0.12,incorrect
"['hindenburg', 'van hindenburg', 'von', 'van', 'von hindenburg']",marx,0,0.29,incorrect,frank,0,0.5,incorrect,donald trump,0,0.31,incorrect,yeeboah,0,0.24,incorrect,lucifer,0,0.35,incorrect,adam,0,0.29,incorrect,shakespeare,0,0.29,incorrect,christ,0,0.25,incorrect,disney,0,0.38,incorrect,madagascar,0,0.25,incorrect,finella,0,0.35,incorrect,frank,0,0.5,incorrect,yeeboah,0,0.24,incorrect,adam,0,0.29,incorrect,christ,0,0.25,incorrect,madagascar,0,0.25,incorrect,al capone,0,0.35,incorrect,al,0,0.4,incorrect,adem,0,0.33,incorrect,adem,0,0.33,incorrect,quy du,0,0.3,incorrect,james bond,0,0.33,incorrect,judas,0,0.25,incorrect,adan,0,0.57,incorrect,al,0,0.4,incorrect,adem,0,0.33,incorrect,james bond,0,0.33,incorrect,adan,0,0.57,incorrect
['gatsby'],harvard,0,0.15,incorrect,albert einstein,0,0.29,incorrect,botswana,0,0.29,incorrect,botswana,0,0.29,incorrect,albert einstein,0,0.29,incorrect,albert einstein,0,0.29,incorrect,marie curie,0,0.12,incorrect,shakespeare,0,0.24,incorrect,albert einstein,0,0.29,incorrect,winston churchill,0,0.09,incorrect,phupu,0,0.0,incorrect,albert einstein,0,0.29,incorrect,botswana,0,0.29,incorrect,albert einstein,0,0.29,incorrect,shakespeare,0,0.24,incorrect,winston churchill,0,0.09,incorrect,fitzgerald,0,0.25,incorrect,wittgenstein,0,0.22,incorrect,mustafa kemal,0,0.11,incorrect,marcel proust,0,0.21,incorrect,dosteovsky,0,0.38,incorrect,nguyen dinh chieu,0,0.17,incorrect,gertrudis,0,0.4,incorrect,albert einstein,0,0.29,incorrect,wittgenstein,0,0.22,incorrect,marcel proust,0,0.21,incorrect,nguyen dinh chieu,0,0.17,incorrect,albert einstein,0,0.29,incorrect
['gatsby'],heath,0,0.36,incorrect,marie,0,0.18,incorrect,west egg,0,0.14,incorrect,jesus,0,0.18,incorrect,shakespeare,0,0.24,incorrect,adam,0,0.2,incorrect,hamlet,0,0.33,incorrect,shakespeare,0,0.24,incorrect,apple,0,0.18,incorrect,west,0,0.2,incorrect,yaba,0,0.4,incorrect,marie,0,0.18,incorrect,jesus,0,0.18,incorrect,adam,0,0.2,incorrect,shakespeare,0,0.24,incorrect,west,0,0.2,incorrect,gatsby,1,1.0,correct,winston,0,0.15,incorrect,jordan,0,0.17,incorrect,west,0,0.2,incorrect,nick,0,0.0,incorrect,london,0,0.0,incorrect,woody allen,0,0.12,incorrect,shakespeare,0,0.24,incorrect,winston,0,0.15,incorrect,west,0,0.2,incorrect,london,0,0.0,incorrect,shakespeare,0,0.24,incorrect
"['bayan', 'bayan wilson', 'wilson', 'mistress wilson', 'mistress']",abraham lincoln,0,0.52,incorrect,harvard,0,0.33,incorrect,john,0,0.4,incorrect,mckinley,0,0.38,incorrect,marie,0,0.46,incorrect,roosevelt,0,0.25,incorrect,shelley,0,0.27,incorrect,charles,0,0.4,incorrect,madagascar,0,0.33,incorrect,wilson,1,1.0,correct,washington,0,0.5,incorrect,harvard,0,0.33,incorrect,mckinley,0,0.38,incorrect,roosevelt,0,0.25,incorrect,charles,0,0.4,incorrect,wilson,1,1.0,correct,george,0,0.29,incorrect,brooklyn,0,0.46,incorrect,missisipi,0,0.59,incorrect,theodore,0,0.38,incorrect,daisy,0,0.4,incorrect,gatsby,0,0.36,incorrect,elvis presley,0,0.48,incorrect,theodore,0,0.38,incorrect,brooklyn,0,0.46,incorrect,theodore,0,0.38,incorrect,gatsby,0,0.36,incorrect,theodore,0,0.38,incorrect
"['hỉnh', 'wolfsheim hỉnh', 'bay', 'wolfsheim', 'bay wolfsheim', 'wolfshiem']",abrahamu,0,0.38,incorrect,david,0,0.25,incorrect,yaba,0,0.57,incorrect,yaba,0,0.57,incorrect,adam,0,0.29,incorrect,jesus,0,0.14,incorrect,oliver twist,0,0.38,incorrect,god,0,0.17,incorrect,salomona,0,0.29,incorrect,job,0,0.33,incorrect,abel,0,0.29,incorrect,david,0,0.25,incorrect,yaba,0,0.57,incorrect,jesus,0,0.14,incorrect,god,0,0.17,incorrect,job,0,0.33,incorrect,earl,0,0.29,incorrect,james,0,0.25,incorrect,abdulhamid,0,0.35,incorrect,ali,0,0.38,incorrect,dong,0,0.25,incorrect,duc,0,0.0,incorrect,hitler,0,0.4,incorrect,maria,0,0.25,incorrect,james,0,0.25,incorrect,ali,0,0.38,incorrect,duc,0,0.0,incorrect,maria,0,0.25,incorrect
