Single_ent,en_masked_results,en_masked_exact_match,en_masked_highest_fuzzy_match,en_masked_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct,en_masked_shuffled_results,en_masked_shuffled_exact_match,en_masked_shuffled_highest_fuzzy_match,en_masked_shuffled_correct
['serena'],wade,0,0.2,incorrect,cam,0,0.22,incorrect,cam,0,0.22,incorrect
['serena'],monica,0,0.33,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],ada,0,0.22,incorrect,caesar,0,0.33,incorrect,caesar,0,0.33,incorrect
['serena'],mom,0,0.0,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['vampyres'],edward,0,0.29,incorrect,jesus,0,0.31,incorrect,jesus,0,0.31,incorrect
['alex'],lowe,0,0.5,incorrect,rob lowe,0,0.33,incorrect,rob lowe,0,0.33,incorrect
['alex'],edward,0,0.2,incorrect,wolf,0,0.25,incorrect,wolf,0,0.25,incorrect
['alex'],leah,0,0.5,incorrect,alpha,0,0.44,incorrect,alpha,0,0.44,incorrect
['serena'],misery,0,0.5,incorrect,galaxy,0,0.17,incorrect,galaxy,0,0.17,incorrect
['serena'],stark,0,0.36,incorrect,or,0,0.25,incorrect,or,0,0.25,incorrect
['l'],google,0,0.29,incorrect,yahoo,0,0.0,incorrect,yahoo,0,0.0,incorrect
['serena'],adam,0,0.2,incorrect,edward,0,0.33,incorrect,edward,0,0.33,incorrect
['serena'],julia,0,0.18,incorrect,scarlett,0,0.43,incorrect,scarlett,0,0.43,incorrect
['vampyres'],he,0,0.2,incorrect,edward,0,0.29,incorrect,edward,0,0.29,incorrect
['max'],lowe,0,0.0,incorrect,rob lowe,0,0.0,incorrect,rob lowe,0,0.0,incorrect
['max'],chaol,0,0.25,incorrect,lucas,0,0.25,incorrect,lucas,0,0.25,incorrect
['max'],atlas,0,0.25,incorrect,van gogh,0,0.18,incorrect,van gogh,0,0.18,incorrect
['max'],victor,0,0.0,incorrect,watson,0,0.22,incorrect,watson,0,0.22,incorrect
['juno'],scarlett,0,0.0,incorrect,rob lowe,0,0.17,incorrect,rob lowe,0,0.17,incorrect
['juno'],victoria,0,0.17,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['serena'],charles,0,0.31,incorrect,max,0,0.22,incorrect,max,0,0.22,incorrect
['vampyre'],warlord,0,0.29,incorrect,rocky,0,0.17,incorrect,rocky,0,0.17,incorrect
['vampyre'],naomi,0,0.33,incorrect,frankenstein,0,0.21,incorrect,frankenstein,0,0.21,incorrect
['serena'],emiko,0,0.18,incorrect,holden,0,0.33,incorrect,holden,0,0.33,incorrect
['loyals'],adrian,0,0.17,incorrect,collateral,0,0.38,incorrect,collateral,0,0.38,incorrect
['ana'],she,0,0.0,incorrect,shakespeare,0,0.29,incorrect,shakespeare,0,0.29,incorrect
['edu'],google,0,0.22,incorrect,god,0,0.33,incorrect,god,0,0.33,incorrect
['ana'],emily,0,0.0,incorrect,garfield,0,0.18,incorrect,garfield,0,0.18,incorrect
['ana'],lydia,0,0.25,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['gemma'],warren,0,0.18,incorrect,augustus,0,0.15,incorrect,augustus,0,0.15,incorrect
['vampyres'],octopuses,0,0.35,incorrect,obama,0,0.31,incorrect,obama,0,0.31,incorrect
['serena'],webmd,0,0.18,incorrect,harry,0,0.18,incorrect,harry,0,0.18,incorrect
['ana'],emily,0,0.0,incorrect,adam,0,0.57,incorrect,adam,0,0.57,incorrect
['ana'],lowes,0,0.0,incorrect,patrick,0,0.2,incorrect,patrick,0,0.2,incorrect
['max'],adam,0,0.29,incorrect,christian,0,0.17,incorrect,christian,0,0.17,incorrect
['max'],house of night,0,0.0,incorrect,dracula,0,0.2,incorrect,dracula,0,0.2,incorrect
['max'],travis,0,0.22,incorrect,august,0,0.22,incorrect,august,0,0.22,incorrect
['ana'],amren,0,0.5,incorrect,he,0,0.0,incorrect,he,0,0.0,incorrect
['max'],victor,0,0.0,incorrect,dean,0,0.29,incorrect,dean,0,0.29,incorrect
['max'],monty,0,0.25,incorrect,montag,0,0.44,incorrect,montag,0,0.44,incorrect
['max'],jeff,0,0.0,incorrect,hamster,0,0.2,incorrect,hamster,0,0.2,incorrect
['max'],haymitch,0,0.18,incorrect,emily,0,0.25,incorrect,emily,0,0.25,incorrect
['serena'],tris,0,0.2,incorrect,holden,0,0.33,incorrect,holden,0,0.33,incorrect
['ana'],garfield,0,0.18,incorrect,rob lowe,0,0.0,incorrect,rob lowe,0,0.0,incorrect
['vampyre'],white,0,0.17,incorrect,michael,0,0.29,incorrect,michael,0,0.29,incorrect
['alex'],christian,0,0.15,incorrect,heathcliff,0,0.29,incorrect,heathcliff,0,0.29,incorrect
['alex'],mr. darcy,0,0.15,incorrect,julian,0,0.2,incorrect,julian,0,0.2,incorrect
['alpha'],team,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect
['alex'],lucas,0,0.22,incorrect,ally,0,0.5,incorrect,ally,0,0.5,incorrect
['vampyre'],shifter,0,0.14,incorrect,collateral,0,0.24,incorrect,collateral,0,0.24,incorrect
['l'],edward,0,0.0,incorrect,emily,0,0.33,incorrect,emily,0,0.33,incorrect
['ana'],scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect
['vampyres'],angels,0,0.43,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['serena'],john,0,0.2,incorrect,blueberries,0,0.35,incorrect,blueberries,0,0.35,incorrect
['alex'],adam,0,0.25,incorrect,jack,0,0.25,incorrect,jack,0,0.25,incorrect
['ana'],misery,0,0.0,incorrect,stephen,0,0.2,incorrect,stephen,0,0.2,incorrect
['ana'],dracula,0,0.4,incorrect,dracula,0,0.4,incorrect,dracula,0,0.4,incorrect
['vampyres'],vampires,0,0.88,correct,humans,0,0.29,incorrect,humans,0,0.29,incorrect
['alphas'],abraham lincoln,0,0.29,incorrect,edward,0,0.17,incorrect,edward,0,0.17,incorrect
['ana'],harry,0,0.25,incorrect,heathcliff,0,0.15,incorrect,heathcliff,0,0.15,incorrect
['loyals'],remnants,0,0.29,incorrect,max,0,0.22,incorrect,max,0,0.22,incorrect
['ana'],she,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['ana'],harry,0,0.25,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['ana'],me,0,0.0,incorrect,elizabeth,0,0.17,incorrect,elizabeth,0,0.17,incorrect
['vampyres'],humans,0,0.29,incorrect,trump,0,0.31,incorrect,trump,0,0.31,incorrect
['vampyres'],edward,0,0.29,incorrect,edward,0,0.29,incorrect,edward,0,0.29,incorrect
['alex'],christian,0,0.15,incorrect,julian,0,0.2,incorrect,julian,0,0.2,incorrect
['ana'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['alex'],augustus,0,0.17,incorrect,james,0,0.44,incorrect,james,0,0.44,incorrect
['juno'],artemis,0,0.0,incorrect,little red riding hood,0,0.15,incorrect,little red riding hood,0,0.15,incorrect
['ana'],leah,0,0.29,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['ana'],agatha,0,0.44,incorrect,agatha,0,0.44,incorrect,agatha,0,0.44,incorrect
['serena'],renfield,0,0.43,incorrect,carmilla,0,0.29,incorrect,carmilla,0,0.29,incorrect
['ana'],leigh,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['vampyre'],alpha,0,0.33,incorrect,heathcliff,0,0.12,incorrect,heathcliff,0,0.12,incorrect
['ana'],prim,0,0.0,incorrect,emmett,0,0.0,incorrect,emmett,0,0.0,incorrect
['alex'],john,0,0.0,incorrect,macgyver,0,0.33,incorrect,macgyver,0,0.33,incorrect
['alex'],lucas,0,0.22,incorrect,undyne,0,0.2,incorrect,undyne,0,0.2,incorrect
['ana'],lucas,0,0.25,incorrect,mr. darcy,0,0.17,incorrect,mr. darcy,0,0.17,incorrect
['ana'],emily,0,0.0,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['ana'],temple,0,0.0,incorrect,wrestling,0,0.17,incorrect,wrestling,0,0.17,incorrect
['alex'],eric,0,0.25,incorrect,tom,0,0.0,incorrect,tom,0,0.0,incorrect
['alex'],lucas,0,0.22,incorrect,google,0,0.4,incorrect,google,0,0.4,incorrect
['ana'],edward,0,0.22,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect
['alex'],neo,0,0.29,incorrect,steve,0,0.22,incorrect,steve,0,0.22,incorrect
['vampyre'],warlock,0,0.29,incorrect,emery,0,0.33,incorrect,emery,0,0.33,incorrect
['ana'],grace,0,0.25,incorrect,harry,0,0.25,incorrect,harry,0,0.25,incorrect
['ana'],harry,0,0.25,incorrect,perry,0,0.0,incorrect,perry,0,0.0,incorrect
['ana'],augustus,0,0.18,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['emery'],adrian,0,0.18,incorrect,friday,0,0.36,incorrect,friday,0,0.36,incorrect
['alpha'],ethan,0,0.4,incorrect,steve,0,0.0,incorrect,steve,0,0.0,incorrect
['ana'],emily,0,0.0,incorrect,adam,0,0.57,incorrect,adam,0,0.57,incorrect
['vampyre'],dracula,0,0.14,incorrect,dracula,0,0.14,incorrect,dracula,0,0.14,incorrect
['roscoe'],interpol,0,0.29,incorrect,frank,0,0.18,incorrect,frank,0,0.18,incorrect
['roscoe'],levi,0,0.2,incorrect,heathcliff,0,0.12,incorrect,heathcliff,0,0.12,incorrect
['ana'],my father,0,0.17,incorrect,john,0,0.29,incorrect,john,0,0.29,incorrect
['serena'],she,0,0.44,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['shannon'],he,0,0.22,incorrect,john,0,0.36,incorrect,john,0,0.36,incorrect
['serena'],severin,0,0.62,incorrect,plumbago,0,0.14,incorrect,plumbago,0,0.14,incorrect
['serena'],will,0,0.0,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['koen'],leah,0,0.25,incorrect,god,0,0.29,incorrect,god,0,0.29,incorrect
['can'],can,1,1.0,correct,newton,0,0.22,incorrect,newton,0,0.22,incorrect
['alex'],paul,0,0.5,incorrect,emily,0,0.22,incorrect,emily,0,0.22,incorrect
['emery'],scarlett,0,0.15,incorrect,lucas,0,0.0,incorrect,lucas,0,0.0,incorrect
['serena'],esme,0,0.4,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],edward,0,0.33,incorrect,shakespeare,0,0.47,incorrect,shakespeare,0,0.47,incorrect
['vampyre'],new,0,0.2,incorrect,elizabeth,0,0.25,incorrect,elizabeth,0,0.25,incorrect
['ana'],lucien,0,0.22,incorrect,scarlett,0,0.18,incorrect,scarlett,0,0.18,incorrect
['serena'],camilla,0,0.15,incorrect,julia,0,0.18,incorrect,julia,0,0.18,incorrect
['ana'],scarlett,0,0.18,incorrect,collateral,0,0.31,incorrect,collateral,0,0.31,incorrect
['serena'],tris,0,0.2,incorrect,edward,0,0.33,incorrect,edward,0,0.33,incorrect
['emery'],heathcliff,0,0.13,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['koen'],anthony bourdain,0,0.2,incorrect,mr. darcy,0,0.0,incorrect,mr. darcy,0,0.0,incorrect
['koen'],althea,0,0.2,incorrect,scarlett,0,0.17,incorrect,scarlett,0,0.17,incorrect
['ana'],tris,0,0.0,incorrect,rob lowe,0,0.0,incorrect,rob lowe,0,0.0,incorrect
['serena'],they,0,0.2,incorrect,dr. smith,0,0.13,incorrect,dr. smith,0,0.13,incorrect
['ana'],rhys,0,0.0,incorrect,augustus,0,0.18,incorrect,augustus,0,0.18,incorrect
['alex'],haymitch,0,0.17,incorrect,victor,0,0.0,incorrect,victor,0,0.0,incorrect
['emery'],nsa,0,0.0,incorrect,dr. smith,0,0.14,incorrect,dr. smith,0,0.14,incorrect
['alex'],he,0,0.33,incorrect,shinji,0,0.0,incorrect,shinji,0,0.0,incorrect
['ana'],your sister,0,0.0,incorrect,heathcliff,0,0.15,incorrect,heathcliff,0,0.15,incorrect
['vampyre'],vampire,0,0.86,correct,domino's,0,0.13,incorrect,domino's,0,0.13,incorrect
['ana'],charlie,0,0.2,incorrect,heathcliff,0,0.15,incorrect,heathcliff,0,0.15,incorrect
['ana'],sparkles,0,0.18,incorrect,sparkles,0,0.18,incorrect,sparkles,0,0.18,incorrect
['alex'],netflix,0,0.36,incorrect,skippy,0,0.0,incorrect,skippy,0,0.0,incorrect
['ana'],emily,0,0.0,incorrect,barbie,0,0.22,incorrect,barbie,0,0.22,incorrect
['vampyres'],she,0,0.18,incorrect,elizabeth,0,0.24,incorrect,elizabeth,0,0.24,incorrect
['serena'],renee,0,0.55,incorrect,damage,0,0.17,incorrect,damage,0,0.17,incorrect
['serena'],she,0,0.44,incorrect,lord,0,0.2,incorrect,lord,0,0.2,incorrect
['serena'],she,0,0.44,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['vampyre'],native american,0,0.36,incorrect,heathcliff,0,0.12,incorrect,heathcliff,0,0.12,incorrect
['ana'],emery,0,0.0,incorrect,emery,0,0.0,incorrect,emery,0,0.0,incorrect
['juno'],she,0,0.0,incorrect,ethan,0,0.22,incorrect,ethan,0,0.22,incorrect
['hush'],christian,0,0.31,incorrect,christian,0,0.31,incorrect,christian,0,0.31,incorrect
['serena'],julian,0,0.17,incorrect,frankenstein,0,0.33,incorrect,frankenstein,0,0.33,incorrect
['serena'],she,0,0.44,incorrect,christine,0,0.27,incorrect,christine,0,0.27,incorrect
['alex'],clarice,0,0.36,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect
['thomas'],john,0,0.2,incorrect,google,0,0.17,incorrect,google,0,0.17,incorrect
['serena'],camilla,0,0.15,incorrect,camilla,0,0.15,incorrect,camilla,0,0.15,incorrect
['serena'],jason,0,0.36,incorrect,frankenstein,0,0.33,incorrect,frankenstein,0,0.33,incorrect
['vampyres'],neanderthals,0,0.3,incorrect,frankenstein,0,0.3,incorrect,frankenstein,0,0.3,incorrect
['vampyres'],humans,0,0.29,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['serena'],edward,0,0.33,incorrect,edward,0,0.33,incorrect,edward,0,0.33,incorrect
['davenport'],palin,0,0.29,incorrect,woodrow,0,0.25,incorrect,woodrow,0,0.25,incorrect
['serena'],she,0,0.44,incorrect,scarlett,0,0.43,incorrect,scarlett,0,0.43,incorrect
['serena'],god,0,0.0,incorrect,maya,0,0.2,incorrect,maya,0,0.2,incorrect
['serena'],connie,0,0.17,incorrect,marie,0,0.36,incorrect,marie,0,0.36,incorrect
['serena'],emma,0,0.4,incorrect,marie,0,0.36,incorrect,marie,0,0.36,incorrect
['vampyre'],shifter,0,0.14,incorrect,eve,0,0.4,incorrect,eve,0,0.4,incorrect
['don'],don't,0,0.75,correct,christian,0,0.17,incorrect,christian,0,0.17,incorrect
['vampyre'],human,0,0.17,incorrect,shakespeare,0,0.44,incorrect,shakespeare,0,0.44,incorrect
['serena'],camille,0,0.15,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],yui,0,0.0,incorrect,rottweiler,0,0.25,incorrect,rottweiler,0,0.25,incorrect
['vampyres'],androids,0,0.38,incorrect,lucy,0,0.17,incorrect,lucy,0,0.17,incorrect
['serena'],yseult,0,0.33,incorrect,scarlett,0,0.43,incorrect,scarlett,0,0.43,incorrect
['bob'],chastain,0,0.0,incorrect,stephen king,0,0.0,incorrect,stephen king,0,0.0,incorrect
['serena'],yui,0,0.0,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],marie,0,0.36,incorrect,house,0,0.36,incorrect,house,0,0.36,incorrect
['serena'],peeta,0,0.55,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['serena'],tris,0,0.2,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],shae,0,0.4,incorrect,abigail,0,0.15,incorrect,abigail,0,0.15,incorrect
['vampyres'],werewolves,0,0.33,incorrect,native americans,0,0.42,incorrect,native americans,0,0.42,incorrect
['serena'],tris,0,0.2,incorrect,putin,0,0.18,incorrect,putin,0,0.18,incorrect
['serena'],victor,0,0.17,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['serena'],julia,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['davenport'],warren,0,0.4,incorrect,atticus,0,0.25,incorrect,atticus,0,0.25,incorrect
['serena'],prim,0,0.2,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect
['vampyres'],omegas,0,0.43,incorrect,lucas,0,0.31,incorrect,lucas,0,0.31,incorrect
['serena'],mr. darcy,0,0.27,incorrect,mr. darcy,0,0.27,incorrect,mr. darcy,0,0.27,incorrect
['ana'],adam,0,0.57,incorrect,butter,0,0.0,incorrect,butter,0,0.0,incorrect
['alex'],lucien,0,0.4,incorrect,lucas,0,0.22,incorrect,lucas,0,0.22,incorrect
['nah'],adolf,0,0.25,incorrect,jesus,0,0.0,incorrect,jesus,0,0.0,incorrect
['serena'],shelby,0,0.33,incorrect,temple,0,0.33,incorrect,temple,0,0.33,incorrect
['bleetch'],holden,0,0.31,incorrect,emily,0,0.17,incorrect,emily,0,0.17,incorrect
['serena'],eliza,0,0.36,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],emily,0,0.18,incorrect,emily,0,0.18,incorrect,emily,0,0.18,incorrect
['serena'],owen,0,0.4,incorrect,orson,0,0.36,incorrect,orson,0,0.36,incorrect
['serena'],leah,0,0.4,incorrect,lycaon,0,0.17,incorrect,lycaon,0,0.17,incorrect
['ana'],lucas,0,0.25,incorrect,emily,0,0.0,incorrect,emily,0,0.0,incorrect
['serena'],scarlett,0,0.43,incorrect,freud,0,0.36,incorrect,freud,0,0.36,incorrect
['vampyre'],scarlett,0,0.4,incorrect,edward,0,0.31,incorrect,edward,0,0.31,incorrect
['koen'],heathcliff,0,0.14,incorrect,abraham,0,0.0,incorrect,abraham,0,0.0,incorrect
