Single_ent,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",job,0,0.29,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,god,0,0.57,incorrect,joseph,0,0.25,incorrect,joseph,0,0.25,incorrect,van gogh,0,0.22,incorrect,picasso,0,0.18,incorrect,david,0,0.22,incorrect,god,0,0.57,incorrect,ke,0,0.29,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,joseph,0,0.25,incorrect,picasso,0,0.18,incorrect,god,0,0.57,incorrect,yves,0,0.22,incorrect,pyotr,0,0.44,incorrect,van gogh,0,0.22,incorrect,kim novak,0,0.21,incorrect,warhol,0,0.25,incorrect,duong,0,0.27,incorrect,guernica,0,0.31,incorrect,art,0,0.29,incorrect,pyotr,0,0.44,incorrect,kim novak,0,0.21,incorrect,duong,0,0.27,incorrect,art,0,0.29,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",white's,0,0.33,incorrect,white,0,0.4,incorrect,mma,0,0.0,incorrect,god,0,0.57,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,scarlett,0,0.22,incorrect,scarlett,0,0.22,incorrect,heveriko,0,0.46,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,god,0,0.57,incorrect,white,0,0.4,incorrect,scarlett,0,0.22,incorrect,white,0,0.4,incorrect,beaumarchais,0,0.24,incorrect,wilfred,0,0.55,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,wimsey,0,0.36,incorrect,white,0,0.4,incorrect,beauchamp,0,0.14,incorrect,white,0,0.4,incorrect,wilfred,0,0.55,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect,white,0,0.4,incorrect
"['lord fermor', 'fermor', 'lord']",job,0,0.29,incorrect,job,0,0.29,incorrect,madi,0,0.25,incorrect,madi,0,0.25,incorrect,god,0,0.57,incorrect,joseph,0,0.24,incorrect,pinocchio,0,0.2,incorrect,lord byron,0,0.67,incorrect,jesus,0,0.18,incorrect,david,0,0.22,incorrect,lula,0,0.25,incorrect,job,0,0.29,incorrect,madi,0,0.25,incorrect,joseph,0,0.24,incorrect,lord byron,0,0.67,incorrect,david,0,0.22,incorrect,dorian,0,0.4,incorrect,nick,0,0.0,incorrect,ibrahim,0,0.31,incorrect,her,0,0.44,incorrect,wychwood,0,0.33,incorrect,thanh,0,0.0,incorrect,don quijote,0,0.27,incorrect,todo,0,0.5,incorrect,nick,0,0.0,incorrect,her,0,0.44,incorrect,thanh,0,0.0,incorrect,todo,0,0.5,incorrect
"['henry', 'lord', 'lord henry']",job,0,0.29,incorrect,god,0,0.57,incorrect,goethe,0,0.38,incorrect,god,0,0.57,incorrect,jesus,0,0.2,incorrect,david,0,0.22,incorrect,marie,0,0.27,incorrect,emily,0,0.4,incorrect,vatikana,0,0.15,incorrect,vatikana,0,0.15,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,god,0,0.57,incorrect,david,0,0.22,incorrect,emily,0,0.4,incorrect,vatikana,0,0.15,incorrect,oscar wilde,0,0.4,incorrect,hawthorne,0,0.32,incorrect,albert camus,0,0.27,incorrect,insan,0,0.2,incorrect,walter,0,0.4,incorrect,nguoi,0,0.22,incorrect,colette,0,0.24,incorrect,epoca,0,0.22,incorrect,hawthorne,0,0.32,incorrect,insan,0,0.2,incorrect,nguoi,0,0.22,incorrect,epoca,0,0.22,incorrect
"['henry', 'lord', 'lord henry']",newton,0,0.36,incorrect,england,0,0.36,incorrect,philosophic,0,0.29,incorrect,plato,0,0.44,incorrect,peretane,0,0.33,incorrect,peretane,0,0.33,incorrect,mill,0,0.25,incorrect,victorian,0,0.32,incorrect,plato,0,0.44,incorrect,newton,0,0.36,incorrect,engelane,0,0.31,incorrect,england,0,0.36,incorrect,plato,0,0.44,incorrect,peretane,0,0.33,incorrect,victorian,0,0.32,incorrect,newton,0,0.36,incorrect,oscar,0,0.44,incorrect,carlyle,0,0.33,incorrect,mill,0,0.25,incorrect,john stuart mill,0,0.31,incorrect,mill,0,0.25,incorrect,duc,0,0.29,incorrect,wilde,0,0.44,incorrect,charles,0,0.33,incorrect,carlyle,0,0.33,incorrect,john stuart mill,0,0.31,incorrect,duc,0,0.29,incorrect,charles,0,0.33,incorrect
"['mr', 'erskine—', 'mr erskine', 'erskine']",job,0,0.0,incorrect,job,0,0.0,incorrect,joseph,0,0.31,incorrect,mme,0,0.4,incorrect,jesus,0,0.33,incorrect,david,0,0.17,incorrect,frankenstein,0,0.45,incorrect,shakespeare,0,0.33,incorrect,god,0,0.0,incorrect,god,0,0.0,incorrect,joseph,0,0.31,incorrect,job,0,0.0,incorrect,mme,0,0.4,incorrect,david,0,0.17,incorrect,shakespeare,0,0.33,incorrect,god,0,0.0,incorrect,mr. emerson,0,0.67,incorrect,nathaniel,0,0.25,incorrect,winston,0,0.29,incorrect,yok,0,0.2,incorrect,miss,0,0.33,incorrect,phep,0,0.18,incorrect,don quijote,0,0.29,incorrect,yorick,0,0.31,incorrect,nathaniel,0,0.25,incorrect,yok,0,0.2,incorrect,phep,0,0.18,incorrect,yorick,0,0.31,incorrect
"['henry', 'lord', 'lord henry']",paradise,0,0.33,incorrect,paradise,0,0.33,incorrect,lucifer,0,0.36,incorrect,lucifer,0,0.36,incorrect,adam,0,0.25,incorrect,abraham,0,0.24,incorrect,he,0,0.57,incorrect,frangiapan,0,0.2,incorrect,lucifer,0,0.36,incorrect,paradise,0,0.33,incorrect,paradise,0,0.33,incorrect,paradise,0,0.33,incorrect,lucifer,0,0.36,incorrect,abraham,0,0.24,incorrect,frangiapan,0,0.2,incorrect,paradise,0,0.33,incorrect,daisy,0,0.27,incorrect,heaven,0,0.55,incorrect,zumruduanka,0,0.29,incorrect,alaeddin,0,0.33,incorrect,duc,0,0.29,incorrect,chac,0,0.22,incorrect,clarissa,0,0.33,incorrect,almendras,0,0.43,incorrect,heaven,0,0.55,incorrect,alaeddin,0,0.33,incorrect,chac,0,0.22,incorrect,almendras,0,0.43,incorrect
"['henr', 'harry']",marriage,0,0.46,incorrect,moses,0,0.22,incorrect,confucius,0,0.15,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,he,0,0.67,incorrect,princess,0,0.17,incorrect,paul,0,0.22,incorrect,paul,0,0.22,incorrect,love,0,0.25,incorrect,moses,0,0.22,incorrect,jesus,0,0.22,incorrect,jesus,0,0.22,incorrect,princess,0,0.17,incorrect,paul,0,0.22,incorrect,napoleon,0,0.33,incorrect,marriage,0,0.46,incorrect,sen,0,0.57,incorrect,asigim,0,0.18,incorrect,jesus,0,0.22,incorrect,luong,0,0.22,incorrect,confucio,0,0.17,incorrect,el,0,0.33,incorrect,marriage,0,0.46,incorrect,asigim,0,0.18,incorrect,luong,0,0.22,incorrect,el,0,0.33,incorrect
"['sibyl', 'basil']",jesus,0,0.2,incorrect,west,0,0.22,incorrect,jesus,0,0.2,incorrect,job,0,0.25,incorrect,jesus,0,0.2,incorrect,david,0,0.4,incorrect,shylock,0,0.5,incorrect,shylock,0,0.5,incorrect,salomona,0,0.31,incorrect,salomona,0,0.31,incorrect,joseph,0,0.18,incorrect,west,0,0.22,incorrect,job,0,0.25,incorrect,david,0,0.4,incorrect,shylock,0,0.5,incorrect,salomona,0,0.31,incorrect,ellen,0,0.2,incorrect,shylock,0,0.5,incorrect,sibyl,1,1.0,correct,sibyl,1,1.0,correct,phantom,0,0.17,incorrect,west,0,0.22,incorrect,eliza,0,0.2,incorrect,shylock,0,0.5,incorrect,shylock,0,0.5,incorrect,sibyl,1,1.0,correct,west,0,0.22,incorrect,shylock,0,0.5,incorrect
['basil'],jesus,0,0.2,incorrect,tom,0,0.0,incorrect,seesemane,0,0.14,incorrect,seesemane,0,0.14,incorrect,peretane,0,0.15,incorrect,christchurch,0,0.12,incorrect,dickens,0,0.17,incorrect,wuthering,0,0.14,incorrect,david,0,0.4,incorrect,charles dickens,0,0.3,incorrect,oliver,0,0.18,incorrect,tom,0,0.0,incorrect,seesemane,0,0.14,incorrect,christchurch,0,0.12,incorrect,wuthering,0,0.14,incorrect,charles dickens,0,0.3,incorrect,wickham,0,0.17,incorrect,mr.,0,0.0,incorrect,wemmick,0,0.17,incorrect,alti,0,0.44,incorrect,arthur,0,0.18,incorrect,phai,0,0.44,incorrect,wickham,0,0.17,incorrect,inglesa,0,0.33,incorrect,mr.,0,0.0,incorrect,alti,0,0.44,incorrect,phai,0,0.44,incorrect,inglesa,0,0.33,incorrect
['sibyl'],home,0,0.0,incorrect,mo,0,0.0,incorrect,mma,0,0.0,incorrect,mma,0,0.0,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,stage,0,0.2,incorrect,romeo,0,0.0,incorrect,money,0,0.2,incorrect,te-hahazo,0,0.0,incorrect,ke,0,0.0,incorrect,mo,0,0.0,incorrect,mma,0,0.0,incorrect,jesus,0,0.2,incorrect,romeo,0,0.0,incorrect,te-hahazo,0,0.0,incorrect,mother,0,0.0,incorrect,darcy,0,0.2,incorrect,sen,0,0.25,incorrect,ilkin,0,0.4,incorrect,phong,0,0.0,incorrect,chang,0,0.0,incorrect,maria,0,0.2,incorrect,maria,0,0.2,incorrect,darcy,0,0.2,incorrect,ilkin,0,0.4,incorrect,chang,0,0.0,incorrect,maria,0,0.2,incorrect
['sibyl'],elizabeth,0,0.29,incorrect,jesus,0,0.2,incorrect,jehofa,0,0.0,incorrect,jesus,0,0.2,incorrect,joseph,0,0.18,incorrect,tei,0,0.25,incorrect,elizabeth,0,0.29,incorrect,princess,0,0.15,incorrect,david,0,0.2,incorrect,matoky,0,0.18,incorrect,god,0,0.0,incorrect,jesus,0,0.2,incorrect,jesus,0,0.2,incorrect,tei,0,0.25,incorrect,princess,0,0.15,incorrect,matoky,0,0.18,incorrect,the young lady,0,0.21,incorrect,mr. darcy,0,0.14,incorrect,lord,0,0.22,incorrect,besik,0,0.4,incorrect,quy nhan,0,0.15,incorrect,dam,0,0.0,incorrect,lydia,0,0.2,incorrect,don juan,0,0.0,incorrect,mr. darcy,0,0.14,incorrect,besik,0,0.4,incorrect,dam,0,0.0,incorrect,don juan,0,0.0,incorrect
"['lord henry—', 'lord', 'henry', 'lord henry', 'henry—']",amerika,0,0.33,incorrect,america,0,0.33,incorrect,america,0,0.33,incorrect,fela,0,0.25,incorrect,america,0,0.33,incorrect,george,0,0.4,incorrect,amelia,0,0.2,incorrect,marriage,0,0.22,incorrect,amerika,0,0.33,incorrect,washington,0,0.27,incorrect,states,0,0.18,incorrect,america,0,0.33,incorrect,fela,0,0.25,incorrect,george,0,0.4,incorrect,marriage,0,0.22,incorrect,washington,0,0.27,incorrect,scarlett,0,0.22,incorrect,harvard,0,0.36,incorrect,john,0,0.44,incorrect,benjamin,0,0.31,incorrect,walter,0,0.4,incorrect,hon,0,0.5,incorrect,elizabeth,0,0.21,incorrect,estados,0,0.18,incorrect,harvard,0,0.36,incorrect,benjamin,0,0.31,incorrect,hon,0,0.5,incorrect,estados,0,0.18,incorrect
"['henry', 'lord', 'lord henry']",yoruba,0,0.4,incorrect,john,0,0.44,incorrect,thubega,0,0.33,incorrect,pharaoh,0,0.33,incorrect,jesus,0,0.2,incorrect,adam,0,0.25,incorrect,mr. rochester,0,0.43,incorrect,pip,0,0.0,incorrect,maria,0,0.22,incorrect,avia,0,0.0,incorrect,jesus,0,0.2,incorrect,john,0,0.44,incorrect,pharaoh,0,0.33,incorrect,adam,0,0.25,incorrect,pip,0,0.0,incorrect,avia,0,0.0,incorrect,arthur,0,0.38,incorrect,dimmesdale,0,0.2,incorrect,madame,0,0.25,incorrect,chef,0,0.44,incorrect,wychwood,0,0.33,incorrect,phan,0,0.44,incorrect,john,0,0.44,incorrect,el,0,0.33,incorrect,dimmesdale,0,0.2,incorrect,chef,0,0.44,incorrect,phan,0,0.44,incorrect,el,0,0.33,incorrect
"['henry', 'lord', 'lord henry']",pygmalion,0,0.32,incorrect,cupid,0,0.22,incorrect,psyche,0,0.36,incorrect,psyche,0,0.36,incorrect,david,0,0.22,incorrect,ua,0,0.0,incorrect,miranda,0,0.36,incorrect,pyotr,0,0.44,incorrect,valentino,0,0.32,incorrect,valentines,0,0.3,incorrect,artemis,0,0.24,incorrect,cupid,0,0.22,incorrect,psyche,0,0.36,incorrect,ua,0,0.0,incorrect,pyotr,0,0.44,incorrect,valentines,0,0.3,incorrect,dorian,0,0.4,incorrect,cupid,0,0.22,incorrect,cupid,0,0.22,incorrect,pygmalion,0,0.32,incorrect,beatrix,0,0.33,incorrect,pygmalion,0,0.32,incorrect,dorian,0,0.4,incorrect,cupid,0,0.22,incorrect,cupid,0,0.22,incorrect,pygmalion,0,0.32,incorrect,pygmalion,0,0.32,incorrect,cupid,0,0.22,incorrect
"['henry', 'lord', 'lord henry']",oduduwa,0,0.36,incorrect,joseph,0,0.25,incorrect,do,0,0.33,incorrect,do,0,0.33,incorrect,joseph,0,0.25,incorrect,abraham,0,0.24,incorrect,hamlet,0,0.36,incorrect,peer,0,0.44,incorrect,jesus,0,0.2,incorrect,lazao,0,0.44,incorrect,joseph,0,0.25,incorrect,joseph,0,0.25,incorrect,do,0,0.33,incorrect,abraham,0,0.24,incorrect,peer,0,0.44,incorrect,lazao,0,0.44,incorrect,dorian,0,0.4,incorrect,nathaniel,0,0.29,incorrect,john,0,0.44,incorrect,joseph,0,0.25,incorrect,wychwood,0,0.33,incorrect,that,0,0.22,incorrect,gregory,0,0.5,incorrect,esmeralda,0,0.31,incorrect,nathaniel,0,0.29,incorrect,joseph,0,0.25,incorrect,that,0,0.22,incorrect,esmeralda,0,0.31,incorrect
