Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
"['elino', 'elinor']",mary,0,0.2,incorrect,mary,0,0.2,incorrect,moses,0,0.2,incorrect,wole,0,0.22,incorrect,john,0,0.22,incorrect,john,0,0.22,incorrect,tetua,0,0.2,incorrect,tane,0,0.22,incorrect,father,0,0.33,incorrect,akash,0,0.0,incorrect,mary,0,0.2,incorrect,mahery,0,0.33,incorrect,elizabeth,0,0.43,incorrect,mother,0,0.33,incorrect,ahmet,0,0.2,incorrect,ahmet,0,0.2,incorrect,be tam,0,0.18,incorrect,hai,0,0.25,incorrect,juan,0,0.22,incorrect,cielo,0,0.6,incorrect,mary,0,0.2,incorrect,wole,0,0.22,incorrect,john,0,0.22,incorrect,tane,0,0.22,incorrect,akash,0,0.0,incorrect,mahery,0,0.33,incorrect,mother,0,0.33,incorrect,ahmet,0,0.2,incorrect,hai,0,0.25,incorrect,cielo,0,0.6,incorrect
"['sir john', 'john', 'sir']",mary,0,0.29,incorrect,o,0,0.4,incorrect,ade,0,0.0,incorrect,christmas,0,0.17,incorrect,jesus,0,0.25,incorrect,christmas,0,0.17,incorrect,john,1,1.0,correct,noela,0,0.22,incorrect,<output>he might try something like amit or suresh>,0,0.2,incorrect,john,1,1.0,correct,john,1,1.0,correct,krismasy,0,0.18,incorrect,frank,0,0.31,incorrect,christmas,0,0.17,incorrect,ahmet,0,0.22,incorrect,christmas,0,0.17,incorrect,ngoc,0,0.25,incorrect,nguyen,0,0.2,incorrect,willoughby,0,0.33,incorrect,barton,0,0.43,incorrect,o,0,0.4,incorrect,christmas,0,0.17,incorrect,christmas,0,0.17,incorrect,noela,0,0.22,incorrect,john,1,1.0,correct,krismasy,0,0.18,incorrect,christmas,0,0.17,incorrect,christmas,0,0.17,incorrect,nguyen,0,0.2,incorrect,barton,0,0.43,incorrect
"['mariann', 'marianne']",solomon,0,0.29,incorrect,michael,0,0.53,incorrect,opolo,0,0.0,incorrect,michael,0,0.53,incorrect,joseph,0,0.14,incorrect,le,0,0.2,incorrect,ioane,0,0.62,incorrect,io,0,0.22,incorrect,rajesh,0,0.43,incorrect,adam,0,0.36,incorrect,protege,0,0.27,incorrect,protege,0,0.27,incorrect,mr. knightley,0,0.38,incorrect,mycroft,0,0.29,incorrect,edward,0,0.31,incorrect,dunyada,0,0.29,incorrect,ong quy,0,0.14,incorrect,chi,0,0.2,incorrect,eduardo,0,0.29,incorrect,hombre,0,0.43,incorrect,michael,0,0.53,incorrect,michael,0,0.53,incorrect,le,0,0.2,incorrect,io,0,0.22,incorrect,adam,0,0.36,incorrect,protege,0,0.27,incorrect,mycroft,0,0.29,incorrect,dunyada,0,0.29,incorrect,chi,0,0.2,incorrect,hombre,0,0.43,incorrect
"['marianne', 'marianne—']",socrates,0,0.38,incorrect,moea,0,0.33,incorrect,ade,0,0.36,incorrect,imolara,0,0.53,incorrect,baa,0,0.36,incorrect,ope,0,0.18,incorrect,jesus,0,0.15,incorrect,maramarama,0,0.44,incorrect,rahul,0,0.31,incorrect,ravindra,0,0.38,incorrect,hoy,0,0.0,incorrect,hoy,0,0.0,incorrect,mary,0,0.5,incorrect,william,0,0.27,incorrect,ahmet,0,0.31,incorrect,ahmet,0,0.31,incorrect,ngoc,0,0.17,incorrect,them,0,0.17,incorrect,maria,0,0.77,correct,quevedo,0,0.13,incorrect,moea,0,0.33,incorrect,imolara,0,0.53,incorrect,ope,0,0.18,incorrect,maramarama,0,0.44,incorrect,ravindra,0,0.38,incorrect,hoy,0,0.0,incorrect,william,0,0.27,incorrect,ahmet,0,0.31,incorrect,them,0,0.17,incorrect,quevedo,0,0.13,incorrect
['elinor'],thabo,0,0.18,incorrect,bakeng,0,0.33,incorrect,olorun,0,0.5,incorrect,fun,0,0.22,incorrect,joseph,0,0.17,incorrect,mabaka,0,0.0,incorrect,ia,0,0.25,incorrect,mana,0,0.2,incorrect,mask,0,0.0,incorrect,rupesh,0,0.17,incorrect,andrianampoinimerina,0,0.31,incorrect,reny,0,0.4,incorrect,elizabeth,0,0.4,incorrect,authority,0,0.27,incorrect,ali,0,0.44,incorrect,ahmet,0,0.18,incorrect,lan,0,0.44,incorrect,hoan,0,0.2,incorrect,ana,0,0.22,incorrect,maria,0,0.18,incorrect,bakeng,0,0.33,incorrect,fun,0,0.22,incorrect,mabaka,0,0.0,incorrect,mana,0,0.2,incorrect,rupesh,0,0.17,incorrect,reny,0,0.4,incorrect,authority,0,0.27,incorrect,ahmet,0,0.18,incorrect,hoan,0,0.2,incorrect,maria,0,0.18,incorrect
"['albay brandon', 'brandon', 'albay']",john,0,0.36,incorrect,david,0,0.33,incorrect,mustafa,0,0.33,incorrect,colonel,0,0.3,incorrect,michael,0,0.33,incorrect,morago,0,0.46,incorrect,colonel mustard,0,0.29,incorrect,colonel,0,0.3,incorrect,colonel smith,0,0.23,incorrect,karnal,0,0.36,incorrect,moran,0,0.5,incorrect,colonel,0,0.3,incorrect,fitzwilliam,0,0.25,incorrect,colonel,0,0.3,incorrect,ahmet,0,0.2,incorrect,kahraman,0,0.4,incorrect,dai ta smith,0,0.24,incorrect,dai,0,0.25,incorrect,aureliano,0,0.5,incorrect,maria,0,0.4,incorrect,david,0,0.33,incorrect,colonel,0,0.3,incorrect,morago,0,0.46,incorrect,colonel,0,0.3,incorrect,karnal,0,0.36,incorrect,colonel,0,0.3,incorrect,colonel,0,0.3,incorrect,kahraman,0,0.4,incorrect,dai,0,0.25,incorrect,maria,0,0.4,incorrect
"['elino', 'elinor']",plato,0,0.4,incorrect,james,0,0.2,incorrect,solomon,0,0.33,incorrect,olu,0,0.25,incorrect,thapelo,0,0.5,incorrect,go,0,0.29,incorrect,jesus,0,0.2,incorrect,tahitian,0,0.31,incorrect,krishna,0,0.33,incorrect,ram,0,0.22,incorrect,socrates,0,0.29,incorrect,andry,0,0.36,incorrect,emma,0,0.22,incorrect,emma,0,0.22,incorrect,sokrates,0,0.29,incorrect,yanlis,0,0.36,incorrect,lien,0,0.67,incorrect,chi,0,0.25,incorrect,socrates,0,0.29,incorrect,alberto,0,0.33,incorrect,james,0,0.2,incorrect,olu,0,0.25,incorrect,go,0,0.29,incorrect,tahitian,0,0.31,incorrect,ram,0,0.22,incorrect,andry,0,0.36,incorrect,emma,0,0.22,incorrect,yanlis,0,0.36,incorrect,chi,0,0.25,incorrect,alberto,0,0.33,incorrect
['elinor'],mary,0,0.2,incorrect,makatsa,0,0.0,incorrect,ayo,0,0.22,incorrect,adejoke,0,0.31,incorrect,john,0,0.2,incorrect,keletso,0,0.46,incorrect,hinaaro,0,0.46,incorrect,ua,0,0.0,incorrect,ram,0,0.22,incorrect,ashok,0,0.18,incorrect,rabe,0,0.2,incorrect,hitako,0,0.33,incorrect,darcy,0,0.18,incorrect,heathcliff,0,0.38,incorrect,cem,0,0.22,incorrect,ali,0,0.44,incorrect,nam,0,0.22,incorrect,hay,0,0.0,incorrect,juan,0,0.2,incorrect,tiago,0,0.36,incorrect,makatsa,0,0.0,incorrect,adejoke,0,0.31,incorrect,keletso,0,0.46,incorrect,ua,0,0.0,incorrect,ashok,0,0.18,incorrect,hitako,0,0.33,incorrect,heathcliff,0,0.38,incorrect,ali,0,0.44,incorrect,hay,0,0.0,incorrect,tiago,0,0.36,incorrect
['willoughby'],mary,0,0.14,incorrect,john,0,0.29,incorrect,adewale,0,0.24,incorrect,dabi,0,0.14,incorrect,jaanong,0,0.24,incorrect,solofela,0,0.22,incorrect,unknown,0,0.12,incorrect,tera,0,0.0,incorrect,ram,0,0.0,incorrect,himanshu,0,0.22,incorrect,andrianampoinimerina,0,0.13,incorrect,ny,0,0.17,incorrect,mr. darcy,0,0.11,incorrect,james,0,0.0,incorrect,ahmet,0,0.13,incorrect,ahmet,0,0.13,incorrect,anh,0,0.15,incorrect,thai anh,0,0.22,incorrect,darcy,0,0.13,incorrect,juan,0,0.14,incorrect,john,0,0.29,incorrect,dabi,0,0.14,incorrect,solofela,0,0.22,incorrect,tera,0,0.0,incorrect,himanshu,0,0.22,incorrect,ny,0,0.17,incorrect,james,0,0.0,incorrect,ahmet,0,0.13,incorrect,thai anh,0,0.22,incorrect,juan,0,0.14,incorrect
['elinor'],god,0,0.22,incorrect,john,0,0.2,incorrect,mary,0,0.2,incorrect,mo,0,0.25,incorrect,jesus,0,0.18,incorrect,rebecca,0,0.15,incorrect,voltaire,0,0.43,incorrect,te,0,0.25,incorrect,ram,0,0.22,incorrect,ram,0,0.22,incorrect,andrianina,0,0.25,incorrect,marie,0,0.18,incorrect,elizabeth,0,0.4,incorrect,elizabeth,0,0.4,incorrect,darcy,0,0.18,incorrect,ahmet,0,0.18,incorrect,holmes,0,0.17,incorrect,hoan,0,0.2,incorrect,emma,0,0.2,incorrect,maria,0,0.18,incorrect,john,0,0.2,incorrect,mo,0,0.25,incorrect,rebecca,0,0.15,incorrect,te,0,0.25,incorrect,ram,0,0.22,incorrect,marie,0,0.18,incorrect,elizabeth,0,0.4,incorrect,ahmet,0,0.18,incorrect,hoan,0,0.2,incorrect,maria,0,0.18,incorrect
"['willoughby', 'willoughb']",john,0,0.31,incorrect,john,0,0.31,incorrect,lola,0,0.31,incorrect,olu,0,0.33,incorrect,david,0,0.14,incorrect,her,0,0.17,incorrect,marie,0,0.14,incorrect,te,0,0.0,incorrect,ram,0,0.0,incorrect,krishna,0,0.25,incorrect,sartre,0,0.0,incorrect,marie,0,0.14,incorrect,elizabeth,0,0.22,incorrect,elizabeth,0,0.22,incorrect,ahmet,0,0.14,incorrect,ali,0,0.17,incorrect,elizabeth,0,0.22,incorrect,anh,0,0.17,incorrect,elizabeth,0,0.22,incorrect,maria,0,0.14,incorrect,john,0,0.31,incorrect,olu,0,0.33,incorrect,her,0,0.17,incorrect,te,0,0.0,incorrect,krishna,0,0.25,incorrect,marie,0,0.14,incorrect,elizabeth,0,0.22,incorrect,ali,0,0.17,incorrect,anh,0,0.17,incorrect,maria,0,0.14,incorrect
['willoughby'],name,0,0.0,incorrect,unknown,0,0.12,incorrect,beethoven,0,0.11,incorrect,andrew,0,0.12,incorrect,mowa,0,0.14,incorrect,le,0,0.17,incorrect,beethoven,0,0.11,incorrect,reni,0,0.14,incorrect,beethoven,0,0.11,incorrect,priya,0,0.27,incorrect,beethoven,0,0.11,incorrect,mozart,0,0.12,incorrect,willoughby,1,1.0,correct,charlotte,0,0.21,incorrect,ali,0,0.15,incorrect,nil,0,0.31,incorrect,anh,0,0.15,incorrect,lan,0,0.15,incorrect,el,0,0.17,incorrect,pedro,0,0.13,incorrect,unknown,0,0.12,incorrect,andrew,0,0.12,incorrect,le,0,0.17,incorrect,reni,0,0.14,incorrect,priya,0,0.27,incorrect,mozart,0,0.12,incorrect,charlotte,0,0.21,incorrect,nil,0,0.31,incorrect,lan,0,0.15,incorrect,pedro,0,0.13,incorrect
['marianne'],john,0,0.17,incorrect,ka,0,0.2,incorrect,unknown,0,0.27,incorrect,adebayo,0,0.27,incorrect,kamora,0,0.43,incorrect,mo,0,0.2,incorrect,john,0,0.17,incorrect,tau,0,0.18,incorrect,raja,0,0.33,incorrect,krishna,0,0.4,incorrect,john,0,0.17,incorrect,john,0,0.17,incorrect,elizabeth,0,0.35,incorrect,edward,0,0.29,incorrect,ahmet,0,0.31,incorrect,ahmet,0,0.31,incorrect,nguyen,0,0.29,incorrect,nguyen,0,0.29,incorrect,emma,0,0.33,incorrect,isaac,0,0.31,incorrect,ka,0,0.2,incorrect,adebayo,0,0.27,incorrect,mo,0,0.2,incorrect,tau,0,0.18,incorrect,krishna,0,0.4,incorrect,john,0,0.17,incorrect,edward,0,0.29,incorrect,ahmet,0,0.31,incorrect,nguyen,0,0.29,incorrect,isaac,0,0.31,incorrect
"['marianne', 'marianne—']",oho,0,0.0,incorrect,john,0,0.17,incorrect,oh,0,0.0,incorrect,wole,0,0.17,incorrect,oho,0,0.0,incorrect,lebogang,0,0.25,incorrect,tuo,0,0.0,incorrect,turai,0,0.31,incorrect,unknown,0,0.27,incorrect,omar,0,0.5,incorrect,hoy,0,0.0,incorrect,nianjera,0,0.5,incorrect,emma,0,0.33,incorrect,wind,0,0.33,incorrect,ahmet,0,0.31,incorrect,mehmet,0,0.29,incorrect,lan,0,0.36,incorrect,nguyen,0,0.29,incorrect,maria,0,0.77,correct,venus,0,0.15,incorrect,john,0,0.17,incorrect,wole,0,0.17,incorrect,lebogang,0,0.25,incorrect,turai,0,0.31,incorrect,omar,0,0.5,incorrect,nianjera,0,0.5,incorrect,wind,0,0.33,incorrect,mehmet,0,0.29,incorrect,nguyen,0,0.29,incorrect,venus,0,0.15,incorrect
