Single_ent,st_results,st_exact_match,st_highest_fuzzy_match,st_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_results,yo_exact_match,yo_highest_fuzzy_match,yo_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_results,tn_exact_match,tn_highest_fuzzy_match,tn_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_results,ty_exact_match,ty_highest_fuzzy_match,ty_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_results,mai_exact_match,mai_highest_fuzzy_match,mai_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_results,mg_exact_match,mg_highest_fuzzy_match,mg_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_results,en_exact_match,en_highest_fuzzy_match,en_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_results,tr_exact_match,tr_highest_fuzzy_match,tr_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_results,vi_exact_match,vi_highest_fuzzy_match,vi_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_results,es_exact_match,es_highest_fuzzy_match,es_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct,st_shuffled_results,st_shuffled_exact_match,st_shuffled_highest_fuzzy_match,st_shuffled_correct,yo_shuffled_results,yo_shuffled_exact_match,yo_shuffled_highest_fuzzy_match,yo_shuffled_correct,tn_shuffled_results,tn_shuffled_exact_match,tn_shuffled_highest_fuzzy_match,tn_shuffled_correct,ty_shuffled_results,ty_shuffled_exact_match,ty_shuffled_highest_fuzzy_match,ty_shuffled_correct,mai_shuffled_results,mai_shuffled_exact_match,mai_shuffled_highest_fuzzy_match,mai_shuffled_correct,mg_shuffled_results,mg_shuffled_exact_match,mg_shuffled_highest_fuzzy_match,mg_shuffled_correct,en_shuffled_results,en_shuffled_exact_match,en_shuffled_highest_fuzzy_match,en_shuffled_correct,tr_shuffled_results,tr_shuffled_exact_match,tr_shuffled_highest_fuzzy_match,tr_shuffled_correct,vi_shuffled_results,vi_shuffled_exact_match,vi_shuffled_highest_fuzzy_match,vi_shuffled_correct,es_shuffled_results,es_shuffled_exact_match,es_shuffled_highest_fuzzy_match,es_shuffled_correct
['henry'],victor,0,0.18,incorrect,felisa,0,0.18,incorrect,victor,0,0.18,incorrect,god,0,0.0,incorrect,william,0,0.0,incorrect,ruri,0,0.22,incorrect,jean-jacques rousseau,0,0.23,incorrect,tiare,0,0.2,incorrect,nature,0,0.36,incorrect,soumya,0,0.18,incorrect,werther,0,0.5,incorrect,andriamanitra,0,0.22,incorrect,henry,1,1.0,correct,victor,0,0.18,incorrect,civan,0,0.2,incorrect,civan,0,0.2,incorrect,victor,0,0.18,incorrect,xuan,0,0.22,incorrect,victor,0,0.18,incorrect,victor,0,0.18,incorrect,felisa,0,0.18,incorrect,god,0,0.0,incorrect,ruri,0,0.22,incorrect,tiare,0,0.2,incorrect,soumya,0,0.18,incorrect,andriamanitra,0,0.22,incorrect,victor,0,0.18,incorrect,civan,0,0.2,incorrect,xuan,0,0.22,incorrect,victor,0,0.18,incorrect
"['clerva', 'clerval']",mary,0,0.2,incorrect,thabo,0,0.18,incorrect,yani,0,0.2,incorrect,ore,0,0.22,incorrect,john,0,0.0,incorrect,john,0,0.0,incorrect,maria,0,0.36,incorrect,rima,0,0.4,incorrect,ramesh,0,0.33,incorrect,ram,0,0.44,incorrect,andry,0,0.18,incorrect,andry,0,0.18,incorrect,victor,0,0.33,incorrect,victor,0,0.33,incorrect,ahmet,0,0.18,incorrect,mehmet,0,0.17,incorrect,lan,0,0.44,incorrect,thang,0,0.18,incorrect,victor,0,0.33,incorrect,juan,0,0.2,incorrect,thabo,0,0.18,incorrect,ore,0,0.22,incorrect,john,0,0.0,incorrect,rima,0,0.4,incorrect,ram,0,0.44,incorrect,andry,0,0.18,incorrect,victor,0,0.33,incorrect,mehmet,0,0.17,incorrect,thang,0,0.18,incorrect,juan,0,0.2,incorrect
['clerval'],victor,0,0.31,incorrect,blanc,0,0.33,incorrect,justine,0,0.14,incorrect,geneva,0,0.46,incorrect,lola,0,0.36,incorrect,geneva,0,0.46,incorrect,victor,0,0.31,incorrect,plainpalais,0,0.33,incorrect,justine,0,0.14,incorrect,montpelier,0,0.35,incorrect,justine,0,0.14,incorrect,geneva,0,0.46,incorrect,justine,0,0.14,incorrect,mont blanc,0,0.24,incorrect,william,0,0.29,incorrect,victor,0,0.31,incorrect,justine,0,0.14,incorrect,geneva,0,0.46,incorrect,justine,0,0.14,incorrect,mont blanc,0,0.24,incorrect,blanc,0,0.33,incorrect,geneva,0,0.46,incorrect,geneva,0,0.46,incorrect,plainpalais,0,0.33,incorrect,montpelier,0,0.35,incorrect,geneva,0,0.46,incorrect,mont blanc,0,0.24,incorrect,victor,0,0.31,incorrect,geneva,0,0.46,incorrect,mont blanc,0,0.24,incorrect
['clerval'],mofutsana,0,0.12,incorrect,joseph,0,0.15,incorrect,talaka,0,0.31,incorrect,michael,0,0.43,incorrect,jesus,0,0.17,incorrect,oaitse,0,0.15,incorrect,jesus,0,0.17,incorrect,huru,0,0.18,incorrect,ram,0,0.4,incorrect,ram,0,0.4,incorrect,jean,0,0.36,incorrect,angano,0,0.15,incorrect,justine,0,0.14,incorrect,faith,0,0.17,incorrect,ayse,0,0.18,incorrect,tuhaf,0,0.17,incorrect,mary,0,0.18,incorrect,anh,0,0.2,incorrect,maria,0,0.33,incorrect,yo,0,0.0,incorrect,joseph,0,0.15,incorrect,michael,0,0.43,incorrect,oaitse,0,0.15,incorrect,huru,0,0.18,incorrect,ram,0,0.4,incorrect,angano,0,0.15,incorrect,faith,0,0.17,incorrect,tuhaf,0,0.17,incorrect,anh,0,0.2,incorrect,yo,0,0.0,incorrect
"['clerva', 'clerval']",thabo,0,0.18,incorrect,michael,0,0.43,incorrect,soyinka,0,0.15,incorrect,bi,0,0.0,incorrect,mary,0,0.2,incorrect,tshepo,0,0.17,incorrect,hina,0,0.2,incorrect,ua,0,0.25,incorrect,radha,0,0.36,incorrect,agoo,0,0.2,incorrect,john,0,0.0,incorrect,indraindray,0,0.24,incorrect,elizabeth,0,0.27,incorrect,elizabeth,0,0.27,incorrect,ayla,0,0.4,incorrect,ayse,0,0.2,incorrect,thuy,0,0.0,incorrect,ngoc,0,0.2,incorrect,maria,0,0.36,incorrect,juan,0,0.2,incorrect,michael,0,0.43,incorrect,bi,0,0.0,incorrect,tshepo,0,0.17,incorrect,ua,0,0.25,incorrect,agoo,0,0.2,incorrect,indraindray,0,0.24,incorrect,elizabeth,0,0.27,incorrect,ayse,0,0.2,incorrect,ngoc,0,0.2,incorrect,juan,0,0.2,incorrect
['william'],art,0,0.2,incorrect,art,0,0.2,incorrect,david,0,0.17,incorrect,despair,0,0.14,incorrect,arte,0,0.18,incorrect,moratiwa,0,0.27,incorrect,ta'u here,0,0.12,incorrect,teuia,0,0.33,incorrect,krishna,0,0.29,incorrect,seema,0,0.17,incorrect,marie,0,0.17,incorrect,ry,0,0.0,incorrect,elizabeth,0,0.38,incorrect,despair,0,0.14,incorrect,victor,0,0.15,incorrect,kim,0,0.4,incorrect,juliette,0,0.27,incorrect,co,0,0.0,incorrect,<output>nombre,0,0.1,incorrect,querido,0,0.14,incorrect,art,0,0.2,incorrect,despair,0,0.14,incorrect,moratiwa,0,0.27,incorrect,teuia,0,0.33,incorrect,seema,0,0.17,incorrect,ry,0,0.0,incorrect,despair,0,0.14,incorrect,kim,0,0.4,incorrect,co,0,0.0,incorrect,querido,0,0.14,incorrect
['justine'],victor,0,0.15,incorrect,mali,0,0.18,incorrect,victor,0,0.15,incorrect,orun,0,0.36,incorrect,mask token is ambiguous,0,0.2,incorrect,boroko,0,0.0,incorrect,n/a,0,0.2,incorrect,teremoana,0,0.25,incorrect,sita,0,0.36,incorrect,rama,0,0.0,incorrect,victor,0,0.15,incorrect,andresy,0,0.29,incorrect,elizabeth,0,0.25,incorrect,frankenstein,0,0.42,incorrect,victor,0,0.15,incorrect,kanuni,0,0.31,incorrect,emily,0,0.17,incorrect,mau,0,0.2,incorrect,victor,0,0.15,incorrect,nada,0,0.18,incorrect,mali,0,0.18,incorrect,orun,0,0.36,incorrect,boroko,0,0.0,incorrect,teremoana,0,0.25,incorrect,rama,0,0.0,incorrect,andresy,0,0.29,incorrect,frankenstein,0,0.42,incorrect,kanuni,0,0.31,incorrect,mau,0,0.2,incorrect,nada,0,0.18,incorrect
['justine'],elizabeth,0,0.25,incorrect,belrive,0,0.29,incorrect,victor,0,0.15,incorrect,geneva,0,0.31,incorrect,william,0,0.14,incorrect,belrive,0,0.29,incorrect,werther,0,0.29,incorrect,geneva,0,0.31,incorrect,victor,0,0.15,incorrect,geneva,0,0.31,incorrect,victor,0,0.15,incorrect,belrive,0,0.29,incorrect,elizabeth,0,0.25,incorrect,geneva,0,0.31,incorrect,elizabeth,0,0.25,incorrect,cenevre,0,0.29,incorrect,elizabeth,0,0.25,incorrect,belrive,0,0.29,incorrect,elizabeth,0,0.25,incorrect,belrive,0,0.29,incorrect,belrive,0,0.29,incorrect,geneva,0,0.31,incorrect,belrive,0,0.29,incorrect,geneva,0,0.31,incorrect,geneva,0,0.31,incorrect,belrive,0,0.29,incorrect,geneva,0,0.31,incorrect,cenevre,0,0.29,incorrect,belrive,0,0.29,incorrect,belrive,0,0.29,incorrect
['justine'],<output>father,0,0.29,incorrect,ntate,0,0.33,incorrect,baba,0,0.0,incorrect,socrates,0,0.4,incorrect,rre,0,0.2,incorrect,rre,0,0.2,incorrect,ta'aroa,0,0.14,incorrect,tatou,0,0.17,incorrect,mother,0,0.31,incorrect,krishna,0,0.29,incorrect,father,0,0.31,incorrect,ny,0,0.22,incorrect,elizabeth,0,0.25,incorrect,mary,0,0.0,incorrect,babam,0,0.0,incorrect,genc,0,0.18,incorrect,elizabeth,0,0.25,incorrect,nang,0,0.18,incorrect,elizabeth,0,0.25,incorrect,se,0,0.44,incorrect,ntate,0,0.33,incorrect,socrates,0,0.4,incorrect,rre,0,0.2,incorrect,tatou,0,0.17,incorrect,krishna,0,0.29,incorrect,ny,0,0.22,incorrect,mary,0,0.0,incorrect,genc,0,0.18,incorrect,nang,0,0.18,incorrect,se,0,0.44,incorrect
['justine'],mefuta,0,0.31,incorrect,mor'a letso,0,0.11,incorrect,moses,0,0.33,incorrect,orunmila,0,0.27,incorrect,thapiwa,0,0.29,incorrect,lesedi,0,0.31,incorrect,ta'u,0,0.18,incorrect,mahana,0,0.15,incorrect,morlock,0,0.0,incorrect,kateko,0,0.31,incorrect,mary,0,0.0,incorrect,mary,0,0.0,incorrect,felix,0,0.17,incorrect,spring,0,0.46,incorrect,ciplak,0,0.15,incorrect,gunes,0,0.5,incorrect,frankenstein,0,0.42,incorrect,tu,0,0.22,incorrect,victor,0,0.15,incorrect,sol,0,0.2,incorrect,mor'a letso,0,0.11,incorrect,orunmila,0,0.27,incorrect,lesedi,0,0.31,incorrect,mahana,0,0.15,incorrect,kateko,0,0.31,incorrect,mary,0,0.0,incorrect,spring,0,0.46,incorrect,gunes,0,0.5,incorrect,tu,0,0.22,incorrect,sol,0,0.2,incorrect
['elizabeth'],mohammed,0,0.24,incorrect,mohammed,0,0.24,incorrect,safie,0,0.29,incorrect,arabian,0,0.25,incorrect,mask,0,0.15,incorrect,all,0,0.17,incorrect,mohammed,0,0.24,incorrect,arabia,0,0.27,incorrect,arab,0,0.31,incorrect,cottager,0,0.24,incorrect,arabo,0,0.29,incorrect,mohamed,0,0.25,incorrect,felix,0,0.43,incorrect,ali,0,0.33,incorrect,felix,0,0.43,incorrect,<output>arap,0,0.1,incorrect,socrates,0,0.24,incorrect,rap,0,0.17,incorrect,felix,0,0.43,incorrect,mohammed,0,0.24,incorrect,mohammed,0,0.24,incorrect,arabian,0,0.25,incorrect,all,0,0.17,incorrect,arabia,0,0.27,incorrect,cottager,0,0.24,incorrect,mohamed,0,0.25,incorrect,ali,0,0.33,incorrect,<output>arap,0,0.1,incorrect,rap,0,0.17,incorrect,mohammed,0,0.24,incorrect
['elizabeth'],josephine,0,0.33,incorrect,louis,0,0.29,incorrect,juliet,0,0.53,incorrect,onisowo,0,0.12,incorrect,juliet,0,0.53,incorrect,sephora,0,0.25,incorrect,paul,0,0.15,incorrect,farani,0,0.13,incorrect,emily,0,0.29,incorrect,french,0,0.27,incorrect,juliette,0,0.47,incorrect,marie,0,0.29,incorrect,edmond,0,0.13,incorrect,french,0,0.27,incorrect,mask,0,0.15,incorrect,ali,0,0.33,incorrect,edmond,0,0.13,incorrect,phap,0,0.15,incorrect,edmundo,0,0.12,incorrect,jean,0,0.31,incorrect,louis,0,0.29,incorrect,onisowo,0,0.12,incorrect,sephora,0,0.25,incorrect,farani,0,0.13,incorrect,french,0,0.27,incorrect,marie,0,0.29,incorrect,french,0,0.27,incorrect,ali,0,0.33,incorrect,phap,0,0.15,incorrect,jean,0,0.31,incorrect
"['félix', 'felix']",odysseus,0,0.15,incorrect,john,0,0.0,incorrect,adam,0,0.0,incorrect,mo,0,0.0,incorrect,mary,0,0.0,incorrect,mariga,0,0.18,incorrect,hina,0,0.22,incorrect,noa,0,0.0,incorrect,oldman,0,0.18,incorrect,ramesh,0,0.18,incorrect,de lacey,0,0.31,incorrect,nyirenda,0,0.15,incorrect,de lacey,0,0.31,incorrect,victor,0,0.18,incorrect,de lacey,0,0.31,incorrect,victor,0,0.18,incorrect,de lacey,0,0.31,incorrect,bao,0,0.0,incorrect,de lacey,0,0.31,incorrect,di,0,0.29,incorrect,john,0,0.0,incorrect,mo,0,0.0,incorrect,mariga,0,0.18,incorrect,noa,0,0.0,incorrect,ramesh,0,0.18,incorrect,nyirenda,0,0.15,incorrect,victor,0,0.18,incorrect,victor,0,0.18,incorrect,bao,0,0.0,incorrect,di,0,0.29,incorrect
"['félix', 'felix']",kena,0,0.22,incorrect,jesus,0,0.2,incorrect,wole,0,0.22,incorrect,mo,0,0.0,incorrect,tsena,0,0.2,incorrect,thato,0,0.0,incorrect,jesus,0,0.2,incorrect,tai,0,0.25,incorrect,ram,0,0.0,incorrect,ramesh,0,0.18,incorrect,razana,0,0.0,incorrect,mary,0,0.0,incorrect,de lacey,0,0.31,incorrect,john,0,0.0,incorrect,ahmet,0,0.2,incorrect,ahmet,0,0.2,incorrect,nguyen,0,0.18,incorrect,ong,0,0.0,incorrect,lazaro,0,0.18,incorrect,juan,0,0.0,incorrect,jesus,0,0.2,incorrect,mo,0,0.0,incorrect,thato,0,0.0,incorrect,tai,0,0.25,incorrect,ramesh,0,0.18,incorrect,mary,0,0.0,incorrect,john,0,0.0,incorrect,ahmet,0,0.2,incorrect,ong,0,0.0,incorrect,juan,0,0.0,incorrect
